11.10200000 29.24   21.5     0.0
11.10200000 23.33   21.4     0.0
11.14159999 28.46   21.5     0.0
11.14159999 22.98   21.2     0.0
11.18140002 21.67   21.9     0.0
11.18140002 28.32   21.3     0.0
11.22119999 28.50   21.5     0.0
11.22119999 23.40   21.4     0.0
11.26080003 28.46   21.4     0.0
11.26080003 24.18   20.9     0.0
11.30060001 27.74   22.0     0.0
11.30060001 22.66   21.5     0.0
11.34040003 27.53   21.4     0.0
11.34040003 24.27   21.0     0.0
11.38000002 27.51   21.6     0.0
11.38000002 24.18   21.5     0.0
11.41980000 27.74   21.4     0.0
11.41980000 24.85   21.0     0.0
11.45939999 27.53   21.5     0.0
11.45939999 24.76   21.4     0.0
11.49920001 27.58   21.5     0.0
11.49920001 25.03   21.5     0.0
11.53880001 27.02   21.9     0.0
11.53880001 25.42   21.5     0.0
11.57860003 26.19   21.9     0.0
11.61840001 26.39   21.4     0.0
11.69780002 28.54   21.3     0.0
0 0                       
22                        
