
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.150   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
|10.900|x| 83.40| 68.44| 2.087|  1.033| -1.899|   2.4|  63.3|  39.2|  0.0|F2                      ||-0.985|  46.438|
|11.000|o| 68.42| 89.55| 2.175| -1.704|  0.498|   2.0|  58.2|  44.6|  0.0|F2                      || 0.993| -93.683|
|11.000|x| 68.51| 85.81| 2.044| -1.324|  0.573|   2.0|  52.4|  50.5|  0.0|F2                      ||-0.993|   7.786|
|11.000|x| 77.65| 79.97| 2.306| -0.428| -0.352|   2.9|  54.3|  47.7|  0.0|F2                      ||-0.992|  24.229|
|11.000|x| 83.73| 68.32| 2.115|  1.080| -2.052|   2.4|  63.7|  38.6|  0.0|F2                      ||-0.985|  46.596|
|11.100|o| 68.54| 89.44| 2.213| -1.717|  0.473|   2.1|  58.7|  44.0|  0.0|F2                      || 0.993| -93.360|
|11.100|x| 68.06| 86.33| 2.050| -1.370|  0.604|   2.0|  53.2|  49.6|  0.0|F2                      ||-0.993|   6.228|
|11.100|x| 79.39| 79.53| 2.404| -0.235| -0.747|   3.2|  56.5|  45.2|  0.0|F2                      ||-0.992|  25.333|
|11.100|x| 84.08| 68.20| 2.146|  1.128| -2.226|   2.5|  64.3|  38.0|  0.0|F2                      ||-0.985|  46.762|
|11.200|o| 68.72| 89.28| 2.261| -1.727|  0.444|   2.2|  59.3|  43.3|  0.0|F2                      || 0.993| -92.853|
|11.200|x| 67.72| 86.75| 2.060| -1.406|  0.628|   2.0|  53.9|  48.9|  0.0|F2                      ||-0.993|   4.931|
|11.200|x| 80.93| 79.40| 2.502| -0.063| -1.247|   3.5|  59.0|  42.3|  0.0|F2                      ||-0.992|  25.659|
|11.200|x| 84.44| 68.08| 2.179|  1.180| -2.429|   2.6|  64.9|  37.3|  0.0|F2                      ||-0.985|  46.931|
|11.300|o| 68.99| 89.08| 2.325| -1.734|  0.393|   2.4|  60.1|  42.3|  0.0|F2                      || 0.993| -92.245|
|11.300|x| 67.46| 87.12| 2.071| -1.437|  0.648|   2.0|  54.5|  48.3|  0.0|F2                      ||-0.993|   3.806|
|11.300|x| 82.22| 79.51| 2.594|  0.080| -1.831|   3.7|  61.8|  39.3|  0.0|F2                      ||-0.992|  25.384|
|11.300|x| 84.82| 67.94| 2.217|  1.234| -2.670|   2.7|  65.5|  36.6|  0.0|F2                      ||-0.985|  47.111|
|11.400|o| 69.42| 88.85| 2.425| -1.736|  0.303|   2.6|  61.1|  41.0|  0.0|F2                      || 0.993| -91.536|
|11.400|x| 67.27| 87.44| 2.085| -1.463|  0.665|   2.0|  55.0|  47.7|  0.0|F2                      ||-0.993|   2.803|
|11.500|o| 70.18| 88.55| 2.634| -1.724|  0.082|   3.2|  63.1|  38.4|  0.0|F2                      || 0.994| -90.628|
|11.500|x| 67.12| 87.74| 2.101| -1.486|  0.681|   2.1|  55.5|  47.2|  0.0|F2                      ||-0.994|   1.894|
|11.600|x| 67.01| 88.01| 2.119| -1.506|  0.695|   2.1|  56.0|  46.7|  0.0|F2                      ||-0.994|   1.059|
|11.700|x| 66.94| 88.26| 2.140| -1.524|  0.708|   2.2|  56.4|  46.2|  0.0|F2                      ||-0.994|   0.282|
|11.800|x| 66.91| 88.50| 2.165| -1.540|  0.720|   2.2|  56.8|  45.7|  0.0|F2                      ||-0.994|  -0.446|
|11.900|x| 66.93| 88.72| 2.195| -1.555|  0.733|   2.3|  57.3|  45.2|  0.0|F2                      ||-0.994|  -1.137|
|12.000|x| 66.98| 88.93| 2.231| -1.567|  0.745|   2.4|  57.8|  44.6|  0.0|F2                      ||-0.994|  -1.798|
|12.100|x| 67.09| 89.14| 2.277| -1.578|  0.759|   2.5|  58.3|  43.9|  0.0|F2                      ||-0.994|  -2.438|
|12.200|x| 67.29| 89.35| 2.340| -1.585|  0.775|   2.7|  59.0|  43.1|  0.0|F2                      ||-0.994|  -3.067|
|12.300|x| 67.64| 89.55| 2.443| -1.588|  0.797|   3.0|  59.8|  42.0|  0.0|F2                      ||-0.994|  -3.693|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:35:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 74.19| 71.22| 1.448|  0.081|  0.030|   1.2|  55.0|  48.6|  0.0|F2                      || 0.965| -47.718|
| 4.000|x| 71.73| 70.56| 1.452|  0.027| -0.093|   3.7|  53.8|  47.3|  0.0|F2                      ||-0.964|  43.333|
| 4.100|o| 74.33| 71.19| 1.454|  0.087|  0.025|   1.2|  55.0|  48.6|  0.0|F2                      || 0.966| -47.665|
| 4.100|x| 71.88| 70.51| 1.454|  0.030| -0.103|   3.5|  53.9|  47.5|  0.0|F2                      ||-0.964|  43.412|
| 4.200|o| 74.48| 71.16| 1.460|  0.094|  0.020|   1.2|  55.1|  48.5|  0.0|F2                      || 0.966| -47.615|
| 4.200|x| 72.03| 70.46| 1.458|  0.034| -0.113|   3.3|  53.9|  47.6|  0.0|F2                      ||-0.965|  43.483|
| 4.300|o| 74.63| 71.13| 1.466|  0.101|  0.015|   1.2|  55.2|  48.4|  0.0|F2                      || 0.967| -47.566|
| 4.300|x| 72.18| 70.42| 1.461|  0.038| -0.123|   3.1|  54.0|  47.7|  0.0|F2                      ||-0.966|  43.547|
| 4.400|o| 74.77| 71.10| 1.473|  0.108|  0.009|   1.2|  55.2|  48.4|  0.0|F2                      || 0.968| -47.518|
| 4.400|x| 72.32| 70.38| 1.465|  0.043| -0.132|   2.9|  54.1|  47.8|  0.0|F2                      ||-0.967|  43.605|
| 4.500|o| 74.92| 71.07| 1.479|  0.115|  0.004|   1.2|  55.3|  48.3|  0.0|F2                      || 0.969| -47.471|
| 4.500|x| 72.47| 70.35| 1.469|  0.047| -0.142|   2.8|  54.2|  47.8|  0.0|F2                      ||-0.967|  43.660|
| 4.600|o| 75.07| 71.04| 1.485|  0.123| -0.001|   1.2|  55.4|  48.2|  0.0|F2                      || 0.969| -47.424|
| 4.600|x| 72.62| 70.31| 1.473|  0.052| -0.152|   2.7|  54.3|  47.9|  0.0|F2                      ||-0.968|  43.710|
| 4.700|o| 75.22| 71.01| 1.491|  0.131| -0.006|   1.2|  55.5|  48.2|  0.0|F2                      || 0.970| -47.378|
| 4.700|x| 72.77| 70.28| 1.478|  0.056| -0.161|   2.5|  54.3|  47.9|  0.0|F2                      ||-0.969|  43.758|
| 4.800|o| 75.37| 70.98| 1.498|  0.139| -0.014|   1.1|  55.5|  48.1|  0.0|F2                      || 0.970| -47.333|
| 4.800|x| 72.93| 70.25| 1.483|  0.061| -0.171|   2.4|  54.4|  47.9|  0.0|F2                      ||-0.969|  43.804|
| 4.900|o| 75.52| 70.95| 1.504|  0.148| -0.020|   1.1|  55.6|  48.0|  0.0|F2                      || 0.971| -47.287|
| 4.900|x| 73.08| 70.22| 1.488|  0.067| -0.181|   2.4|  54.5|  48.0|  0.0|F2                      ||-0.970|  43.848|
| 5.000|o| 75.68| 70.92| 1.511|  0.157| -0.026|   1.1|  55.7|  48.0|  0.0|F2                      || 0.971| -47.241|
| 5.000|x| 73.23| 70.20| 1.493|  0.072| -0.192|   2.3|  54.6|  48.0|  0.0|F2                      ||-0.970|  43.890|
| 5.100|o| 75.83| 70.89| 1.517|  0.166| -0.033|   1.1|  55.8|  47.9|  0.0|F2                      || 0.972| -47.195|
| 5.100|x| 73.38| 70.17| 1.498|  0.078| -0.202|   2.2|  54.6|  48.0|  0.0|F2                      ||-0.971|  43.932|
| 5.200|o| 75.99| 70.87| 1.524|  0.175| -0.040|   1.1|  55.9|  47.8|  0.0|F2                      || 0.972| -47.149|
| 5.200|x| 73.53| 70.14| 1.503|  0.084| -0.213|   2.1|  54.7|  47.9|  0.0|F2                      ||-0.971|  43.973|
| 5.300|o| 76.14| 70.84| 1.530|  0.185| -0.047|   1.1|  55.9|  47.7|  0.0|F2                      || 0.973| -47.102|
| 5.300|x| 73.68| 70.12| 1.508|  0.090| -0.224|   2.1|  54.8|  47.9|  0.0|F2                      ||-0.972|  44.013|
| 5.400|o| 76.30| 70.81| 1.537|  0.195| -0.054|   1.1|  56.0|  47.7|  0.0|F2                      || 0.973| -47.055|
| 5.400|x| 73.84| 70.09| 1.514|  0.097| -0.235|   2.0|  54.9|  47.9|  0.0|F2                      ||-0.972|  44.053|
| 5.500|o| 76.46| 70.78| 1.544|  0.206| -0.062|   1.1|  56.1|  47.6|  0.0|F2                      || 0.974| -47.007|
| 5.500|x| 73.99| 70.06| 1.519|  0.103| -0.246|   2.0|  55.0|  47.9|  0.0|F2                      ||-0.973|  44.093|
| 5.600|o| 76.62| 70.75| 1.551|  0.217| -0.069|   1.1|  56.2|  47.5|  0.0|F2                      || 0.974| -46.958|
| 5.600|x| 74.14| 70.04| 1.525|  0.110| -0.257|   1.9|  55.0|  47.8|  0.0|F2                      ||-0.973|  44.133|
| 5.700|o| 76.78| 70.71| 1.558|  0.228| -0.077|   1.1|  56.3|  47.4|  0.0|F2                      || 0.975| -46.909|
| 5.700|x| 74.30| 70.01| 1.531|  0.118| -0.269|   1.9|  55.1|  47.8|  0.0|F2                      ||-0.974|  44.174|
| 5.800|o| 76.94| 70.68| 1.565|  0.240| -0.085|   1.1|  56.4|  47.3|  0.0|F2                      || 0.975| -46.859|
| 5.800|x| 74.45| 69.98| 1.537|  0.125| -0.282|   1.9|  55.2|  47.8|  0.0|F2                      ||-0.974|  44.214|
| 5.900|o| 77.11| 70.65| 1.572|  0.252| -0.093|   1.1|  56.5|  47.2|  0.0|F2                      || 0.975| -46.808|
| 5.900|x| 74.61| 69.96| 1.543|  0.133| -0.294|   1.8|  55.3|  47.7|  0.0|F2                      ||-0.974|  44.255|
| 6.000|o| 77.27| 70.62| 1.579|  0.264| -0.101|   1.1|  56.5|  47.1|  0.0|F2                      || 0.976| -46.756|
| 6.000|x| 74.76| 69.93| 1.549|  0.141| -0.307|   1.8|  55.3|  47.7|  0.0|F2                      ||-0.975|  44.297|
| 6.100|o| 77.44| 70.58| 1.586|  0.277| -0.109|   1.1|  56.6|  47.0|  0.0|F2                      || 0.976| -46.704|
| 6.100|x| 74.92| 69.90| 1.555|  0.150| -0.320|   1.8|  55.4|  47.6|  0.0|F2                      ||-0.975|  44.339|
| 6.200|o| 77.61| 70.55| 1.594|  0.290| -0.118|   1.1|  56.7|  46.9|  0.0|F2                      || 0.976| -46.650|
| 6.200|x| 75.08| 69.87| 1.561|  0.159| -0.334|   1.7|  55.5|  47.5|  0.0|F2                      ||-0.975|  44.383|
| 6.300|o| 77.78| 70.51| 1.601|  0.304| -0.127|   1.2|  56.8|  46.8|  0.0|F2                      || 0.977| -46.594|
| 6.300|x| 75.24| 69.84| 1.568|  0.168| -0.348|   1.7|  55.6|  47.5|  0.0|F2                      ||-0.976|  44.426|
| 6.400|o| 77.95| 70.48| 1.609|  0.318| -0.136|   1.2|  56.9|  46.7|  0.0|F2                      || 0.977| -46.538|
| 6.400|x| 75.40| 69.81| 1.574|  0.177| -0.362|   1.7|  55.7|  47.4|  0.0|F2                      ||-0.976|  44.471|
| 6.500|o| 78.13| 70.44| 1.617|  0.333| -0.145|   1.2|  57.0|  46.6|  0.0|F2                      || 0.977| -46.480|
| 6.500|x| 75.56| 69.78| 1.581|  0.187| -0.377|   1.7|  55.8|  47.4|  0.0|F2                      ||-0.976|  44.517|
| 6.600|o| 78.30| 70.40| 1.625|  0.348| -0.155|   1.2|  57.1|  46.5|  0.0|F2                      || 0.978| -46.422|
| 6.600|x| 75.72| 69.75| 1.587|  0.197| -0.393|   1.7|  55.8|  47.3|  0.0|F2                      ||-0.977|  44.564|
| 6.700|o| 78.48| 70.36| 1.633|  0.363| -0.164|   1.2|  57.2|  46.4|  0.0|F2                      || 0.978| -46.361|
| 6.700|x| 75.89| 69.72| 1.594|  0.208| -0.409|   1.7|  55.9|  47.2|  0.0|F2                      ||-0.977|  44.612|
| 6.800|o| 78.66| 70.32| 1.641|  0.379| -0.174|   1.2|  57.4|  46.3|  0.0|F2                      || 0.978| -46.300|
| 6.800|x| 76.05| 69.68| 1.601|  0.219| -0.425|   1.7|  56.0|  47.1|  0.0|F2                      ||-0.977|  44.660|
| 6.900|o| 78.84| 70.28| 1.649|  0.396| -0.184|   1.2|  57.5|  46.1|  0.0|F2                      || 0.978| -46.237|
| 6.900|x| 76.22| 69.65| 1.608|  0.230| -0.442|   1.6|  56.1|  47.1|  0.0|F2                      ||-0.978|  44.710|
| 7.000|o| 79.02| 70.24| 1.658|  0.413| -0.194|   1.2|  57.6|  46.0|  0.0|F2                      || 0.979| -46.172|
| 7.000|x| 76.39| 69.62| 1.615|  0.242| -0.460|   1.6|  56.2|  47.0|  0.0|F2                      ||-0.978|  44.762|
| 7.100|o| 79.21| 70.19| 1.666|  0.430| -0.205|   1.2|  57.7|  45.9|  0.0|F2                      || 0.979| -46.106|
| 7.100|x| 76.56| 69.58| 1.622|  0.254| -0.478|   1.6|  56.3|  46.9|  0.0|F2                      ||-0.978|  44.814|
| 7.200|o| 79.39| 70.15| 1.675|  0.449| -0.215|   1.2|  57.8|  45.7|  0.0|F2                      || 0.979| -46.038|
| 7.200|x| 76.73| 69.54| 1.630|  0.266| -0.497|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.978|  44.868|
| 7.300|o| 79.58| 70.10| 1.684|  0.467| -0.226|   1.2|  57.9|  45.6|  0.0|F2                      || 0.979| -45.969|
| 7.300|x| 76.90| 69.51| 1.637|  0.279| -0.517|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.979|  44.923|
| 7.400|o| 79.78| 70.06| 1.694|  0.487| -0.237|   1.3|  58.1|  45.5|  0.0|F2                      || 0.980| -45.897|
| 7.400|x| 77.07| 69.47| 1.645|  0.293| -0.538|   1.6|  56.6|  46.6|  0.0|F2                      ||-0.979|  44.980|
| 7.500|o| 79.97| 70.01| 1.703|  0.507| -0.249|   1.3|  58.2|  45.3|  0.0|F2                      || 0.980| -45.824|
| 7.500|x| 77.25| 69.43| 1.653|  0.307| -0.559|   1.6|  56.7|  46.5|  0.0|F2                      ||-0.979|  45.039|
| 7.600|o| 80.17| 69.96| 1.713|  0.527| -0.260|   1.3|  58.3|  45.2|  0.0|F2                      || 0.980| -45.749|
| 7.600|x| 77.43| 69.39| 1.660|  0.321| -0.582|   1.6|  56.8|  46.4|  0.0|F2                      ||-0.979|  45.098|
| 7.700|o| 80.37| 69.91| 1.723|  0.549| -0.272|   1.3|  58.5|  45.0|  0.0|F2                      || 0.980| -45.672|
| 7.700|x| 77.60| 69.34| 1.669|  0.336| -0.605|   1.6|  56.9|  46.3|  0.0|F2                      ||-0.980|  45.160|
| 7.800|o| 80.57| 69.85| 1.733|  0.571| -0.284|   1.3|  58.6|  44.8|  0.0|F2                      || 0.980| -45.593|
| 7.800|x| 77.79| 69.30| 1.677|  0.351| -0.629|   1.6|  57.0|  46.2|  0.0|F2                      ||-0.980|  45.223|
| 7.900|o| 80.78| 69.80| 1.743|  0.593| -0.296|   1.3|  58.8|  44.7|  0.0|F2                      || 0.981| -45.512|
| 7.900|x| 77.97| 69.25| 1.685|  0.367| -0.654|   1.6|  57.1|  46.1|  0.0|F2                      ||-0.980|  45.288|
| 8.000|o| 80.99| 69.74| 1.754|  0.617| -0.308|   1.4|  59.0|  44.5|  0.0|F2                      || 0.981| -45.429|
| 8.000|x| 78.16| 69.21| 1.694|  0.384| -0.681|   1.6|  57.2|  46.0|  0.0|F2                      ||-0.980|  45.354|
| 8.100|o| 81.20| 69.69| 1.765|  0.641| -0.320|   1.4|  59.1|  44.3|  0.0|F2                      || 0.981| -45.344|
| 8.100|x| 78.34| 69.16| 1.703|  0.401| -0.709|   1.6|  57.3|  45.9|  0.0|F2                      ||-0.980|  45.422|
| 8.200|o| 81.41| 69.63| 1.776|  0.666| -0.333|   1.4|  59.3|  44.1|  0.0|F2                      || 0.981| -45.256|
| 8.200|x| 78.53| 69.11| 1.712|  0.418| -0.738|   1.6|  57.4|  45.7|  0.0|F2                      ||-0.981|  45.493|
| 8.300|o| 81.63| 69.57| 1.788|  0.691| -0.345|   1.4|  59.5|  43.9|  0.0|F2                      || 0.981| -45.166|
| 8.300|x| 78.73| 69.06| 1.721|  0.437| -0.769|   1.7|  57.5|  45.6|  0.0|F2                      ||-0.981|  45.565|
| 8.400|o| 81.85| 69.50| 1.800|  0.718| -0.358|   1.4|  59.7|  43.7|  0.0|F2                      || 0.981| -45.074|
| 8.400|x| 78.92| 69.01| 1.730|  0.456| -0.801|   1.7|  57.7|  45.5|  0.0|F2                      ||-0.981|  45.639|
| 8.500|o| 82.08| 69.44| 1.813|  0.745| -0.371|   1.5|  59.9|  43.5|  0.0|F2                      || 0.982| -44.979|
| 8.500|x| 79.12| 68.96| 1.740|  0.475| -0.835|   1.7|  57.8|  45.3|  0.0|F2                      ||-0.981|  45.716|
| 8.600|o| 82.31| 69.37| 1.825|  0.773| -0.384|   1.5|  60.1|  43.2|  0.0|F2                      || 0.982| -44.882|
| 8.600|x| 79.32| 68.90| 1.750|  0.496| -0.871|   1.7|  57.9|  45.2|  0.0|F2                      ||-0.981|  45.794|
| 8.700|o| 82.54| 69.30| 1.839|  0.803| -0.396|   1.5|  60.3|  43.0|  0.0|F2                      || 0.982| -44.782|
| 8.700|x| 79.53| 68.84| 1.760|  0.517| -0.909|   1.7|  58.1|  45.0|  0.0|F2                      ||-0.981|  45.875|
| 8.800|o| 82.77| 69.23| 1.853|  0.833| -0.409|   1.5|  60.5|  42.7|  0.0|F2                      || 0.982| -44.679|
| 8.800|x| 79.74| 68.78| 1.771|  0.538| -0.949|   1.7|  58.2|  44.9|  0.0|F2                      ||-0.982|  45.958|
| 8.900|o| 83.01| 69.16| 1.867|  0.863| -0.422|   1.6|  60.8|  42.5|  0.0|F2                      || 0.982| -44.573|
| 8.900|x| 79.95| 68.72| 1.782|  0.561| -0.991|   1.7|  58.4|  44.7|  0.0|F2                      ||-0.982|  46.044|
| 9.000|o| 83.26| 69.08| 1.882|  0.895| -0.434|   1.6|  61.0|  42.2|  0.0|F2                      || 0.982| -44.465|
| 9.000|x| 80.16| 68.66| 1.793|  0.584| -1.036|   1.7|  58.5|  44.5|  0.0|F2                      ||-0.982|  46.131|
| 9.100|o| 83.51| 69.00| 1.897|  0.928| -0.446|   1.6|  61.3|  41.9|  0.0|F2                      || 0.982| -44.354|
| 9.100|x| 80.38| 68.60| 1.804|  0.608| -1.084|   1.8|  58.7|  44.3|  0.0|F2                      ||-0.982|  46.222|
| 9.200|o| 83.76| 68.92| 1.914|  0.962| -0.458|   1.7|  61.6|  41.6|  0.0|F2                      || 0.982| -44.240|
| 9.200|x| 80.61| 68.53| 1.816|  0.633| -1.135|   1.8|  58.9|  44.2|  0.0|F2                      ||-0.982|  46.314|
| 9.300|o| 84.01| 68.84| 1.931|  0.997| -0.470|   1.7|  61.9|  41.2|  0.0|F2                      || 0.983| -44.123|
| 9.300|x| 80.83| 68.46| 1.828|  0.659| -1.189|   1.8|  59.0|  44.0|  0.0|F2                      ||-0.982|  46.411|
| 9.400|o| 71.13| 84.45| 1.922| -1.089|  0.487|   1.5|  48.7|  54.6|  0.0|F2                      || 0.992| -78.130|
| 9.400|o| 74.37| 82.32| 1.971| -0.757|  0.443|   1.6|  49.4|  53.8|  0.0|F2                      || 0.991| -72.013|
| 9.400|o| 84.27| 68.76| 1.949|  1.032| -0.482|   1.7|  62.2|  40.9|  0.0|F2                      || 0.983| -44.002|
| 9.400|x| 81.07| 68.39| 1.841|  0.686| -1.248|   1.8|  59.2|  43.7|  0.0|F2                      ||-0.982|  46.509|
| 9.500|o| 70.22| 85.23| 1.921| -1.185|  0.506|   1.5|  51.2|  52.1|  0.0|F2                      || 0.992| -80.449|
| 9.500|o| 76.00| 81.52| 2.013| -0.585|  0.450|   1.8|  52.2|  50.8|  0.0|F2                      || 0.991| -69.825|
| 9.500|o| 84.54| 68.67| 1.967|  1.069| -0.494|   1.8|  62.5|  40.5|  0.0|F2                      || 0.983| -43.880|
| 9.500|x| 81.30| 68.31| 1.854|  0.714| -1.310|   1.9|  59.4|  43.5|  0.0|F2                      ||-0.982|  46.611|
| 9.600|o| 69.70| 85.74| 1.925| -1.244|  0.517|   1.5|  52.4|  50.9|  0.0|F2                      || 0.992| -82.006|
| 9.600|o| 77.26| 81.01| 2.053| -0.447|  0.484|   1.9|  53.8|  49.1|  0.0|F2                      || 0.991| -68.458|
| 9.600|o| 84.80| 68.58| 1.987|  1.107| -0.506|   1.8|  62.9|  40.1|  0.0|F2                      || 0.983| -43.751|
| 9.600|x| 81.54| 68.24| 1.868|  0.743| -1.378|   1.9|  59.6|  43.3|  0.0|F2                      ||-0.983|  46.715|
| 9.700|o| 69.33| 86.15| 1.932| -1.288|  0.526|   1.5|  53.2|  50.1|  0.0|F2                      || 0.992| -83.249|
| 9.700|o| 78.40| 80.64| 2.094| -0.320|  0.548|   2.0|  55.0|  47.8|  0.0|F2                      || 0.991| -67.486|
| 9.700|o| 85.08| 68.48| 2.008|  1.146| -0.518|   1.9|  63.3|  39.6|  0.0|F2                      || 0.983| -43.621|
| 9.700|x| 81.79| 68.16| 1.882|  0.773| -1.451|   1.9|  59.8|  43.0|  0.0|F2                      ||-0.983|  46.822|
| 9.800|o| 69.06| 86.50| 1.941| -1.324|  0.532|   1.5|  53.8|  49.5|  0.0|F2                      || 0.992| -84.305|
| 9.800|o| 79.47| 80.37| 2.137| -0.199|  0.657|   2.1|  56.2|  46.5|  0.0|F2                      || 0.991| -66.792|
| 9.800|o| 85.35| 68.39| 2.030|  1.186| -0.532|   1.9|  63.7|  39.2|  0.0|F2                      || 0.983| -43.488|
| 9.800|x| 82.04| 68.08| 1.897|  0.805| -1.531|   1.9|  60.1|  42.8|  0.0|F2                      ||-0.983|  46.935|
| 9.900|o| 68.85| 86.80| 1.950| -1.355|  0.536|   1.5|  54.4|  48.9|  0.0|F2                      || 0.992| -85.234|
| 9.900|o| 80.49| 80.19| 2.183| -0.082|  0.827|   2.2|  57.4|  45.2|  0.0|F2                      || 0.991| -66.334|
| 9.900|o| 85.63| 68.29| 2.053|  1.227| -0.549|   2.0|  64.1|  38.7|  0.0|F2                      || 0.983| -43.352|
| 9.900|x| 82.29| 67.99| 1.912|  0.837| -1.617|   2.0|  60.3|  42.5|  0.0|F2                      ||-0.983|  47.049|
|10.000|o| 68.69| 87.08| 1.961| -1.382|  0.540|   1.5|  54.8|  48.5|  0.0|F2                      || 0.993| -86.069|
|10.000|o| 81.46| 80.10| 2.230|  0.031|  1.083|   2.3|  58.6|  43.8|  0.0|F2                      || 0.991| -66.102|
|10.000|o| 85.92| 68.18| 2.078|  1.270| -0.569|   2.0|  64.6|  38.2|  0.0|F2                      || 0.983| -43.212|
|10.000|x| 82.56| 67.90| 1.929|  0.871| -1.712|   2.0|  60.6|  42.2|  0.0|F2                      ||-0.983|  47.167|
|10.100|o| 68.57| 87.32| 1.973| -1.406|  0.542|   1.5|  55.3|  48.0|  0.0|F2                      || 0.993| -86.834|
|10.100|o| 82.39| 80.09| 2.280|  0.137|  1.454|   2.5|  60.0|  42.3|  0.0|F2                      || 0.991| -66.078|
|10.100|o| 86.21| 68.08| 2.105|  1.313| -0.595|   2.1|  65.1|  37.6|  0.0|F2                      || 0.983| -43.069|
|10.100|x| 82.83| 67.81| 1.945|  0.906| -1.816|   2.0|  60.8|  41.9|  0.0|F2                      ||-0.983|  47.288|
|10.200|o| 68.48| 87.55| 1.986| -1.427|  0.543|   1.6|  55.7|  47.6|  0.0|F2                      || 0.993| -87.539|
|10.200|o| 83.27| 80.16| 2.332|  0.235|  1.974|   2.6|  61.5|  40.7|  0.0|F2                      || 0.991| -66.244|
|10.200|o| 86.50| 67.97| 2.134|  1.357| -0.631|   2.2|  65.6|  37.0|  0.0|F2                      || 0.983| -42.923|
|10.200|x| 83.10| 67.72| 1.963|  0.942| -1.931|   2.1|  61.1|  41.6|  0.0|F2                      ||-0.983|  47.412|
|10.300|o| 68.43| 87.77| 2.000| -1.446|  0.543|   1.6|  56.0|  47.2|  0.0|F2                      || 0.993| -88.196|
|10.300|o| 84.08| 80.28| 2.384|  0.324|  2.679|   2.7|  63.1|  38.9|  0.0|F2                      || 0.991| -66.573|
|10.300|o| 86.80| 67.86| 2.165|  1.403| -0.681|   2.2|  66.2|  36.4|  0.0|F2                      || 0.983| -42.775|
|10.300|x| 83.38| 67.62| 1.982|  0.980| -2.059|   2.1|  61.4|  41.2|  0.0|F2                      ||-0.983|  47.541|
|10.400|o| 68.40| 87.97| 2.016| -1.464|  0.541|   1.6|  56.4|  46.8|  0.0|F2                      || 0.993| -88.811|
|10.400|o| 84.83| 80.46| 2.437|  0.403|  3.606|   2.9|  64.8|  37.2|  0.0|F2                      || 0.991| -67.032|
|10.400|o| 87.10| 67.74| 2.198|  1.450| -0.754|   2.3|  66.8|  35.7|  0.0|F2                      || 0.983| -42.623|
|10.400|x| 69.49| 83.41| 1.956| -1.047|  0.474|   1.8|  49.5|  53.5|  0.0|F2                      ||-0.992|  14.886|
|10.400|x| 73.87| 80.09| 2.037| -0.656|  0.136|   2.1|  50.0|  52.6|  0.0|F2                      ||-0.991|  23.933|
|10.400|x| 83.67| 67.52| 2.002|  1.020| -2.201|   2.2|  61.8|  40.9|  0.0|F2                      ||-0.983|  47.675|
|10.500|o| 68.39| 88.15| 2.033| -1.480|  0.539|   1.7|  56.8|  46.4|  0.0|F2                      || 0.993| -89.392|
|10.500|x| 68.79| 84.12| 1.956| -1.112|  0.521|   1.8|  51.2|  51.7|  0.0|F2                      ||-0.993|  12.825|
|10.500|x| 75.36| 79.22| 2.087| -0.515| -0.022|   2.3|  52.0|  50.5|  0.0|F2                      ||-0.991|  26.097|
|10.500|x| 83.97| 67.41| 2.023|  1.061| -2.360|   2.2|  62.1|  40.5|  0.0|F2                      ||-0.983|  47.812|
|10.600|o| 68.42| 88.33| 2.053| -1.494|  0.535|   1.7|  57.2|  45.9|  0.0|F2                      || 0.993| -89.945|
|10.600|x| 68.33| 84.63| 1.961| -1.157|  0.551|   1.8|  52.2|  50.7|  0.0|F2                      ||-0.993|  11.320|
