
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.200   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 5.800|o| 67.91| 80.23| 1.575| -0.552|  0.444|   1.0|  50.3|  53.5|  0.0|F2                      || 0.985| -66.422|
| 5.800|o| 74.05| 75.05| 1.609| -0.128|  0.215|   1.2|  50.3|  53.3|  0.0|F2                      || 0.980| -54.607|
| 5.800|o| 83.06| 65.56| 1.614|  0.678| -1.003|   1.2|  56.6|  47.0|  0.0|F2                      || 0.967| -39.900|
| 5.800|x| 79.93| 65.19| 1.581|  0.402| -1.301|   2.0|  55.1|  47.7|  0.0|F2                      ||-0.966|  50.529|
| 5.900|o| 67.69| 80.53| 1.580| -0.574|  0.453|   1.0|  50.9|  52.9|  0.0|F2                      || 0.985| -67.214|
| 5.900|o| 74.67| 74.67| 1.619| -0.084|  0.188|   1.2|  50.9|  52.7|  0.0|F2                      || 0.980| -53.859|
| 5.900|o| 83.28| 65.49| 1.622|  0.702| -1.055|   1.3|  56.7|  46.9|  0.0|F2                      || 0.967| -39.816|
| 5.900|x| 80.15| 65.13| 1.588|  0.420| -1.359|   2.0|  55.2|  47.7|  0.0|F2                      ||-0.966|  50.600|
| 6.000|o| 67.51| 80.80| 1.584| -0.593|  0.461|   1.0|  51.3|  52.4|  0.0|F2                      || 0.985| -67.908|
| 6.000|o| 75.24| 74.34| 1.629| -0.043|  0.163|   1.2|  51.4|  52.2|  0.0|F2                      || 0.980| -53.213|
| 6.000|o| 83.51| 65.41| 1.630|  0.727| -1.111|   1.3|  56.8|  46.7|  0.0|F2                      || 0.967| -39.731|
| 6.000|x| 80.38| 65.07| 1.595|  0.439| -1.420|   1.9|  55.3|  47.6|  0.0|F2                      ||-0.967|  50.670|
| 6.100|o| 67.36| 81.03| 1.589| -0.610|  0.467|   1.0|  51.7|  52.0|  0.0|F2                      || 0.986| -68.529|
| 6.100|o| 75.78| 74.03| 1.639| -0.003|  0.138|   1.2|  51.8|  51.8|  0.0|F2                      || 0.980| -52.640|
| 6.100|o| 83.73| 65.34| 1.639|  0.752| -1.170|   1.3|  56.9|  46.6|  0.0|F2                      || 0.968| -39.646|
| 6.100|x| 80.61| 65.00| 1.602|  0.458| -1.484|   1.9|  55.3|  47.5|  0.0|F2                      ||-0.967|  50.743|
| 6.200|o| 67.25| 81.24| 1.593| -0.626|  0.473|   1.0|  52.1|  51.7|  0.0|F2                      || 0.986| -69.093|
| 6.200|o| 76.28| 73.76| 1.649|  0.036|  0.114|   1.2|  52.2|  51.4|  0.0|F2                      || 0.980| -52.126|
| 6.200|o| 83.96| 65.26| 1.647|  0.778| -1.234|   1.3|  57.1|  46.5|  0.0|F2                      || 0.968| -39.557|
| 6.200|x| 80.83| 64.94| 1.609|  0.477| -1.551|   1.9|  55.4|  47.5|  0.0|F2                      ||-0.968|  50.815|
| 6.300|o| 67.15| 81.44| 1.598| -0.641|  0.478|   1.0|  52.4|  51.4|  0.0|F2                      || 0.987| -69.611|
| 6.300|o| 76.76| 73.51| 1.659|  0.074|  0.091|   1.2|  52.5|  51.0|  0.0|F2                      || 0.980| -51.659|
| 6.300|o| 84.19| 65.19| 1.656|  0.805| -1.303|   1.3|  57.2|  46.3|  0.0|F2                      || 0.969| -39.469|
| 6.300|x| 81.06| 64.87| 1.617|  0.498| -1.622|   1.9|  55.5|  47.4|  0.0|F2                      ||-0.968|  50.891|
| 6.400|o| 67.07| 81.61| 1.603| -0.655|  0.483|   1.0|  52.7|  51.1|  0.0|F2                      || 0.987| -70.090|
| 6.400|o| 77.23| 73.27| 1.669|  0.112|  0.067|   1.2|  52.9|  50.7|  0.0|F2                      || 0.980| -51.232|
| 6.400|o| 84.42| 65.11| 1.665|  0.831| -1.378|   1.3|  57.4|  46.2|  0.0|F2                      || 0.969| -39.378|
| 6.400|x| 81.29| 64.81| 1.624|  0.518| -1.697|   1.9|  55.6|  47.3|  0.0|F2                      ||-0.968|  50.965|
| 6.500|o| 67.00| 81.78| 1.608| -0.667|  0.487|   1.0|  52.9|  50.9|  0.0|F2                      || 0.987| -70.536|
| 6.500|o| 77.68| 73.06| 1.680|  0.150|  0.044|   1.2|  53.2|  50.4|  0.0|F2                      || 0.980| -50.840|
| 6.500|o| 84.65| 65.03| 1.674|  0.859| -1.459|   1.3|  57.5|  46.0|  0.0|F2                      || 0.969| -39.288|
| 6.500|x| 68.15| 77.69| 1.601| -0.391|  0.336|   1.7|  46.0|  57.1|  0.0|F2                      ||-0.985|  29.731|
| 6.500|x| 70.68| 75.40| 1.616| -0.254|  0.163|   1.7|  46.1|  57.0|  0.0|F2                      ||-0.983|  34.692|
| 6.500|x| 81.52| 64.74| 1.632|  0.539| -1.776|   1.8|  55.7|  47.2|  0.0|F2                      ||-0.969|  51.043|
| 6.600|o| 66.95| 81.93| 1.613| -0.680|  0.491|   1.0|  53.2|  50.6|  0.0|F2                      || 0.987| -70.954|
| 6.600|o| 78.12| 72.85| 1.690|  0.187|  0.021|   1.3|  53.4|  50.1|  0.0|F2                      || 0.980| -50.479|
| 6.600|o| 84.88| 64.95| 1.683|  0.887| -1.547|   1.3|  57.7|  45.8|  0.0|F2                      || 0.970| -39.195|
| 6.600|x| 67.54| 78.39| 1.602| -0.430|  0.377|   1.6|  48.3|  54.9|  0.0|F2                      ||-0.985|  28.113|
| 6.600|x| 71.70| 74.62| 1.628| -0.199|  0.084|   1.7|  48.2|  54.8|  0.0|F2                      ||-0.982|  36.237|
| 6.600|x| 81.75| 64.67| 1.640|  0.561| -1.860|   1.8|  55.8|  47.1|  0.0|F2                      ||-0.969|  51.120|
| 6.700|o| 66.91| 82.07| 1.619| -0.691|  0.495|   1.0|  53.4|  50.4|  0.0|F2                      || 0.988| -71.346|
| 6.700|o| 78.54| 72.66| 1.701|  0.224| -0.002|   1.3|  53.7|  49.8|  0.0|F2                      || 0.981| -50.145|
| 6.700|o| 85.11| 64.87| 1.692|  0.915| -1.644|   1.3|  57.9|  45.6|  0.0|F2                      || 0.970| -39.102|
| 6.700|x| 67.16| 78.86| 1.605| -0.457|  0.402|   1.6|  49.4|  53.8|  0.0|F2                      ||-0.986|  26.985|
| 6.700|x| 72.47| 74.07| 1.639| -0.157|  0.020|   1.7|  49.3|  53.8|  0.0|F2                      ||-0.982|  37.290|
| 6.700|x| 81.99| 64.59| 1.648|  0.583| -1.950|   1.8|  55.9|  47.0|  0.0|F2                      ||-0.969|  51.200|
| 6.800|o| 66.88| 82.21| 1.624| -0.702|  0.498|   1.0|  53.6|  50.2|  0.0|F2                      || 0.988| -71.716|
| 6.800|o| 78.96| 72.49| 1.712|  0.261| -0.025|   1.3|  54.0|  49.5|  0.0|F2                      || 0.981| -49.835|
| 6.800|o| 85.35| 64.78| 1.702|  0.944| -1.750|   1.3|  58.0|  45.4|  0.0|F2                      || 0.970| -39.007|
| 6.800|x| 66.90| 79.23| 1.609| -0.478|  0.421|   1.6|  50.1|  53.1|  0.0|F2                      ||-0.986|  26.074|
| 6.800|x| 73.14| 73.62| 1.649| -0.118| -0.040|   1.7|  50.1|  53.0|  0.0|F2                      ||-0.982|  38.130|
| 6.800|x| 82.22| 64.52| 1.656|  0.606| -2.045|   1.8|  56.1|  46.9|  0.0|F2                      ||-0.970|  51.281|
| 6.900|o| 66.85| 82.33| 1.629| -0.713|  0.501|   1.0|  53.8|  50.0|  0.0|F2                      || 0.988| -72.067|
| 6.900|o| 79.37| 72.32| 1.723|  0.299| -0.047|   1.3|  54.2|  49.3|  0.0|F2                      || 0.981| -49.547|
| 6.900|o| 85.58| 64.70| 1.711|  0.974| -1.867|   1.3|  58.2|  45.3|  0.0|F2                      || 0.971| -38.911|
| 6.900|x| 66.69| 79.55| 1.612| -0.497|  0.436|   1.6|  50.7|  52.6|  0.0|F2                      ||-0.987|  25.295|
| 6.900|x| 73.74| 73.23| 1.659| -0.083| -0.097|   1.7|  50.6|  52.4|  0.0|F2                      ||-0.982|  38.840|
| 6.900|x| 82.45| 64.45| 1.664|  0.630| -2.146|   1.8|  56.2|  46.8|  0.0|F2                      ||-0.970|  51.363|
| 7.000|o| 66.84| 82.45| 1.635| -0.723|  0.504|   1.0|  54.0|  49.8|  0.0|F2                      || 0.988| -72.398|
| 7.000|o| 79.77| 72.16| 1.735|  0.336| -0.069|   1.3|  54.5|  49.0|  0.0|F2                      || 0.981| -49.279|
| 7.000|o| 85.82| 64.61| 1.721|  1.004| -1.997|   1.3|  58.4|  45.1|  0.0|F2                      || 0.971| -38.814|
| 7.000|x| 66.52| 79.82| 1.616| -0.513|  0.449|   1.5|  51.1|  52.2|  0.0|F2                      ||-0.987|  24.608|
| 7.000|x| 74.30| 72.89| 1.669| -0.048| -0.154|   1.7|  51.1|  52.0|  0.0|F2                      ||-0.982|  39.458|
| 7.000|x| 82.69| 64.37| 1.672|  0.654| -2.254|   1.8|  56.3|  46.7|  0.0|F2                      ||-0.970|  51.447|
| 7.100|o| 66.83| 82.57| 1.640| -0.733|  0.506|   1.0|  54.1|  49.6|  0.0|F2                      || 0.988| -72.714|
| 7.100|o| 80.16| 72.02| 1.747|  0.374| -0.091|   1.4|  54.7|  48.7|  0.0|F2                      || 0.981| -49.031|
| 7.100|o| 86.05| 64.52| 1.731|  1.035| -2.142|   1.4|  58.6|  44.8|  0.0|F2                      || 0.971| -38.716|
| 7.100|x| 66.39| 80.06| 1.620| -0.528|  0.460|   1.5|  51.5|  51.8|  0.0|F2                      ||-0.987|  23.990|
| 7.100|x| 74.83| 72.58| 1.680| -0.015| -0.211|   1.7|  51.5|  51.6|  0.0|F2                      ||-0.982|  40.010|
| 7.100|x| 82.93| 64.29| 1.681|  0.678| -2.371|   1.8|  56.4|  46.6|  0.0|F2                      ||-0.971|  51.531|
| 7.200|o| 66.83| 82.67| 1.646| -0.742|  0.509|   1.0|  54.3|  49.5|  0.0|F2                      || 0.989| -73.013|
| 7.200|o| 80.55| 71.88| 1.759|  0.412| -0.112|   1.4|  54.9|  48.5|  0.0|F2                      || 0.981| -48.799|
| 7.200|o| 86.29| 64.43| 1.741|  1.066| -2.305|   1.4|  58.8|  44.6|  0.0|F2                      || 0.971| -38.617|
| 7.200|x| 66.28| 80.28| 1.625| -0.542|  0.470|   1.5|  51.8|  51.5|  0.0|F2                      ||-0.988|  23.428|
| 7.200|x| 75.32| 72.29| 1.690|  0.018| -0.268|   1.7|  51.9|  51.2|  0.0|F2                      ||-0.982|  40.507|
| 7.200|x| 83.17| 64.22| 1.690|  0.703| -2.496|   1.8|  56.6|  46.4|  0.0|F2                      ||-0.971|  51.616|
| 7.300|o| 66.83| 82.77| 1.652| -0.751|  0.511|   1.0|  54.5|  49.3|  0.0|F2                      || 0.989| -73.299|
| 7.300|o| 80.94| 71.75| 1.771|  0.450| -0.133|   1.4|  55.2|  48.2|  0.0|F2                      || 0.981| -48.586|
| 7.300|o| 86.53| 64.34| 1.751|  1.097| -2.491|   1.4|  59.0|  44.4|  0.0|F2                      || 0.972| -38.516|
| 7.300|x| 66.19| 80.48| 1.629| -0.554|  0.478|   1.5|  52.1|  51.2|  0.0|F2                      ||-0.988|  22.910|
| 7.300|x| 75.80| 72.02| 1.700|  0.050| -0.326|   1.7|  52.2|  50.9|  0.0|F2                      ||-0.982|  40.959|
| 7.300|x| 83.41| 64.13| 1.698|  0.729| -2.632|   1.8|  56.7|  46.3|  0.0|F2                      ||-0.971|  51.705|
| 7.400|o| 66.84| 82.87| 1.658| -0.760|  0.513|   1.0|  54.6|  49.1|  0.0|F2                      || 0.989| -73.571|
| 7.400|o| 81.32| 71.63| 1.784|  0.488| -0.153|   1.4|  55.4|  48.0|  0.0|F2                      || 0.981| -48.387|
| 7.400|o| 86.76| 64.25| 1.761|  1.129| -2.704|   1.4|  59.2|  44.2|  0.0|F2                      || 0.972| -38.416|
| 7.400|x| 66.11| 80.67| 1.634| -0.567|  0.486|   1.5|  52.4|  50.9|  0.0|F2                      ||-0.988|  22.430|
| 7.400|x| 76.26| 71.77| 1.711|  0.082| -0.386|   1.7|  52.5|  50.6|  0.0|F2                      ||-0.981|  41.376|
| 7.400|x| 83.65| 64.05| 1.707|  0.756| -2.779|   1.8|  56.9|  46.1|  0.0|F2                      ||-0.972|  51.795|
| 7.500|o| 66.85| 82.96| 1.664| -0.768|  0.515|   1.0|  54.8|  49.0|  0.0|F2                      || 0.989| -73.831|
| 7.500|o| 81.71| 71.52| 1.797|  0.527| -0.171|   1.4|  55.7|  47.7|  0.0|F2                      || 0.981| -48.204|
| 7.500|o| 87.00| 64.15| 1.772|  1.162| -2.952|   1.4|  59.5|  43.9|  0.0|F2                      || 0.972| -38.313|
| 7.500|x| 66.05| 80.84| 1.639| -0.578|  0.493|   1.5|  52.7|  50.7|  0.0|F2                      ||-0.988|  21.983|
| 7.500|x| 76.71| 71.54| 1.722|  0.114| -0.448|   1.8|  52.8|  50.3|  0.0|F2                      ||-0.981|  41.761|
| 7.500|x| 83.89| 63.97| 1.716|  0.783| -2.939|   1.8|  57.0|  46.0|  0.0|F2                      ||-0.972|  51.884|
| 7.600|o| 66.87| 83.05| 1.670| -0.776|  0.517|   1.0|  54.9|  48.8|  0.0|F2                      || 0.989| -74.079|
| 7.600|o| 82.09| 71.42| 1.811|  0.567| -0.189|   1.5|  55.9|  47.4|  0.0|F2                      || 0.982| -48.036|
| 7.600|o| 87.24| 64.06| 1.783|  1.195| -3.241|   1.4|  59.7|  43.7|  0.0|F2                      || 0.972| -38.212|
| 7.600|x| 66.00| 81.00| 1.643| -0.589|  0.499|   1.4|  52.9|  50.5|  0.0|F2                      ||-0.989|  21.565|
| 7.600|x| 77.14| 71.32| 1.733|  0.146| -0.512|   1.8|  53.0|  50.0|  0.0|F2                      ||-0.982|  42.118|
| 7.600|x| 84.14| 63.88| 1.726|  0.810| -3.112|   1.8|  57.2|  45.8|  0.0|F2                      ||-0.972|  51.975|
| 7.700|o| 66.90| 83.13| 1.676| -0.784|  0.519|   1.1|  55.1|  48.7|  0.0|F2                      || 0.990| -74.316|
| 7.700|o| 82.46| 71.32| 1.825|  0.607| -0.204|   1.5|  56.2|  47.1|  0.0|F2                      || 0.982| -47.882|
| 7.700|o| 87.48| 63.96| 1.794|  1.229| -3.586|   1.5|  59.9|  43.4|  0.0|F2                      || 0.972| -38.109|
| 7.700|x| 65.97| 81.15| 1.648| -0.599|  0.505|   1.4|  53.1|  50.3|  0.0|F2                      ||-0.989|  21.171|
| 7.700|x| 77.56| 71.12| 1.744|  0.178| -0.578|   1.8|  53.3|  49.7|  0.0|F2                      ||-0.982|  42.452|
| 7.700|x| 84.38| 63.80| 1.735|  0.839| -3.302|   1.8|  57.4|  45.7|  0.0|F2                      ||-0.972|  52.068|
| 7.800|o| 66.93| 83.21| 1.682| -0.791|  0.521|   1.1|  55.2|  48.5|  0.0|F2                      || 0.990| -74.545|
| 7.800|o| 82.84| 71.24| 1.839|  0.648| -0.217|   1.5|  56.4|  46.9|  0.0|F2                      || 0.982| -47.744|
| 7.800|o| 87.72| 63.86| 1.805|  1.263| -4.005|   1.5|  60.2|  43.2|  0.0|F2                      || 0.973| -38.005|
| 7.800|x| 65.94| 81.28| 1.653| -0.610|  0.511|   1.4|  53.3|  50.1|  0.0|F2                      ||-0.989|  20.800|
| 7.800|x| 77.97| 70.92| 1.756|  0.210| -0.647|   1.8|  53.5|  49.5|  0.0|F2                      ||-0.982|  42.764|
| 7.800|x| 84.63| 63.71| 1.745|  0.868| -3.512|   1.8|  57.5|  45.5|  0.0|F2                      ||-0.972|  52.163|
| 7.900|o| 66.97| 83.29| 1.689| -0.798|  0.522|   1.1|  55.4|  48.3|  0.0|F2                      || 0.990| -74.763|
| 7.900|o| 83.23| 71.16| 1.854|  0.689| -0.227|   1.5|  56.7|  46.6|  0.0|F2                      || 0.982| -47.617|
| 7.900|o| 87.96| 63.77| 1.817|  1.297| -4.522|   1.5|  60.4|  42.9|  0.0|F2                      || 0.973| -37.901|
| 7.900|x| 65.91| 81.41| 1.659| -0.619|  0.516|   1.4|  53.5|  49.9|  0.0|F2                      ||-0.989|  20.449|
| 7.900|x| 78.37| 70.74| 1.768|  0.243| -0.720|   1.8|  53.8|  49.2|  0.0|F2                      ||-0.982|  43.055|
| 7.900|x| 84.88| 63.61| 1.754|  0.897| -3.743|   1.8|  57.7|  45.3|  0.0|F2                      ||-0.973|  52.259|
| 8.000|o| 67.01| 83.36| 1.695| -0.805|  0.523|   1.1|  55.5|  48.2|  0.0|F2                      || 0.990| -74.971|
| 8.000|o| 83.61| 71.09| 1.870|  0.731| -0.233|   1.6|  56.9|  46.3|  0.0|F2                      || 0.982| -47.508|
| 8.000|o| 88.20| 63.67| 1.828|  1.332| -5.179|   1.5|  60.7|  42.6|  0.0|F2                      || 0.973| -37.795|
| 8.000|x| 65.90| 81.54| 1.664| -0.628|  0.521|   1.4|  53.7|  49.7|  0.0|F2                      ||-0.989|  20.117|
| 8.000|x| 78.77| 70.56| 1.780|  0.275| -0.797|   1.8|  54.0|  49.0|  0.0|F2                      ||-0.982|  43.330|
| 8.000|x| 85.13| 63.52| 1.764|  0.928| -4.000|   1.8|  57.9|  45.1|  0.0|F2                      ||-0.973|  52.355|
| 8.100|o| 67.05| 83.43| 1.702| -0.812|  0.525|   1.1|  55.7|  48.0|  0.0|F2                      || 0.990| -75.170|
| 8.100|o| 83.99| 71.03| 1.886|  0.774| -0.233|   1.6|  57.2|  46.0|  0.0|F2                      || 0.982| -47.410|
| 8.100|o| 88.44| 63.57| 1.841|  1.367| -6.041|   1.5|  61.0|  42.3|  0.0|F2                      || 0.973| -37.691|
| 8.100|x| 65.89| 81.65| 1.669| -0.637|  0.525|   1.4|  53.9|  49.5|  0.0|F2                      ||-0.990|  19.802|
| 8.100|x| 79.16| 70.39| 1.792|  0.308| -0.878|   1.8|  54.2|  48.7|  0.0|F2                      ||-0.982|  43.589|
| 8.100|x| 85.39| 63.43| 1.775|  0.959| -4.286|   1.8|  58.1|  44.9|  0.0|F2                      ||-0.973|  52.453|
| 8.200|o| 67.10| 83.50| 1.709| -0.818|  0.526|   1.1|  55.8|  47.9|  0.0|F2                      || 0.990| -75.362|
| 8.200|o| 84.38| 70.98| 1.903|  0.817| -0.225|   1.6|  57.5|  45.7|  0.0|F2                      || 0.983| -47.332|
| 8.200|o| 88.68| 63.47| 1.853|  1.403| -7.218|   1.6|  61.2|  42.0|  0.0|F2                      || 0.973| -37.586|
| 8.200|x| 65.89| 81.76| 1.675| -0.646|  0.529|   1.4|  54.0|  49.4|  0.0|F2                      ||-0.990|  19.502|
| 8.200|x| 79.55| 70.24| 1.805|  0.341| -0.964|   1.8|  54.5|  48.5|  0.0|F2                      ||-0.982|  43.832|
| 8.200|x| 85.64| 63.33| 1.785|  0.990| -4.607|   1.8|  58.3|  44.7|  0.0|F2                      ||-0.973|  52.551|
| 8.300|o| 67.15| 83.56| 1.716| -0.824|  0.527|   1.1|  56.0|  47.7|  0.0|F2                      || 0.990| -75.545|
| 8.300|o| 84.77| 70.94| 1.920|  0.862| -0.207|   1.7|  57.8|  45.3|  0.0|F2                      || 0.983| -47.267|
| 8.300|o| 88.92| 63.36| 1.866|  1.439| -8.924|   1.6|  61.5|  41.7|  0.0|F2                      || 0.974| -37.480|
| 8.300|x| 65.90| 81.87| 1.680| -0.654|  0.533|   1.4|  54.2|  49.2|  0.0|F2                      ||-0.990|  19.217|
| 8.300|x| 79.94| 70.08| 1.818|  0.375| -1.056|   1.9|  54.7|  48.2|  0.0|F2                      ||-0.982|  44.063|
| 8.300|x| 85.90| 63.24| 1.796|  1.022| -4.971|   1.8|  58.5|  44.4|  0.0|F2                      ||-0.973|  52.651|
| 8.400|o| 67.21| 83.62| 1.723| -0.830|  0.528|   1.1|  56.1|  47.6|  0.0|F2                      || 0.991| -75.720|
| 8.400|o| 85.17| 70.91| 1.938|  0.907| -0.176|   1.7|  58.1|  45.0|  0.0|F2                      || 0.983| -47.218|
| 8.400|o| 89.16| 63.26| 1.879|  1.476|-11.607|   1.6|  61.8|  41.4|  0.0|F2                      || 0.974| -37.374|
| 8.400|x| 65.90| 81.97| 1.686| -0.662|  0.537|   1.4|  54.3|  49.1|  0.0|F2                      ||-0.990|  18.946|
| 8.400|x| 80.32| 69.94| 1.832|  0.409| -1.154|   1.9|  54.9|  48.0|  0.0|F2                      ||-0.982|  44.278|
| 8.400|x| 86.15| 63.14| 1.807|  1.055| -5.385|   1.9|  58.7|  44.2|  0.0|F2                      ||-0.974|  52.752|
| 8.500|o| 67.27| 83.68| 1.731| -0.836|  0.529|   1.1|  56.3|  47.4|  0.0|F2                      || 0.991| -75.888|
| 8.500|o| 85.57| 70.89| 1.957|  0.954| -0.125|   1.8|  58.4|  44.6|  0.0|F2                      || 0.983| -47.184|
| 8.500|o| 89.40| 63.16| 1.892|  1.513|-16.403|   1.6|  62.1|  41.0|  0.0|F2                      || 0.974| -37.269|
| 8.500|x| 65.92| 82.06| 1.692| -0.670|  0.541|   1.4|  54.5|  48.9|  0.0|F2                      ||-0.990|  18.687|
| 8.500|x| 80.70| 69.80| 1.846|  0.444| -1.261|   1.9|  55.1|  47.8|  0.0|F2                      ||-0.982|  44.485|
| 8.500|x| 86.41| 63.04| 1.818|  1.089| -5.862|   1.9|  59.0|  44.0|  0.0|F2                      ||-0.974|  52.855|
| 8.600|o| 67.34| 83.74| 1.738| -0.841|  0.529|   1.1|  56.4|  47.3|  0.0|F2                      || 0.991| -76.047|
| 8.600|o| 85.98| 70.88| 1.976|  1.001| -0.047|   1.8|  58.8|  44.2|  0.0|F2                      || 0.983| -47.175|
| 8.600|o| 89.65| 63.05| 1.906|  1.550|-19.243|   1.6|  62.5|  40.7|  0.0|F2                      || 0.974| -37.159|
| 8.600|x| 65.94| 82.15| 1.698| -0.677|  0.544|   1.4|  54.7|  48.7|  0.0|F2                      ||-0.990|  18.441|
| 8.600|x| 81.08| 69.67| 1.861|  0.479| -1.376|   1.9|  55.4|  47.5|  0.0|F2                      ||-0.982|  44.677|
| 8.600|x| 86.67| 62.94| 1.829|  1.123| -6.416|   1.9|  59.2|  43.7|  0.0|F2                      ||-0.974|  52.958|
| 8.700|o| 67.41| 83.79| 1.746| -0.846|  0.530|   1.1|  56.5|  47.1|  0.0|F2                      || 0.991| -76.202|
| 8.700|o| 86.39| 70.89| 1.997|  1.049|  0.069|   1.8|  59.1|  43.8|  0.0|F2                      || 0.983| -47.179|
| 8.700|o| 89.91| 62.94| 1.920|  1.588|-19.617|   1.7|  62.8|  40.3|  0.0|F2                      || 0.974| -37.049|
| 8.700|x| 65.96| 82.24| 1.704| -0.685|  0.547|   1.4|  54.8|  48.6|  0.0|F2                      ||-0.990|  18.206|
| 8.700|x| 81.46| 69.55| 1.876|  0.514| -1.502|   2.0|  55.6|  47.3|  0.0|F2                      ||-0.982|  44.861|
| 8.700|x| 86.93| 62.84| 1.841|  1.158| -7.069|   1.9|  59.4|  43.5|  0.0|F2                      ||-0.974|  53.060|
| 8.800|o| 67.48| 83.84| 1.754| -0.850|  0.531|   1.2|  56.7|  47.0|  0.0|F2                      || 0.991| -76.346|
| 8.800|o| 86.81| 70.90| 2.018|  1.098|  0.242|   1.9|  59.5|  43.4|  0.0|F2                      || 0.984| -47.208|
| 8.800|x| 65.99| 82.32| 1.710| -0.692|  0.550|   1.4|  54.9|  48.5|  0.0|F2                      ||-0.991|  17.983|
| 8.800|x| 81.84| 69.43| 1.892|  0.551| -1.641|   2.0|  55.8|  47.0|  0.0|F2                      ||-0.982|  45.032|
| 8.800|x| 87.19| 62.73| 1.853|  1.194| -7.846|   1.9|  59.7|  43.2|  0.0|F2                      ||-0.974|  53.164|
| 8.900|o| 67.56| 83.89| 1.763| -0.855|  0.531|   1.2|  56.8|  46.8|  0.0|F2                      || 0.991| -76.487|
| 8.900|o| 87.23| 70.94| 2.040|  1.148|  0.500|   1.9|  60.0|  42.9|  0.0|F2                      || 0.984| -47.259|
| 8.900|x| 66.03| 82.39| 1.717| -0.698|  0.553|   1.4|  55.1|  48.3|  0.0|F2                      ||-0.991|  17.768|
| 8.900|x| 82.22| 69.32| 1.909|  0.588| -1.796|   2.0|  56.0|  46.7|  0.0|F2                      ||-0.982|  45.194|
| 8.900|x| 87.46| 62.63| 1.865|  1.230| -8.789|   1.9|  60.0|  42.9|  0.0|F2                      ||-0.974|  53.270|
| 9.000|o| 67.65| 83.93| 1.771| -0.859|  0.531|   1.2|  57.0|  46.6|  0.0|F2                      || 0.991| -76.618|
| 9.000|o| 87.66| 70.98| 2.062|  1.198|  0.896|   2.0|  60.4|  42.4|  0.0|F2                      || 0.984| -47.334|
| 9.000|x| 66.06| 82.47| 1.723| -0.705|  0.555|   1.4|  55.2|  48.2|  0.0|F2                      ||-0.991|  17.563|
| 9.000|x| 82.61| 69.21| 1.926|  0.626| -1.969|   2.1|  56.3|  46.5|  0.0|F2                      ||-0.982|  45.345|
| 9.000|x| 87.72| 62.52| 1.877|  1.267| -9.957|   2.0|  60.2|  42.6|  0.0|F2                      ||-0.974|  53.375|
| 9.100|o| 67.74| 83.98| 1.780| -0.862|  0.532|   1.2|  57.2|  46.5|  0.0|F2                      || 0.991| -76.745|
| 9.100|o| 88.08| 71.04| 2.086|  1.248|  1.524|   2.0|  60.9|  41.8|  0.0|F2                      || 0.984| -47.434|
| 9.100|x| 66.11| 82.54| 1.730| -0.711|  0.558|   1.4|  55.4|  48.0|  0.0|F2                      ||-0.991|  17.369|
| 9.100|x| 83.00| 69.12| 1.945|  0.665| -2.164|   2.1|  56.5|  46.2|  0.0|F2                      ||-0.982|  45.486|
| 9.100|x| 87.98| 62.41| 1.890|  1.305|-11.437|   2.0|  60.5|  42.3|  0.0|F2                      ||-0.975|  53.480|
| 9.200|o| 67.83| 84.02| 1.789| -0.866|  0.532|   1.2|  57.3|  46.3|  0.0|F2                      || 0.991| -76.864|
| 9.200|x| 66.15| 82.60| 1.737| -0.717|  0.560|   1.4|  55.5|  47.9|  0.0|F2                      ||-0.991|  17.184|
| 9.200|x| 83.40| 69.02| 1.964|  0.706| -2.388|   2.1|  56.7|  45.9|  0.0|F2                      ||-0.983|  45.619|
| 9.200|x| 88.25| 62.30| 1.903|  1.343|-13.371|   2.0|  60.8|  42.0|  0.0|F2                      ||-0.975|  53.588|
| 9.300|o| 67.93| 84.05| 1.799| -0.869|  0.532|   1.2|  57.5|  46.1|  0.0|F2                      || 0.992| -76.975|
