
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 7.800|x| 78.67| 69.21| 1.720|  0.387| -0.789|   1.7|  51.0|  52.1|  0.0|F2                      ||-0.980|  45.350|
| 7.900|o| 72.41| 79.16| 1.742| -0.441|  0.360|   1.2|  50.0|  53.6|  0.0|F2                      || 0.988| -63.749|
| 7.900|x| 78.78| 69.27| 1.730|  0.396| -0.803|   1.7|  50.7|  52.4|  0.0|F2                      ||-0.980|  45.266|
| 8.000|o| 72.10| 79.57| 1.748| -0.484|  0.375|   1.2|  50.7|  52.9|  0.0|F2                      || 0.989| -64.774|
| 8.000|x| 78.89| 69.34| 1.740|  0.404| -0.815|   1.7|  50.3|  52.7|  0.0|F2                      ||-0.980|  45.166|
| 8.100|o| 71.84| 79.94| 1.754| -0.520|  0.388|   1.2|  51.2|  52.3|  0.0|F2                      || 0.989| -65.682|
| 8.100|x| 78.97| 69.42| 1.750|  0.410| -0.825|   1.7|  49.9|  53.2|  0.0|F2                      ||-0.981|  45.043|
| 8.200|o| 71.64| 80.26| 1.761| -0.552|  0.399|   1.2|  51.7|  51.9|  0.0|F2                      || 0.989| -66.506|
| 8.200|x| 79.04| 69.53| 1.760|  0.415| -0.830|   1.8|  49.4|  53.7|  0.0|F2                      ||-0.981|  44.889|
| 8.300|o| 71.46| 80.55| 1.769| -0.581|  0.409|   1.3|  52.1|  51.4|  0.0|F2                      || 0.989| -67.261|
| 8.300|x| 79.08| 69.67| 1.770|  0.415| -0.828|   1.8|  48.6|  54.5|  0.0|F2                      ||-0.981|  44.680|
| 8.400|o| 71.32| 80.82| 1.776| -0.608|  0.417|   1.3|  52.5|  51.0|  0.0|F2                      || 0.990| -67.963|
| 8.400|x| 79.06| 69.88| 1.781|  0.409| -0.812|   1.8|  47.4|  55.6|  0.0|F2                      ||-0.982|  44.375|
| 8.500|o| 71.19| 81.07| 1.784| -0.632|  0.424|   1.3|  52.8|  50.7|  0.0|F2                      || 0.990| -68.619|
| 8.500|x| 74.39| 74.58| 1.766| -0.082| -0.060|   1.7|  38.6|  64.5|  0.0|F2                      ||-0.986|  36.316|
| 8.500|x| 75.59| 73.45| 1.775|  0.037| -0.205|   1.7|  38.6|  64.5|  0.0|F2                      ||-0.985|  38.453|
| 8.500|x| 78.88| 70.24| 1.791|  0.385| -0.761|   1.8|  45.1|  58.0|  0.0|F2                      ||-0.982|  43.819|
| 8.600|o| 71.09| 81.30| 1.792| -0.655|  0.431|   1.3|  53.2|  50.4|  0.0|F2                      || 0.990| -69.236|
| 8.600|x| 72.72| 76.27| 1.763| -0.247|  0.114|   1.6|  46.3|  56.9|  0.0|F2                      ||-0.988|  32.864|
| 8.700|o| 71.01| 81.52| 1.801| -0.675|  0.437|   1.3|  53.5|  50.0|  0.0|F2                      || 0.990| -69.821|
| 8.700|x| 72.03| 77.06| 1.766| -0.318|  0.180|   1.6|  48.0|  55.1|  0.0|F2                      ||-0.988|  31.163|
| 8.800|o| 70.94| 81.72| 1.810| -0.695|  0.443|   1.3|  53.7|  49.7|  0.0|F2                      || 0.990| -70.376|
| 8.800|x| 71.56| 77.63| 1.770| -0.370|  0.225|   1.6|  49.1|  54.1|  0.0|F2                      ||-0.989|  29.863|
| 8.900|o| 70.89| 81.91| 1.819| -0.713|  0.448|   1.3|  54.0|  49.5|  0.0|F2                      || 0.991| -70.906|
| 8.900|x| 71.20| 78.10| 1.775| -0.411|  0.259|   1.6|  49.9|  53.3|  0.0|F2                      ||-0.989|  28.776|
| 9.000|o| 70.85| 82.10| 1.829| -0.731|  0.452|   1.3|  54.3|  49.2|  0.0|F2                      || 0.991| -71.413|
| 9.000|x| 70.91| 78.51| 1.781| -0.446|  0.287|   1.6|  50.5|  52.7|  0.0|F2                      ||-0.989|  27.826|
| 9.100|o| 70.83| 82.27| 1.839| -0.747|  0.457|   1.4|  54.5|  48.9|  0.0|F2                      || 0.991| -71.900|
| 9.100|x| 70.67| 78.86| 1.788| -0.477|  0.310|   1.6|  51.0|  52.2|  0.0|F2                      ||-0.990|  26.974|
| 9.200|o| 70.82| 82.44| 1.849| -0.762|  0.460|   1.4|  54.8|  48.6|  0.0|F2                      || 0.991| -72.368|
| 9.200|x| 70.47| 79.18| 1.794| -0.504|  0.329|   1.6|  51.5|  51.7|  0.0|F2                      ||-0.990|  26.198|
| 9.300|o| 70.81| 82.60| 1.860| -0.777|  0.464|   1.4|  55.0|  48.4|  0.0|F2                      || 0.991| -72.819|
| 9.300|x| 70.30| 79.47| 1.802| -0.529|  0.347|   1.6|  51.9|  51.3|  0.0|F2                      ||-0.990|  25.482|
| 9.400|o| 70.83| 82.76| 1.872| -0.790|  0.467|   1.4|  55.3|  48.1|  0.0|F2                      || 0.991| -73.255|
| 9.400|x| 70.16| 79.74| 1.809| -0.552|  0.362|   1.6|  52.2|  50.9|  0.0|F2                      ||-0.990|  24.817|
| 9.500|o| 70.85| 82.91| 1.884| -0.803|  0.469|   1.4|  55.5|  47.9|  0.0|F2                      || 0.991| -73.678|
| 9.500|x| 70.04| 79.98| 1.817| -0.573|  0.376|   1.6|  52.6|  50.6|  0.0|F2                      ||-0.991|  24.193|
| 9.600|o| 70.88| 83.05| 1.897| -0.815|  0.472|   1.5|  55.8|  47.6|  0.0|F2                      || 0.992| -74.087|
| 9.600|o| 87.44| 69.52| 2.144|  1.340|  0.521|   2.2|  53.1|  49.5|  0.0|F2                      || 0.984| -45.091|
| 9.600|o| 88.27| 67.87| 2.130|  1.497| -0.407|   2.2|  54.0|  48.6|  0.0|F2                      || 0.982| -42.787|
| 9.600|x| 69.94| 80.21| 1.825| -0.592|  0.389|   1.6|  52.9|  50.3|  0.0|F2                      ||-0.991|  23.605|
| 9.700|o| 70.93| 83.19| 1.911| -0.826|  0.473|   1.5|  56.0|  47.3|  0.0|F2                      || 0.992| -74.484|
| 9.700|o| 87.69| 69.86| 2.182|  1.359|  1.103|   2.3|  55.1|  47.4|  0.0|F2                      || 0.984| -45.595|
| 9.700|o| 88.83| 67.41| 2.157|  1.584| -0.710|   2.2|  56.4|  46.2|  0.0|F2                      || 0.982| -42.180|
| 9.700|x| 69.86| 80.43| 1.834| -0.610|  0.400|   1.6|  53.2|  50.0|  0.0|F2                      ||-0.991|  23.050|
| 9.800|o| 70.99| 83.33| 1.926| -0.836|  0.475|   1.5|  56.2|  47.0|  0.0|F2                      || 0.992| -74.872|
| 9.800|o| 88.02| 70.14| 2.223|  1.389|  1.974|   2.4|  56.5|  45.9|  0.0|F2                      || 0.985| -46.031|
| 9.800|o| 89.34| 67.03| 2.186|  1.662| -1.394|   2.3|  58.0|  44.5|  0.0|F2                      || 0.982| -41.691|
| 9.800|x| 69.79| 80.63| 1.843| -0.627|  0.411|   1.7|  53.4|  49.7|  0.0|F2                      ||-0.991|  22.522|
| 9.900|o| 71.06| 83.46| 1.941| -0.846|  0.476|   1.5|  56.5|  46.8|  0.0|F2                      || 0.992| -75.250|
| 9.900|o| 88.40| 70.43| 2.268|  1.424|  3.450|   2.5|  57.7|  44.6|  0.0|F2                      || 0.985| -46.466|
| 9.900|o| 89.82| 66.69| 2.216|  1.737| -5.666|   2.4|  59.4|  43.1|  0.0|F2                      || 0.982| -41.263|
| 9.900|x| 69.74| 80.82| 1.852| -0.643|  0.420|   1.7|  53.7|  49.4|  0.0|F2                      ||-0.991|  22.020|
|10.000|o| 71.15| 83.59| 1.958| -0.854|  0.477|   1.6|  56.8|  46.5|  0.0|F2                      || 0.992| -75.620|
|10.000|o| 88.83| 70.73| 2.318|  1.463|  6.350|   2.6|  58.9|  43.3|  0.0|F2                      || 0.985| -46.934|
|10.000|x| 69.70| 81.01| 1.862| -0.658|  0.430|   1.7|  54.0|  49.2|  0.0|F2                      ||-0.991|  21.540|
|10.100|o| 71.25| 83.71| 1.976| -0.862|  0.477|   1.6|  57.0|  46.2|  0.0|F2                      || 0.992| -75.980|
|10.100|o| 89.29| 71.06| 2.374|  1.506| 13.794|   2.8|  60.1|  41.9|  0.0|F2                      || 0.986| -47.455|
|10.100|x| 69.67| 81.18| 1.872| -0.673|  0.438|   1.7|  54.2|  48.9|  0.0|F2                      ||-0.991|  21.081|
|10.200|o| 71.36| 83.84| 1.996| -0.869|  0.476|   1.7|  57.3|  45.8|  0.0|F2                      || 0.992| -76.336|
|10.200|o| 89.80| 71.44| 2.433|  1.546| 19.803|   2.9|  61.4|  40.5|  0.0|F2                      || 0.986| -48.071|
|10.200|x| 69.65| 81.34| 1.883| -0.686|  0.446|   1.7|  54.4|  48.6|  0.0|F2                      ||-0.992|  20.641|
|10.300|o| 71.50| 83.96| 2.018| -0.875|  0.475|   1.7|  57.6|  45.5|  0.0|F2                      || 0.992| -76.686|
|10.300|x| 69.64| 81.50| 1.895| -0.699|  0.453|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.992|  20.218|
|10.400|o| 71.65| 84.07| 2.042| -0.879|  0.473|   1.8|  57.9|  45.1|  0.0|F2                      || 0.992| -77.031|
|10.400|x| 69.65| 81.65| 1.907| -0.710|  0.460|   1.8|  54.9|  48.1|  0.0|F2                      ||-0.992|  19.812|
|10.500|o| 71.83| 84.19| 2.069| -0.882|  0.470|   1.8|  58.3|  44.7|  0.0|F2                      || 0.993| -77.373|
|10.500|x| 69.66| 81.79| 1.919| -0.722|  0.467|   1.8|  55.2|  47.9|  0.0|F2                      ||-0.992|  19.421|
|10.600|o| 72.04| 84.31| 2.100| -0.884|  0.465|   1.9|  58.6|  44.2|  0.0|F2                      || 0.993| -77.716|
|10.600|x| 69.69| 81.93| 1.933| -0.732|  0.473|   1.8|  55.4|  47.6|  0.0|F2                      ||-0.992|  19.045|
|10.600|x| 86.93| 67.44| 2.244|  1.321| -6.214|   2.8|  52.6|  49.4|  0.0|F2                      ||-0.983|  47.782|
|10.600|x| 87.83| 66.09| 2.224|  1.474| -9.398|   2.7|  53.5|  48.5|  0.0|F2                      ||-0.982|  49.472|
|10.700|o| 72.29| 84.42| 2.136| -0.883|  0.459|   2.0|  59.1|  43.7|  0.0|F2                      || 0.993| -78.057|
|10.700|x| 69.73| 82.06| 1.947| -0.741|  0.479|   1.8|  55.6|  47.3|  0.0|F2                      ||-0.992|  18.682|
|10.700|x| 87.18| 67.78| 2.298|  1.338| -6.871|   3.0|  55.1|  46.8|  0.0|F2                      ||-0.984|  47.329|
|10.700|x| 88.55| 65.53| 2.256|  1.584|-14.822|   2.8|  56.6|  45.4|  0.0|F2                      ||-0.982|  50.130|
|10.800|o| 72.57| 84.54| 2.179| -0.880|  0.449|   2.1|  59.5|  43.1|  0.0|F2                      || 0.993| -78.404|
|10.800|x| 69.77| 82.19| 1.962| -0.750|  0.484|   1.9|  55.9|  47.1|  0.0|F2                      ||-0.992|  18.331|
|10.800|x| 87.57| 68.05| 2.360|  1.373| -8.222|   3.1|  56.6|  45.0|  0.0|F2                      ||-0.984|  46.976|
|10.800|x| 89.21| 65.09| 2.292|  1.682|-19.590|   2.9|  58.6|  43.3|  0.0|F2                      ||-0.981|  50.641|
|10.900|o| 72.92| 84.66| 2.232| -0.874|  0.435|   2.3|  60.1|  42.4|  0.0|F2                      || 0.993| -78.761|
|10.900|x| 69.83| 82.31| 1.978| -0.758|  0.490|   1.9|  56.1|  46.8|  0.0|F2                      ||-0.992|  17.992|
|10.900|x| 88.08| 68.31| 2.436|  1.420|-10.861|   3.4|  58.0|  43.4|  0.0|F2                      ||-0.985|  46.609|
|10.900|x| 89.88| 64.70| 2.331|  1.775|-20.659|   3.0|  60.3|  41.5|  0.0|F2                      ||-0.981|  51.086|
|11.000|o| 73.35| 84.79| 2.303| -0.863|  0.412|   2.5|  60.9|  41.5|  0.0|F2                      || 0.993| -79.134|
|11.000|x| 69.91| 82.43| 1.996| -0.765|  0.495|   1.9|  56.4|  46.5|  0.0|F2                      ||-0.993|  17.666|
|11.100|o| 73.91| 84.92| 2.407| -0.844|  0.372|   2.7|  61.9|  40.2|  0.0|F2                      || 0.993| -79.538|
|11.100|x| 70.00| 82.54| 2.015| -0.771|  0.499|   2.0|  56.6|  46.2|  0.0|F2                      ||-0.993|  17.349|
|11.100|x| 89.57| 69.05| 2.637|  1.551|-20.359|   3.9|  61.5|  39.4|  0.0|F2                      ||-0.986|  45.581|
|11.200|o| 74.73| 85.08| 2.594| -0.812|  0.281|   3.3|  63.7|  37.8|  0.0|F2                      || 0.993| -80.000|
|11.200|x| 70.10| 82.65| 2.036| -0.777|  0.504|   2.0|  56.9|  45.9|  0.0|F2                      ||-0.993|  17.043|
|11.300|o| 76.24| 85.24| 3.338| -0.735| -0.160|   5.5|  71.8|  27.6|  0.0|F2                      || 0.993| -80.491|
|11.300|x| 70.22| 82.76| 2.060| -0.780|  0.508|   2.1|  57.2|  45.5|  0.0|F2                      ||-0.993|  16.748|
|11.400|x| 70.36| 82.86| 2.086| -0.783|  0.513|   2.2|  57.5|  45.1|  0.0|F2                      ||-0.993|  16.463|
|11.500|x| 70.53| 82.96| 2.116| -0.784|  0.517|   2.2|  57.8|  44.7|  0.0|F2                      ||-0.993|  16.185|
|11.600|x| 70.73| 83.05| 2.151| -0.783|  0.521|   2.3|  58.2|  44.2|  0.0|F2                      ||-0.993|  15.916|
|11.700|x| 70.96| 83.14| 2.193| -0.779|  0.525|   2.4|  58.7|  43.7|  0.0|F2                      ||-0.993|  15.658|
|11.800|x| 71.26| 83.23| 2.246| -0.772|  0.530|   2.6|  59.2|  43.0|  0.0|F2                      ||-0.993|  15.405|
|11.900|x| 71.64| 83.32| 2.317| -0.759|  0.536|   2.8|  59.8|  42.2|  0.0|F2                      ||-0.993|  15.158|
|12.000|x| 72.19| 83.41| 2.428| -0.736|  0.544|   3.1|  60.8|  40.9|  0.0|F2                      ||-0.993|  14.901|
|12.100|x| 73.30| 83.53| 2.715| -0.680|  0.573|   4.0|  62.5|  38.2|  0.0|F2                      ||-0.993|  14.555|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:39:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 75.98| 69.71| 1.474|  0.168| -0.053|   1.3|  52.0|  51.5|  0.0|F2                      || 0.962| -45.385|
| 4.000|x| 73.40| 68.38| 1.478|  0.079| -0.248|   4.0|  52.1|  48.8|  0.0|F2                      ||-0.959|  46.527|
| 4.100|o| 76.09| 69.76| 1.481|  0.174| -0.055|   1.3|  52.0|  51.6|  0.0|F2                      || 0.963| -45.449|
| 4.100|x| 73.56| 68.40| 1.481|  0.085| -0.263|   3.7|  52.0|  49.1|  0.0|F2                      ||-0.960|  46.499|
| 4.200|o| 76.19| 69.81| 1.487|  0.180| -0.057|   1.3|  51.9|  51.7|  0.0|F2                      || 0.964| -45.520|
| 4.200|x| 73.71| 68.42| 1.484|  0.090| -0.276|   3.5|  52.0|  49.3|  0.0|F2                      ||-0.961|  46.466|
| 4.300|o| 76.29| 69.86| 1.494|  0.186| -0.059|   1.3|  51.8|  51.8|  0.0|F2                      || 0.965| -45.597|
| 4.300|x| 73.86| 68.45| 1.488|  0.095| -0.289|   3.3|  52.0|  49.6|  0.0|F2                      ||-0.962|  46.429|
| 4.400|o| 76.39| 69.91| 1.501|  0.191| -0.061|   1.2|  51.7|  51.9|  0.0|F2                      || 0.966| -45.681|
| 4.400|x| 74.01| 68.48| 1.492|  0.101| -0.301|   3.1|  51.9|  49.8|  0.0|F2                      ||-0.963|  46.388|
| 4.500|o| 76.48| 69.97| 1.508|  0.197| -0.062|   1.2|  51.6|  52.0|  0.0|F2                      || 0.967| -45.772|
| 4.500|x| 74.15| 68.51| 1.497|  0.106| -0.312|   2.9|  51.9|  50.0|  0.0|F2                      ||-0.964|  46.342|
| 4.600|o| 76.57| 70.04| 1.514|  0.202| -0.063|   1.2|  51.4|  52.1|  0.0|F2                      || 0.967| -45.871|
| 4.600|x| 74.28| 68.54| 1.501|  0.111| -0.323|   2.8|  51.8|  50.2|  0.0|F2                      ||-0.965|  46.293|
| 4.700|o| 76.66| 70.11| 1.521|  0.207| -0.064|   1.2|  51.3|  52.3|  0.0|F2                      || 0.968| -45.980|
| 4.700|x| 74.41| 68.58| 1.506|  0.117| -0.333|   2.7|  51.8|  50.3|  0.0|F2                      ||-0.965|  46.239|
| 4.800|o| 76.73| 70.19| 1.528|  0.211| -0.064|   1.2|  51.2|  52.4|  0.0|F2                      || 0.969| -46.099|
| 4.800|x| 74.54| 68.62| 1.511|  0.122| -0.344|   2.6|  51.7|  50.5|  0.0|F2                      ||-0.966|  46.183|
| 4.900|o| 76.80| 70.28| 1.535|  0.215| -0.063|   1.2|  51.0|  52.6|  0.0|F2                      || 0.970| -46.231|
| 4.900|x| 74.66| 68.67| 1.517|  0.127| -0.353|   2.5|  51.7|  50.7|  0.0|F2                      ||-0.967|  46.121|
| 5.000|o| 76.87| 70.37| 1.542|  0.218| -0.061|   1.2|  50.8|  52.8|  0.0|F2                      || 0.971| -46.377|
| 5.000|x| 74.78| 68.72| 1.522|  0.132| -0.361|   2.4|  51.6|  50.8|  0.0|F2                      ||-0.968|  46.055|
| 5.100|o| 76.92| 70.48| 1.549|  0.221| -0.059|   1.2|  50.6|  53.0|  0.0|F2                      || 0.971| -46.540|
| 5.100|x| 74.90| 68.77| 1.528|  0.137| -0.370|   2.3|  51.5|  51.0|  0.0|F2                      ||-0.968|  45.985|
| 5.200|o| 76.96| 70.59| 1.556|  0.222| -0.056|   1.2|  50.3|  53.3|  0.0|F2                      || 0.972| -46.723|
| 5.200|x| 75.00| 68.82| 1.533|  0.142| -0.377|   2.3|  51.4|  51.1|  0.0|F2                      ||-0.969|  45.909|
| 5.300|o| 76.98| 70.73| 1.563|  0.222| -0.051|   1.2|  50.1|  53.6|  0.0|F2                      || 0.973| -46.932|
| 5.300|x| 75.11| 68.88| 1.539|  0.147| -0.385|   2.2|  51.3|  51.3|  0.0|F2                      ||-0.970|  45.828|
| 5.400|o| 76.99| 70.88| 1.570|  0.220| -0.044|   1.2|  49.7|  53.9|  0.0|F2                      || 0.973| -47.172|
| 5.400|x| 75.21| 68.94| 1.545|  0.152| -0.391|   2.1|  51.2|  51.4|  0.0|F2                      ||-0.970|  45.741|
| 5.500|o| 76.98| 71.06| 1.577|  0.217| -0.035|   1.2|  49.4|  54.2|  0.0|F2                      || 0.974| -47.452|
| 5.500|x| 75.30| 69.00| 1.551|  0.156| -0.397|   2.1|  51.1|  51.6|  0.0|F2                      ||-0.971|  45.646|
| 5.600|o| 76.93| 71.26| 1.584|  0.210| -0.024|   1.2|  49.0|  54.7|  0.0|F2                      || 0.975| -47.786|
| 5.600|x| 75.39| 69.08| 1.557|  0.160| -0.402|   2.0|  51.0|  51.8|  0.0|F2                      ||-0.972|  45.544|
| 5.700|o| 76.84| 71.51| 1.591|  0.199| -0.008|   1.2|  48.4|  55.2|  0.0|F2                      || 0.976| -48.192|
| 5.700|x| 75.47| 69.15| 1.564|  0.164| -0.406|   2.0|  50.8|  52.0|  0.0|F2                      ||-0.972|  45.433|
| 5.800|o| 76.69| 71.82| 1.598|  0.182|  0.008|   1.2|  47.8|  55.8|  0.0|F2                      || 0.977| -48.699|
| 5.800|x| 75.54| 69.24| 1.570|  0.167| -0.408|   2.0|  50.7|  52.2|  0.0|F2                      ||-0.973|  45.310|
| 5.900|o| 76.45| 72.21| 1.605|  0.157|  0.035|   1.2|  47.1|  56.5|  0.0|F2                      || 0.977| -49.355|
| 5.900|x| 75.61| 69.33| 1.576|  0.170| -0.410|   1.9|  50.5|  52.4|  0.0|F2                      ||-0.973|  45.176|
| 6.000|o| 76.10| 72.71| 1.611|  0.120|  0.068|   1.2|  46.4|  57.2|  0.0|F2                      || 0.978| -50.223|
| 6.000|x| 75.66| 69.43| 1.583|  0.172| -0.410|   1.9|  50.3|  52.6|  0.0|F2                      ||-0.974|  45.026|
| 6.100|o| 75.59| 73.35| 1.617|  0.068|  0.108|   1.2|  45.9|  57.8|  0.0|F2                      || 0.979| -51.373|
| 6.100|x| 75.70| 69.55| 1.590|  0.173| -0.408|   1.9|  50.1|  52.9|  0.0|F2                      ||-0.975|  44.859|
| 6.200|o| 74.96| 74.10| 1.621|  0.004|  0.153|   1.2|  45.9|  57.8|  0.0|F2                      || 0.981| -52.765|
| 6.200|x| 75.73| 69.68| 1.596|  0.173| -0.405|   1.8|  49.8|  53.1|  0.0|F2                      ||-0.975|  44.670|
| 6.300|o| 74.31| 74.85| 1.626| -0.063|  0.195|   1.2|  46.4|  57.2|  0.0|F2                      || 0.982| -54.222|
| 6.300|x| 75.74| 69.82| 1.603|  0.172| -0.398|   1.8|  49.5|  53.5|  0.0|F2                      ||-0.976|  44.454|
| 6.400|o| 73.74| 75.53| 1.630| -0.123|  0.230|   1.1|  47.2|  56.5|  0.0|F2                      || 0.983| -55.578|
| 6.400|x| 75.73| 69.99| 1.610|  0.169| -0.388|   1.8|  49.2|  53.8|  0.0|F2                      ||-0.976|  44.203|
| 6.500|o| 73.26| 76.11| 1.635| -0.174|  0.257|   1.1|  47.9|  55.7|  0.0|F2                      || 0.983| -56.788|
| 6.500|x| 75.68| 70.18| 1.616|  0.163| -0.375|   1.8|  48.8|  54.2|  0.0|F2                      ||-0.977|  43.909|
| 6.600|o| 72.85| 76.61| 1.640| -0.219|  0.280|   1.1|  48.6|  55.0|  0.0|F2                      || 0.984| -57.864|
| 6.600|x| 75.60| 70.42| 1.623|  0.155| -0.356|   1.8|  48.4|  54.7|  0.0|F2                      ||-0.978|  43.555|
| 6.700|o| 72.52| 77.05| 1.645| -0.257|  0.299|   1.1|  49.2|  54.4|  0.0|F2                      || 0.985| -58.829|
| 6.700|x| 75.47| 70.69| 1.629|  0.142| -0.330|   1.7|  47.9|  55.2|  0.0|F2                      ||-0.978|  43.121|
| 6.800|o| 72.24| 77.44| 1.650| -0.292|  0.315|   1.1|  49.7|  53.9|  0.0|F2                      || 0.985| -59.705|
| 6.800|x| 75.27| 71.04| 1.636|  0.123| -0.295|   1.7|  47.3|  55.8|  0.0|F2                      ||-0.979|  42.576|
| 6.900|o| 71.99| 77.80| 1.656| -0.323|  0.329|   1.1|  50.2|  53.5|  0.0|F2                      || 0.986| -60.508|
| 6.900|x| 74.98| 71.47| 1.642|  0.096| -0.250|   1.7|  46.7|  56.4|  0.0|F2                      ||-0.980|  41.877|
| 7.000|o| 71.78| 78.12| 1.662| -0.351|  0.340|   1.1|  50.6|  53.0|  0.0|F2                      || 0.986| -61.250|
| 7.000|x| 74.58| 72.01| 1.647|  0.059| -0.192|   1.7|  46.1|  57.0|  0.0|F2                      ||-0.981|  40.977|
| 7.100|o| 71.60| 78.41| 1.668| -0.377|  0.351|   1.1|  51.0|  52.7|  0.0|F2                      || 0.986| -61.941|
| 7.100|x| 74.05| 72.66| 1.652|  0.013| -0.124|   1.7|  45.9|  57.2|  0.0|F2                      ||-0.982|  39.866|
| 7.200|o| 71.45| 78.68| 1.674| -0.401|  0.361|   1.1|  51.3|  52.3|  0.0|F2                      || 0.987| -62.589|
| 7.200|x| 73.48| 73.35| 1.656| -0.039| -0.054|   1.7|  46.2|  57.0|  0.0|F2                      ||-0.983|  38.623|
| 7.300|o| 71.31| 78.93| 1.680| -0.423|  0.370|   1.1|  51.6|  52.0|  0.0|F2                      || 0.987| -63.198|
| 7.300|x| 72.92| 74.02| 1.660| -0.089|  0.009|   1.6|  46.7|  56.4|  0.0|F2                      ||-0.983|  37.379|
| 7.400|o| 71.19| 79.17| 1.686| -0.444|  0.377|   1.1|  51.9|  51.7|  0.0|F2                      || 0.987| -63.774|
| 7.400|x| 72.43| 74.63| 1.664| -0.134|  0.062|   1.6|  47.4|  55.8|  0.0|F2                      ||-0.984|  36.216|
| 7.500|o| 71.09| 79.39| 1.693| -0.463|  0.385|   1.2|  52.2|  51.4|  0.0|F2                      || 0.988| -64.321|
| 7.500|x| 72.01| 75.16| 1.669| -0.174|  0.105|   1.6|  48.0|  55.2|  0.0|F2                      ||-0.985|  35.159|
| 7.600|o| 71.00| 79.60| 1.700| -0.482|  0.391|   1.2|  52.5|  51.2|  0.0|F2                      || 0.988| -64.841|
| 7.600|x| 71.65| 75.64| 1.674| -0.210|  0.142|   1.6|  48.6|  54.6|  0.0|F2                      ||-0.985|  34.199|
| 7.700|o| 70.93| 79.80| 1.707| -0.499|  0.398|   1.2|  52.7|  50.9|  0.0|F2                      || 0.988| -65.337|
| 7.700|x| 71.35| 76.06| 1.678| -0.241|  0.172|   1.6|  49.2|  54.1|  0.0|F2                      ||-0.986|  33.323|
| 7.800|o| 70.86| 79.99| 1.714| -0.516|  0.403|   1.2|  53.0|  50.7|  0.0|F2                      || 0.988| -65.813|
| 7.800|x| 71.09| 76.43| 1.684| -0.269|  0.199|   1.6|  49.6|  53.6|  0.0|F2                      ||-0.986|  32.518|
| 7.900|o| 70.81| 80.17| 1.721| -0.532|  0.409|   1.2|  53.2|  50.4|  0.0|F2                      || 0.989| -66.269|
| 7.900|x| 70.87| 76.78| 1.689| -0.295|  0.222|   1.6|  50.1|  53.2|  0.0|F2                      ||-0.987|  31.774|
| 8.000|o| 70.77| 80.34| 1.728| -0.547|  0.414|   1.2|  53.4|  50.2|  0.0|F2                      || 0.989| -66.707|
| 8.000|x| 70.67| 77.09| 1.695| -0.319|  0.242|   1.5|  50.4|  52.8|  0.0|F2                      ||-0.987|  31.081|
| 8.100|o| 70.74| 80.50| 1.736| -0.561|  0.418|   1.2|  53.6|  50.0|  0.0|F2                      || 0.989| -67.129|
| 8.100|x| 70.50| 77.38| 1.700| -0.340|  0.260|   1.5|  50.8|  52.5|  0.0|F2                      ||-0.987|  30.432|
| 8.200|o| 70.71| 80.65| 1.744| -0.575|  0.423|   1.2|  53.8|  49.8|  0.0|F2                      || 0.989| -67.535|
| 8.200|x| 70.35| 77.65| 1.706| -0.361|  0.276|   1.5|  51.1|  52.1|  0.0|F2                      ||-0.988|  29.822|
| 8.300|o| 70.70| 80.80| 1.752| -0.588|  0.427|   1.2|  54.0|  49.6|  0.0|F2                      || 0.989| -67.928|
| 8.300|x| 70.22| 77.90| 1.712| -0.380|  0.291|   1.5|  51.4|  51.8|  0.0|F2                      ||-0.988|  29.245|
