
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.070   100.0 900.0 -45.0   82.8   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
|10.600|o| 83.69| 73.26| 2.351|  0.879|  0.784|   2.7|  63.5|  38.6|  0.0|F2                      || 0.988| -51.200|
|10.600|x| 78.91| 72.60| 2.017|  0.450| -0.503|   2.2|  58.4|  44.2|  0.0|F2                      ||-0.988|  39.973|
|10.700|o| 84.24| 73.14| 2.433|  0.945|  0.986|   3.0|  64.6|  37.3|  0.0|F2                      || 0.988| -50.983|
|10.700|x| 79.21| 72.54| 2.043|  0.482| -0.544|   2.2|  58.7|  43.9|  0.0|F2                      ||-0.988|  40.078|
|10.800|o| 76.15| 88.15| 2.582| -1.095|  0.677|   3.2|  55.3|  46.3|  0.0|F2                      || 0.993| -89.386|
|10.800|o| 81.25| 86.99| 2.884| -0.484|  2.518|   4.1|  61.4|  39.3|  0.0|F2                      || 0.993| -85.797|
|10.800|o| 84.83| 73.00| 2.539|  1.019|  1.249|   3.2|  65.9|  35.6|  0.0|F2                      || 0.988| -50.736|
|10.800|x| 79.53| 72.47| 2.071|  0.517| -0.590|   2.3|  59.0|  43.5|  0.0|F2                      ||-0.988|  40.197|
|10.900|o| 74.50| 89.36| 2.581| -1.348|  0.472|   3.2|  57.5|  44.2|  0.0|F2                      || 0.993| -93.105|
|10.900|x| 79.87| 72.39| 2.102|  0.555| -0.643|   2.4|  59.3|  43.1|  0.0|F2                      ||-0.988|  40.329|
|11.000|o| 73.66| 89.34| 2.648| -1.508|  0.332|   3.3|  59.0|  42.5|  0.0|F2                      || 0.993| -93.039|
|11.000|x| 80.24| 72.30| 2.136|  0.597| -0.704|   2.5|  59.6|  42.7|  0.0|F2                      ||-0.988|  40.479|
|11.100|o| 73.28| 88.22| 2.821| -1.638|  0.100|   3.8|  60.7|  40.3|  0.0|F2                      || 0.993| -89.585|
|11.100|x| 80.64| 72.21| 2.175|  0.643| -0.776|   2.6|  60.1|  42.1|  0.0|F2                      ||-0.988|  40.648|
|11.200|x| 81.09| 72.09| 2.221|  0.696| -0.863|   2.7|  60.6|  41.5|  0.0|F2                      ||-0.988|  40.842|
|11.300|x| 81.58| 71.96| 2.275|  0.755| -0.969|   2.9|  61.2|  40.7|  0.0|F2                      ||-0.988|  41.067|
|11.400|x| 82.14| 71.80| 2.340|  0.824| -1.104|   3.0|  62.0|  39.7|  0.0|F2                      ||-0.988|  41.328|
|11.500|x| 82.79| 71.62| 2.422|  0.904| -1.281|   3.3|  63.1|  38.4|  0.0|F2                      ||-0.988|  41.634|
|11.600|x| 74.85| 84.88| 2.668| -0.924|  0.215|   3.9|  55.4|  45.5|  0.0|F2                      ||-0.993|  10.601|
|11.700|x| 72.99| 86.40| 2.621| -1.181|  0.414|   3.7|  56.7|  44.5|  0.0|F2                      ||-0.994|   5.991|
|11.800|x| 71.88| 87.68| 2.647| -1.352|  0.526|   3.7|  57.8|  43.3|  0.0|F2                      ||-0.994|   2.085|
|11.900|x| 71.14| 88.95| 2.747| -1.496|  0.617|   4.0|  59.1|  41.7|  0.0|F2                      ||-0.994|  -1.847|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:33:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 72.43| 72.90| 1.450| -0.005|  0.164|   1.2|  53.8|  49.7|  0.0|F2                      || 0.968| -50.557|
| 4.000|x| 70.48| 71.58| 1.456| -0.011| -0.006|   3.8|  52.9|  48.2|  0.0|F2                      ||-0.966|  41.703|
| 4.100|o| 72.52| 72.92| 1.456| -0.003|  0.162|   1.2|  53.9|  49.7|  0.0|F2                      || 0.969| -50.588|
| 4.100|x| 70.56| 71.60| 1.458| -0.011| -0.006|   3.5|  52.9|  48.3|  0.0|F2                      ||-0.967|  41.657|
| 4.200|o| 72.62| 72.93| 1.462| -0.001|  0.160|   1.2|  53.9|  49.7|  0.0|F2                      || 0.970| -50.620|
| 4.200|x| 70.65| 71.63| 1.461| -0.010| -0.006|   3.3|  53.0|  48.5|  0.0|F2                      ||-0.967|  41.611|
| 4.300|o| 72.73| 72.95| 1.468|  0.001|  0.158|   1.2|  54.0|  49.6|  0.0|F2                      || 0.970| -50.651|
| 4.300|x| 70.75| 71.66| 1.465| -0.009| -0.007|   3.1|  53.1|  48.6|  0.0|F2                      ||-0.968|  41.564|
| 4.400|o| 72.83| 72.97| 1.474|  0.004|  0.156|   1.2|  54.1|  49.6|  0.0|F2                      || 0.971| -50.683|
| 4.400|x| 70.84| 71.69| 1.468| -0.008| -0.008|   3.0|  53.1|  48.7|  0.0|F2                      ||-0.969|  41.517|
| 4.500|o| 72.93| 72.99| 1.480|  0.007|  0.153|   1.2|  54.1|  49.5|  0.0|F2                      || 0.972| -50.714|
| 4.500|x| 70.94| 71.72| 1.472| -0.007| -0.009|   2.8|  53.2|  48.8|  0.0|F2                      ||-0.970|  41.469|
| 4.600|o| 73.04| 73.00| 1.486|  0.009|  0.151|   1.1|  54.2|  49.5|  0.0|F2                      || 0.972| -50.744|
| 4.600|x| 71.04| 71.74| 1.476| -0.006| -0.011|   2.7|  53.2|  48.9|  0.0|F2                      ||-0.970|  41.425|
| 4.700|o| 73.14| 73.02| 1.492|  0.012|  0.149|   1.1|  54.2|  49.4|  0.0|F2                      || 0.973| -50.775|
| 4.700|x| 71.14| 71.77| 1.480| -0.005| -0.013|   2.6|  53.3|  48.9|  0.0|F2                      ||-0.971|  41.380|
| 4.800|o| 73.25| 73.04| 1.498|  0.016|  0.147|   1.1|  54.3|  49.4|  0.0|F2                      || 0.974| -50.804|
| 4.800|x| 71.24| 71.80| 1.485| -0.004| -0.015|   2.5|  53.4|  49.0|  0.0|F2                      ||-0.972|  41.335|
| 4.900|o| 73.36| 73.05| 1.504|  0.019|  0.144|   1.1|  54.4|  49.3|  0.0|F2                      || 0.974| -50.833|
| 4.900|x| 71.34| 71.82| 1.489| -0.002| -0.017|   2.4|  53.4|  49.0|  0.0|F2                      ||-0.972|  41.291|
| 5.000|o| 73.47| 73.07| 1.510|  0.022|  0.142|   1.1|  54.4|  49.3|  0.0|F2                      || 0.975| -50.862|
| 5.000|x| 71.44| 71.85| 1.494| -0.001| -0.019|   2.3|  53.5|  49.0|  0.0|F2                      ||-0.973|  41.249|
| 5.100|o| 73.58| 73.08| 1.517|  0.026|  0.139|   1.1|  54.5|  49.2|  0.0|F2                      || 0.975| -50.889|
| 5.100|x| 71.55| 71.87| 1.499|  0.001| -0.022|   2.2|  53.6|  49.0|  0.0|F2                      ||-0.973|  41.208|
| 5.200|o| 73.70| 73.10| 1.523|  0.030|  0.137|   1.1|  54.5|  49.2|  0.0|F2                      || 0.976| -50.916|
| 5.200|x| 71.65| 71.90| 1.504|  0.003| -0.025|   2.1|  53.6|  49.0|  0.0|F2                      ||-0.974|  41.167|
| 5.300|o| 73.81| 73.11| 1.529|  0.034|  0.135|   1.1|  54.6|  49.1|  0.0|F2                      || 0.976| -50.942|
| 5.300|x| 71.76| 71.92| 1.509|  0.005| -0.028|   2.1|  53.7|  49.0|  0.0|F2                      ||-0.974|  41.128|
| 5.400|o| 73.92| 73.13| 1.536|  0.038|  0.132|   1.1|  54.6|  49.0|  0.0|F2                      || 0.977| -50.967|
| 5.400|x| 71.86| 71.94| 1.514|  0.007| -0.031|   2.0|  53.7|  49.0|  0.0|F2                      ||-0.975|  41.090|
| 5.500|o| 74.04| 73.14| 1.542|  0.043|  0.129|   1.1|  54.7|  49.0|  0.0|F2                      || 0.977| -50.991|
| 5.500|x| 71.97| 71.97| 1.520|  0.010| -0.035|   2.0|  53.8|  49.0|  0.0|F2                      ||-0.975|  41.053|
| 5.600|o| 74.16| 73.15| 1.549|  0.048|  0.127|   1.1|  54.8|  48.9|  0.0|F2                      || 0.977| -51.014|
| 5.600|x| 72.08| 71.99| 1.525|  0.012| -0.038|   1.9|  53.9|  49.0|  0.0|F2                      ||-0.976|  41.018|
| 5.700|o| 74.28| 73.17| 1.555|  0.053|  0.124|   1.1|  54.8|  48.9|  0.0|F2                      || 0.978| -51.036|
| 5.700|x| 72.19| 72.01| 1.531|  0.015| -0.042|   1.9|  53.9|  49.0|  0.0|F2                      ||-0.976|  40.984|
| 5.800|o| 74.40| 73.18| 1.562|  0.058|  0.122|   1.1|  54.9|  48.8|  0.0|F2                      || 0.978| -51.057|
| 5.800|x| 72.30| 72.03| 1.536|  0.018| -0.046|   1.8|  54.0|  49.0|  0.0|F2                      ||-0.977|  40.951|
| 5.900|o| 74.52| 73.19| 1.569|  0.063|  0.119|   1.1|  55.0|  48.7|  0.0|F2                      || 0.979| -51.077|
| 5.900|x| 72.41| 72.05| 1.542|  0.021| -0.050|   1.8|  54.0|  49.0|  0.0|F2                      ||-0.977|  40.919|
| 6.000|o| 74.64| 73.20| 1.576|  0.069|  0.116|   1.1|  55.0|  48.7|  0.0|F2                      || 0.979| -51.095|
| 6.000|x| 72.52| 72.06| 1.548|  0.024| -0.054|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.978|  40.889|
| 6.100|o| 74.77| 73.21| 1.583|  0.075|  0.114|   1.1|  55.1|  48.6|  0.0|F2                      || 0.979| -51.113|
| 6.100|x| 72.63| 72.08| 1.553|  0.027| -0.059|   1.8|  54.1|  48.9|  0.0|F2                      ||-0.978|  40.860|
| 6.200|o| 74.89| 73.22| 1.590|  0.081|  0.111|   1.1|  55.1|  48.5|  0.0|F2                      || 0.980| -51.130|
| 6.200|x| 72.75| 72.10| 1.559|  0.031| -0.064|   1.7|  54.2|  48.9|  0.0|F2                      ||-0.978|  40.833|
| 6.300|o| 75.02| 73.23| 1.597|  0.087|  0.108|   1.1|  55.2|  48.5|  0.0|F2                      || 0.980| -51.145|
| 6.300|x| 72.86| 72.11| 1.565|  0.034| -0.068|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.979|  40.807|
| 6.400|o| 75.15| 73.23| 1.605|  0.094|  0.105|   1.1|  55.3|  48.4|  0.0|F2                      || 0.980| -51.159|
| 6.400|x| 72.98| 72.13| 1.572|  0.038| -0.073|   1.7|  54.3|  48.8|  0.0|F2                      ||-0.979|  40.782|
| 6.500|o| 75.28| 73.24| 1.612|  0.101|  0.103|   1.1|  55.3|  48.3|  0.0|F2                      || 0.981| -51.172|
| 6.500|x| 73.09| 72.14| 1.578|  0.042| -0.079|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.979|  40.759|
| 6.600|o| 75.42| 73.25| 1.620|  0.109|  0.100|   1.1|  55.4|  48.2|  0.0|F2                      || 0.981| -51.184|
| 6.600|x| 73.21| 72.15| 1.584|  0.047| -0.084|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.980|  40.738|
| 6.700|o| 75.55| 73.25| 1.627|  0.116|  0.097|   1.1|  55.5|  48.2|  0.0|F2                      || 0.981| -51.195|
| 6.700|x| 73.33| 72.16| 1.591|  0.051| -0.090|   1.6|  54.5|  48.6|  0.0|F2                      ||-0.980|  40.717|
| 6.800|o| 75.69| 73.26| 1.635|  0.125|  0.094|   1.2|  55.6|  48.1|  0.0|F2                      || 0.981| -51.204|
| 6.800|x| 73.45| 72.18| 1.597|  0.056| -0.095|   1.6|  54.6|  48.6|  0.0|F2                      ||-0.980|  40.698|
| 6.900|o| 75.83| 73.26| 1.643|  0.133|  0.091|   1.2|  55.6|  48.0|  0.0|F2                      || 0.982| -51.212|
| 6.900|x| 73.57| 72.19| 1.604|  0.061| -0.101|   1.6|  54.6|  48.5|  0.0|F2                      ||-0.981|  40.681|
| 7.000|o| 75.97| 73.27| 1.651|  0.142|  0.088|   1.2|  55.7|  47.9|  0.0|F2                      || 0.982| -51.218|
| 7.000|x| 73.70| 72.20| 1.611|  0.066| -0.108|   1.6|  54.7|  48.5|  0.0|F2                      ||-0.981|  40.665|
| 7.100|o| 76.11| 73.27| 1.660|  0.151|  0.086|   1.2|  55.8|  47.8|  0.0|F2                      || 0.982| -51.223|
| 7.100|x| 73.82| 72.20| 1.617|  0.072| -0.114|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.981|  40.651|
| 7.200|o| 76.26| 73.27| 1.668|  0.161|  0.083|   1.2|  55.9|  47.8|  0.0|F2                      || 0.983| -51.226|
| 7.200|x| 73.94| 72.21| 1.624|  0.077| -0.121|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.981|  40.638|
| 7.300|o| 76.41| 73.27| 1.677|  0.171|  0.080|   1.2|  55.9|  47.7|  0.0|F2                      || 0.983| -51.228|
| 7.300|x| 74.07| 72.22| 1.632|  0.083| -0.128|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.982|  40.627|
| 7.400|o| 76.56| 73.27| 1.686|  0.181|  0.077|   1.2|  56.0|  47.6|  0.0|F2                      || 0.983| -51.229|
| 7.400|x| 74.20| 72.22| 1.639|  0.090| -0.135|   1.6|  55.0|  48.3|  0.0|F2                      ||-0.982|  40.617|
| 7.500|o| 76.72| 73.27| 1.695|  0.192|  0.074|   1.2|  56.1|  47.5|  0.0|F2                      || 0.983| -51.227|
| 7.500|x| 74.33| 72.23| 1.646|  0.096| -0.143|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.982|  40.609|
| 7.600|o| 76.88| 73.27| 1.704|  0.203|  0.072|   1.2|  56.2|  47.4|  0.0|F2                      || 0.983| -51.224|
| 7.600|x| 74.46| 72.23| 1.654|  0.103| -0.151|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.982|  40.603|
| 7.700|o| 77.04| 73.27| 1.714|  0.215|  0.069|   1.3|  56.3|  47.3|  0.0|F2                      || 0.984| -51.219|
| 7.700|x| 74.60| 72.23| 1.661|  0.110| -0.159|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.983|  40.598|
| 7.800|o| 77.20| 73.26| 1.724|  0.228|  0.067|   1.3|  56.3|  47.2|  0.0|F2                      || 0.984| -51.213|
| 7.800|x| 74.73| 72.24| 1.669|  0.118| -0.168|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.983|  40.596|
| 7.900|o| 77.37| 73.26| 1.734|  0.241|  0.064|   1.3|  56.4|  47.1|  0.0|F2                      || 0.984| -51.204|
| 7.900|x| 74.87| 72.24| 1.677|  0.126| -0.177|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.983|  40.595|
| 8.000|o| 77.54| 73.25| 1.744|  0.254|  0.062|   1.3|  56.5|  47.0|  0.0|F2                      || 0.984| -51.193|
| 8.000|x| 75.01| 72.24| 1.686|  0.134| -0.186|   1.6|  55.4|  47.9|  0.0|F2                      ||-0.983|  40.595|
| 8.100|o| 77.72| 73.25| 1.755|  0.269|  0.060|   1.3|  56.6|  46.9|  0.0|F2                      || 0.984| -51.180|
| 8.100|x| 75.15| 72.23| 1.694|  0.143| -0.196|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.984|  40.598|
| 8.200|o| 77.90| 73.24| 1.766|  0.284|  0.058|   1.3|  56.7|  46.7|  0.0|F2                      || 0.985| -51.164|
| 8.200|x| 75.30| 72.23| 1.703|  0.152| -0.206|   1.6|  55.5|  47.7|  0.0|F2                      ||-0.984|  40.603|
| 8.300|o| 78.08| 73.23| 1.778|  0.299|  0.057|   1.4|  56.8|  46.6|  0.0|F2                      || 0.985| -51.146|
| 8.300|x| 75.44| 72.23| 1.711|  0.161| -0.217|   1.6|  55.6|  47.6|  0.0|F2                      ||-0.984|  40.610|
| 8.400|o| 78.28| 73.22| 1.790|  0.316|  0.056|   1.4|  56.9|  46.5|  0.0|F2                      || 0.985| -51.126|
| 8.400|x| 75.59| 72.22| 1.720|  0.171| -0.228|   1.6|  55.6|  47.5|  0.0|F2                      ||-0.984|  40.618|
| 8.500|o| 78.47| 73.20| 1.802|  0.333|  0.055|   1.4|  57.0|  46.3|  0.0|F2                      || 0.985| -51.103|
| 8.500|x| 75.75| 72.22| 1.730|  0.182| -0.240|   1.6|  55.7|  47.4|  0.0|F2                      ||-0.984|  40.629|
| 8.600|o| 78.67| 73.19| 1.815|  0.351|  0.054|   1.4|  57.2|  46.2|  0.0|F2                      || 0.985| -51.076|
| 8.600|x| 75.90| 72.21| 1.739|  0.193| -0.252|   1.6|  55.8|  47.4|  0.0|F2                      ||-0.984|  40.643|
| 8.700|o| 78.88| 73.17| 1.829|  0.371|  0.055|   1.5|  57.3|  46.0|  0.0|F2                      || 0.985| -51.047|
| 8.700|x| 76.06| 72.20| 1.749|  0.204| -0.265|   1.6|  55.9|  47.3|  0.0|F2                      ||-0.985|  40.658|
| 8.800|o| 79.10| 73.15| 1.843|  0.391|  0.056|   1.5|  57.4|  45.9|  0.0|F2                      || 0.986| -51.013|
| 8.800|x| 76.22| 72.19| 1.759|  0.216| -0.278|   1.7|  56.0|  47.2|  0.0|F2                      ||-0.985|  40.677|
| 8.900|o| 79.32| 73.13| 1.858|  0.412|  0.058|   1.5|  57.6|  45.7|  0.0|F2                      || 0.986| -50.976|
| 8.900|x| 76.39| 72.18| 1.770|  0.228| -0.293|   1.7|  56.1|  47.1|  0.0|F2                      ||-0.985|  40.698|
| 9.000|o| 79.55| 73.11| 1.873|  0.435|  0.060|   1.6|  57.7|  45.5|  0.0|F2                      || 0.986| -50.934|
| 9.000|x| 76.56| 72.16| 1.781|  0.242| -0.308|   1.7|  56.1|  47.0|  0.0|F2                      ||-0.985|  40.721|
| 9.100|o| 79.78| 73.08| 1.889|  0.458|  0.065|   1.6|  57.9|  45.3|  0.0|F2                      || 0.986| -50.889|
| 9.100|x| 76.73| 72.15| 1.792|  0.255| -0.324|   1.7|  56.2|  46.9|  0.0|F2                      ||-0.985|  40.748|
| 9.200|o| 80.03| 73.05| 1.907|  0.483|  0.070|   1.6|  58.0|  45.1|  0.0|F2                      || 0.986| -50.837|
| 9.200|x| 76.91| 72.13| 1.803|  0.270| -0.341|   1.7|  56.3|  46.7|  0.0|F2                      ||-0.985|  40.778|
| 9.300|o| 80.29| 73.02| 1.925|  0.510|  0.078|   1.7|  58.2|  44.9|  0.0|F2                      || 0.986| -50.780|
| 9.300|x| 77.09| 72.11| 1.815|  0.285| -0.359|   1.7|  56.4|  46.6|  0.0|F2                      ||-0.986|  40.811|
| 9.400|o| 80.56| 72.99| 1.944|  0.538|  0.088|   1.7|  58.4|  44.7|  0.0|F2                      || 0.986| -50.718|
| 9.400|x| 77.28| 72.09| 1.828|  0.301| -0.378|   1.8|  56.5|  46.5|  0.0|F2                      ||-0.986|  40.847|
| 9.500|o| 80.84| 72.95| 1.965|  0.569|  0.102|   1.8|  58.6|  44.4|  0.0|F2                      || 0.986| -50.649|
| 9.500|x| 77.48| 72.06| 1.841|  0.318| -0.398|   1.8|  56.6|  46.4|  0.0|F2                      ||-0.986|  40.888|
| 9.600|o| 81.13| 72.91| 1.988|  0.601|  0.119|   1.8|  58.9|  44.1|  0.0|F2                      || 0.987| -50.571|
| 9.600|x| 77.68| 72.04| 1.854|  0.336| -0.420|   1.8|  56.7|  46.2|  0.0|F2                      ||-0.986|  40.932|
| 9.700|o| 81.44| 72.86| 2.012|  0.635|  0.141|   1.9|  59.1|  43.8|  0.0|F2                      || 0.987| -50.486|
| 9.700|x| 77.88| 72.01| 1.869|  0.355| -0.444|   1.8|  56.9|  46.1|  0.0|F2                      ||-0.986|  40.981|
| 9.800|o| 81.76| 72.80| 2.038|  0.672|  0.169|   1.9|  59.4|  43.5|  0.0|F2                      || 0.987| -50.388|
| 9.800|x| 78.10| 71.98| 1.884|  0.375| -0.469|   1.9|  57.0|  45.9|  0.0|F2                      ||-0.986|  41.035|
| 9.900|o| 82.10| 72.74| 2.066|  0.711|  0.205|   2.0|  59.7|  43.1|  0.0|F2                      || 0.987| -50.283|
| 9.900|x| 78.32| 71.94| 1.899|  0.396| -0.496|   1.9|  57.1|  45.8|  0.0|F2                      ||-0.986|  41.094|
|10.000|o| 82.46| 72.67| 2.097|  0.754|  0.251|   2.1|  60.1|  42.6|  0.0|F2                      || 0.987| -50.161|
|10.000|x| 78.55| 71.90| 1.916|  0.419| -0.526|   1.9|  57.3|  45.6|  0.0|F2                      ||-0.986|  41.159|
|10.100|o| 82.84| 72.60| 2.132|  0.799|  0.310|   2.2|  60.5|  42.1|  0.0|F2                      || 0.987| -50.030|
|10.100|x| 78.79| 71.86| 1.933|  0.443| -0.558|   2.0|  57.4|  45.4|  0.0|F2                      ||-0.986|  41.230|
|10.200|o| 83.25| 72.51| 2.171|  0.849|  0.387|   2.3|  61.0|  41.5|  0.0|F2                      || 0.987| -49.880|
|10.200|x| 79.04| 71.81| 1.952|  0.469| -0.594|   2.0|  57.6|  45.2|  0.0|F2                      ||-0.987|  41.308|
|10.300|o| 83.68| 72.42| 2.215|  0.902|  0.487|   2.4|  61.6|  40.9|  0.0|F2                      || 0.987| -49.712|
|10.300|x| 79.31| 71.76| 1.972|  0.496| -0.633|   2.1|  57.7|  45.0|  0.0|F2                      ||-0.987|  41.394|
|10.400|o| 84.13| 72.31| 2.265|  0.959|  0.616|   2.5|  62.2|  40.1|  0.0|F2                      || 0.987| -49.526|
|10.400|x| 79.58| 71.71| 1.993|  0.526| -0.676|   2.1|  57.9|  44.7|  0.0|F2                      ||-0.987|  41.489|
|10.500|o| 84.62| 72.19| 2.324|  1.021|  0.785|   2.7|  63.0|  39.1|  0.0|F2                      || 0.987| -49.318|
|10.500|x| 79.87| 71.64| 2.016|  0.558| -0.725|   2.2|  58.2|  44.5|  0.0|F2                      ||-0.987|  41.594|
|10.600|o| 85.13| 72.05| 2.394|  1.088|  1.004|   2.8|  64.0|  38.0|  0.0|F2                      || 0.987| -49.086|
|10.600|x| 80.18| 71.57| 2.041|  0.592| -0.780|   2.2|  58.4|  44.2|  0.0|F2                      ||-0.987|  41.710|
|10.700|o| 75.32| 86.70| 2.411| -1.037|  0.556|   2.7|  54.4|  47.7|  0.0|F2                      || 0.993| -84.921|
|10.700|o| 82.17| 84.35| 2.757| -0.174|  2.630|   3.8|  60.5|  40.6|  0.0|F2                      || 0.993| -77.843|
|10.700|o| 85.69| 71.90| 2.479|  1.160|  1.289|   3.1|  65.1|  36.6|  0.0|F2                      || 0.987| -48.829|
|10.700|x| 80.51| 71.49| 2.069|  0.630| -0.842|   2.3|  58.7|  43.8|  0.0|F2                      ||-0.987|  41.839|
|10.800|o| 74.24| 87.77| 2.427| -1.216|  0.480|   2.7|  56.1|  45.9|  0.0|F2                      || 0.993| -88.215|
|10.800|x| 80.86| 71.41| 2.099|  0.671| -0.914|   2.4|  59.0|  43.4|  0.0|F2                      ||-0.987|  41.982|
|10.900|o| 73.62| 88.66| 2.475| -1.340|  0.416|   2.9|  57.4|  44.5|  0.0|F2                      || 0.993| -90.945|
|10.900|x| 81.24| 71.31| 2.132|  0.715| -0.997|   2.5|  59.3|  43.0|  0.0|F2                      ||-0.987|  42.143|
|11.000|o| 73.29| 89.43| 2.560| -1.440|  0.328|   3.1|  58.6|  43.1|  0.0|F2                      || 0.993| -93.329|
|11.000|x| 81.65| 71.20| 2.170|  0.765| -1.096|   2.6|  59.7|  42.5|  0.0|F2                      ||-0.987|  42.324|
|11.100|o| 73.28| 89.25| 2.742| -1.529|  0.138|   3.6|  60.2|  41.0|  0.0|F2                      || 0.993| -92.768|
|11.100|x| 82.10| 71.07| 2.213|  0.820| -1.215|   2.7|  60.2|  41.9|  0.0|F2                      ||-0.987|  42.529|
|11.200|x| 82.59| 70.92| 2.263|  0.882| -1.362|   2.8|  60.8|  41.1|  0.0|F2                      ||-0.987|  42.762|
|11.300|x| 83.14| 70.75| 2.322|  0.952| -1.549|   3.0|  61.6|  40.2|  0.0|F2                      ||-0.987|  43.027|
|11.400|x| 83.75| 70.56| 2.394|  1.032| -1.797|   3.2|  62.6|  39.0|  0.0|F2                      ||-0.987|  43.336|
|11.500|x| 74.89| 83.12| 2.493| -0.772|  0.200|   3.4|  52.4|  49.1|  0.0|F2                      ||-0.993|  15.718|
|11.600|x| 73.12| 84.70| 2.459| -1.017|  0.382|   3.2|  54.6|  47.0|  0.0|F2                      ||-0.993|  11.121|
|11.700|x| 72.15| 85.83| 2.477| -1.164|  0.477|   3.2|  55.8|  45.7|  0.0|F2                      ||-0.994|   7.730|
|11.800|x| 71.51| 86.83| 2.528| -1.277|  0.547|   3.4|  57.0|  44.5|  0.0|F2                      ||-0.994|   4.700|
|11.900|x| 71.11| 87.85| 2.633| -1.377|  0.611|   3.7|  58.2|  43.0|  0.0|F2                      ||-0.994|   1.547|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:34:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 73.06| 72.31| 1.452|  0.025|  0.126|   1.2|  53.9|  49.7|  0.0|F2                      || 0.967| -49.531|
| 4.000|x| 70.95| 71.11| 1.457|  0.003| -0.039|   3.8|  52.9|  48.1|  0.0|F2                      ||-0.965|  42.468|
| 4.100|o| 73.17| 72.32| 1.458|  0.028|  0.123|   1.2|  53.9|  49.6|  0.0|F2                      || 0.968| -49.548|
| 4.100|x| 71.06| 71.12| 1.460|  0.005| -0.042|   3.5|  53.0|  48.3|  0.0|F2                      ||-0.966|  42.448|
| 4.200|o| 73.28| 72.33| 1.464|  0.032|  0.121|   1.2|  54.0|  49.6|  0.0|F2                      || 0.969| -49.566|
| 4.200|x| 71.17| 71.13| 1.463|  0.006| -0.044|   3.3|  53.1|  48.4|  0.0|F2                      ||-0.966|  42.426|
| 4.300|o| 73.39| 72.34| 1.470|  0.035|  0.118|   1.2|  54.0|  49.6|  0.0|F2                      || 0.969| -49.585|
| 4.300|x| 71.27| 71.15| 1.466|  0.008| -0.047|   3.1|  53.1|  48.5|  0.0|F2                      ||-0.967|  42.401|
| 4.400|o| 73.50| 72.35| 1.476|  0.039|  0.115|   1.2|  54.1|  49.5|  0.0|F2                      || 0.970| -49.603|
| 4.400|x| 71.38| 71.16| 1.470|  0.010| -0.051|   3.0|  53.2|  48.6|  0.0|F2                      ||-0.968|  42.375|
| 4.500|o| 73.61| 72.36| 1.482|  0.043|  0.112|   1.2|  54.1|  49.5|  0.0|F2                      || 0.971| -49.622|
