
[strDate]   [strTime]    [Frq_rpu]   [Frq_meg]    [Band]  [E]   [S_N] [Att]  [B]     [A]    [S0]  [aIRI0]   [Lat0]  [Lon0]   [S1]  [aIRI1]  [Lat1]  [Lon1]   [S2]  [aIRI2]  [Lat2]  [Lon2] [Sigm] [Time_sec]       [Cource] [BaseLat] [BaseLon] [TypeSignalName]    [Delay]
06.01.2017 11:41:16.086 14.19580000 14195.56459   0.00  -75.6   26.4  28.0 19.52  206.3     0.0  206.27    0.00    0.00     0.0  206.27    0.00    0.00     0.0  206.27    0.00    0.00    7.7     42076.086      5.50   47.24000   39.71000  "Undefined"           5.35
06.01.2017 11:41:16.086 14.19580000 14195.57970   0.00  -62.3   39.7  28.0 13.31  203.9     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00     0.0  203.88    0.00    0.00    7.1     42076.086      5.50   47.24000   39.71000  "Undefined"           5.20
06.01.2017 11:41:16.881 14.27519999 14274.96458   0.00  -73.5   28.5  28.0 18.80  206.1     0.0  206.05    0.00    0.00     0.0  206.05    0.00    0.00     0.0  206.05    0.00    0.00    8.0     42076.881      5.50   47.24000   39.71000  "Undefined"           5.35
06.01.2017 11:41:16.881 14.27519999 14274.98095   0.00  -59.4   42.6  28.0 12.93  204.0     0.0  204.01    0.00    0.00     0.0  204.01    0.00    0.00     0.0  204.01    0.00    0.00    7.0     42076.881      5.50   47.24000   39.71000  "Undefined"           5.19
06.01.2017 11:41:17.676 14.35470000 14354.46585   0.00  -74.6   31.4  28.0 18.26  206.0     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00    7.8     42077.676      5.50   47.24000   39.71000  "Undefined"           5.34
06.01.2017 11:41:17.676 14.35470000 14354.48096   0.00  -64.3   41.7  28.0 12.70  204.1     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00     0.0  204.09    0.00    0.00    7.2     42077.676      5.50   47.24000   39.71000  "Undefined"           5.19
06.01.2017 11:41:18.470 14.43409999 14433.86710   0.00  -74.8   33.2  28.0 17.81  206.0     0.0  205.96    0.00    0.00     0.0  205.96    0.00    0.00     0.0  205.96    0.00    0.00    6.7     42078.470      5.50   47.24000   39.71000  "Undefined"           5.33
06.01.2017 11:41:18.470 14.43409999 14433.88221   0.00  -61.2   46.8  28.0 12.60  204.2     0.0  204.16    0.00    0.00     0.0  204.16    0.00    0.00     0.0  204.16    0.00    0.00    7.4     42078.470      5.50   47.24000   39.71000  "Undefined"           5.18
06.01.2017 11:41:19.263 14.51350000 14513.26837   0.00  -74.2   29.8  28.0 17.01  205.9     0.0  205.93    0.00    0.00     0.0  205.93    0.00    0.00     0.0  205.93    0.00    0.00    5.7     42079.263      5.50   47.24000   39.71000  "Undefined"           5.32
06.01.2017 11:41:19.263 14.51350000 14513.28096   0.00  -62.3   41.7  28.0 12.40  204.3     0.0  204.26    0.00    0.00     0.0  204.26    0.00    0.00     0.0  204.26    0.00    0.00    7.1     42079.263      5.50   47.24000   39.71000  "Undefined"           5.19
06.01.2017 11:41:20.058 14.59299998 14592.76836   0.00  -74.9   11.1  28.0 17.12  206.3     0.0  206.27    0.00    0.00     0.0  206.27    0.00    0.00     0.0  206.27    0.00    0.00    6.9     42080.058      5.50   47.24000   39.71000  "Undefined"           5.32
06.01.2017 11:41:20.058 14.59299998 14592.78220   0.00  -61.5   24.5  28.0 12.86  204.4     0.0  204.37    0.00    0.00     0.0  204.37    0.00    0.00     0.0  204.37    0.00    0.00    7.9     42080.058      5.50   47.24000   39.71000  "Undefined"           5.18
06.01.2017 11:41:20.852 14.67240000 14672.16963   0.00  -77.9   30.1  28.0 17.14  205.9     0.0  205.94    0.00    0.00     0.0  205.94    0.00    0.00     0.0  205.94    0.00    0.00    5.7     42080.852      5.50   47.24000   39.71000  "Undefined"           5.30
06.01.2017 11:41:20.852 14.67240000 14672.18348   0.00  -63.7   44.3  28.0 13.87  204.4     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00    6.2     42080.852      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:21.647 14.75179999 14751.56962   0.00  -75.5   30.5  28.0 17.32  206.0     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00    7.1     42081.647      5.50   47.24000   39.71000  "Undefined"           5.30
06.01.2017 11:41:21.647 14.75179999 14751.58347   0.00  -65.3   40.7  28.0 13.61  204.5     0.0  204.48    0.00    0.00     0.0  204.48    0.00    0.00     0.0  204.48    0.00    0.00    6.6     42081.647      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:22.441 14.83130000 14831.07089   0.00  -75.5   34.5  28.0 17.65  206.3     0.0  206.29    0.00    0.00     0.0  206.29    0.00    0.00     0.0  206.29    0.00    0.00   10.4     42082.441      5.50   47.24000   39.71000  "Undefined"           5.29
06.01.2017 11:41:22.441 14.83130000 14831.08348   0.00  -58.1   51.9  28.0 13.71  204.4     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00    6.0     42082.441      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:23.236 14.91069999 14910.47088   0.00  -76.5   33.5  28.0 17.61  206.4     0.0  206.44    0.00    0.00     0.0  206.44    0.00    0.00     0.0  206.44    0.00    0.00   10.7     42083.236      5.50   47.24000   39.71000  "Undefined"           5.29
06.01.2017 11:41:23.236 14.91069999 14910.48347   0.00  -57.8   52.2  28.0 13.91  204.5     0.0  204.50    0.00    0.00     0.0  204.50    0.00    0.00     0.0  204.50    0.00    0.00    6.6     42083.236      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:24.029 14.99020000 14989.97215   0.00  -71.7   36.3  28.0 17.74  206.3     0.0  206.30    0.00    0.00     0.0  206.30    0.00    0.00     0.0  206.30    0.00    0.00   10.0     42084.029      5.50   47.24000   39.71000  "Undefined"           5.28
06.01.2017 11:41:24.825 15.06959999 15069.37214   0.00  -72.6   15.4  28.0 19.25  206.5     0.0  206.45    0.00    0.00     0.0  206.45    0.00    0.00     0.0  206.45    0.00    0.00   13.3     42084.825      5.50   47.24000   39.71000  "Undefined"           5.28
06.01.2017 11:41:25.618 15.14900000 15148.77341   0.00  -73.6   12.4  28.0 18.86  206.1     0.0  206.12    0.00    0.00     0.0  206.12    0.00    0.00     0.0  206.12    0.00    0.00   15.0     42085.618      5.50   47.24000   39.71000  "Undefined"           5.27
06.01.2017 11:41:25.618 15.14900000 15148.78600   0.00  -55.1   30.9  28.0 15.19  204.8     0.0  204.78    0.00    0.00     0.0  204.78    0.00    0.00     0.0  204.78    0.00    0.00    8.6     42085.618      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:41:26.413 15.22849999 15228.27339   0.00  -72.0   18.0  28.0 18.18  206.4     0.0  206.39    0.00    0.00     0.0  206.39    0.00    0.00     0.0  206.39    0.00    0.00    8.1     42086.413      5.50   47.24000   39.71000  "Undefined"           5.27
06.01.2017 11:41:26.413 15.22849999 15228.28598   0.00  -51.4   38.6  28.0 15.71  204.5     0.0  204.54    0.00    0.00     0.0  204.54    0.00    0.00     0.0  204.54    0.00    0.00    9.0     42086.413      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:41:27.207 15.30790000 15307.67467   0.00  -70.2   35.8  28.0 18.35  206.3     0.0  206.26    0.00    0.00     0.0  206.26    0.00    0.00     0.0  206.26    0.00    0.00    9.5     42087.207      5.50   47.24000   39.71000  "Undefined"           5.25
06.01.2017 11:41:27.207 15.30790000 15307.68600   0.00  -52.5   53.5  28.0 16.10  204.6     0.0  204.56    0.00    0.00     0.0  204.56    0.00    0.00     0.0  204.56    0.00    0.00    8.7     42087.207      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:41:28.002 15.38729999 15387.07466   0.00  -70.1   21.9  28.0 18.73  206.2     0.0  206.23    0.00    0.00     0.0  206.23    0.00    0.00     0.0  206.23    0.00    0.00   11.0     42088.002      5.50   47.24000   39.71000  "Undefined"           5.25
06.01.2017 11:41:28.796 15.46680000 15466.57593   0.00  -68.4   17.6  28.0 19.18  206.0     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00     0.0  206.04    0.00    0.00    7.6     42088.796      5.50   47.24000   39.71000  "Undefined"           5.24
06.01.2017 11:41:28.796 15.46680000 15466.58725   0.00  -55.5   30.5  28.0 16.07  204.4     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00     0.0  204.36    0.00    0.00    8.5     42088.796      5.50   47.24000   39.71000  "Undefined"           5.13
06.01.2017 11:41:29.591 15.54619999 15545.98850   0.00  -55.5   14.5  28.0 16.98  204.7     0.0  204.65    0.00    0.00     0.0  204.65    0.00    0.00     0.0  204.65    0.00    0.00   10.0     42089.591      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:41:29.591 15.54619999 15545.98599   0.00  -53.2   16.8  28.0 16.68  204.9     0.0  204.95    0.00    0.00     0.0  204.95    0.00    0.00     0.0  204.95    0.00    0.00    8.0     42089.591      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:41:30.384 15.62570000 15625.47718   0.00  -75.1   34.9  28.0 19.43  205.9     0.0  205.87    0.00    0.00     0.0  205.87    0.00    0.00     0.0  205.87    0.00    0.00    9.4     42090.384      5.50   47.24000   39.71000  "Undefined"           5.23
06.01.2017 11:41:30.384 15.62570000 15625.48851   0.00  -54.3   55.7  28.0 16.90  204.9     0.0  204.94    0.00    0.00     0.0  204.94    0.00    0.00     0.0  204.94    0.00    0.00    9.1     42090.384      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:41:31.180 15.70509999 15704.87717   0.00  -78.2   13.8  28.0 18.73  205.5     0.0  205.49    0.00    0.00     0.0  205.49    0.00    0.00     0.0  205.49    0.00    0.00   10.5     42091.180      5.50   47.24000   39.71000  "Undefined"           5.23
06.01.2017 11:41:31.973 15.78449998 15784.27842   0.00  -74.6   11.4  28.0 20.19  206.1     0.0  206.08    0.00    0.00     0.0  206.08    0.00    0.00     0.0  206.08    0.00    0.00   16.4     42091.973      5.50   47.24000   39.71000  "Undefined"           5.22
06.01.2017 11:41:32.767 15.86399999 15863.77843   0.00  -73.4   36.6  28.0 18.97  206.1     0.0  206.09    0.00    0.00     0.0  206.09    0.00    0.00     0.0  206.09    0.00    0.00    9.1     42092.767      5.50   47.24000   39.71000  "Undefined"           5.22
06.01.2017 11:41:32.767 15.86399999 15863.78976   0.00  -62.4   47.6  28.0 15.61  204.9     0.0  204.86    0.00    0.00     0.0  204.86    0.00    0.00     0.0  204.86    0.00    0.00    7.4     42092.767      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:33.562 15.94340000 15943.17970   0.00  -68.6   39.4  28.0 18.75  205.8     0.0  205.76    0.00    0.00     0.0  205.76    0.00    0.00     0.0  205.76    0.00    0.00    9.5     42093.562      5.50   47.24000   39.71000  "Undefined"           5.20
06.01.2017 11:41:33.562 15.94340000 15943.19103   0.00  -53.6   54.4  28.0 15.31  205.1     0.0  205.09    0.00    0.00     0.0  205.09    0.00    0.00     0.0  205.09    0.00    0.00    8.3     42093.562      5.50   47.24000   39.71000  "Undefined"           5.09
06.01.2017 11:41:34.357 16.02279999 16022.57970   0.00  -66.4   39.6  28.0 19.54  206.0     0.0  205.96    0.00    0.00     0.0  205.96    0.00    0.00     0.0  205.96    0.00    0.00    9.9     42094.357      5.50   47.24000   39.71000  "Undefined"           5.20
06.01.2017 11:41:34.357 16.02279999 16022.58977   0.00  -47.0   59.0  28.0 15.47  204.9     0.0  204.94    0.00    0.00     0.0  204.94    0.00    0.00     0.0  204.94    0.00    0.00    8.8     42094.357      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:35.151 16.10230000 16102.08096   0.00  -67.0   43.0  28.0 18.81  205.6     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00   10.3     42095.151      5.50   47.24000   39.71000  "Undefined"           5.19
06.01.2017 11:41:35.151 16.10230000 16102.08977   0.00  -53.2   56.8  28.0 16.23  205.1     0.0  205.10    0.00    0.00     0.0  205.10    0.00    0.00     0.0  205.10    0.00    0.00    9.1     42095.151      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:35.946 16.18169999 16181.48221   0.00  -67.3   42.7  28.0 19.14  205.4     0.0  205.44    0.00    0.00     0.0  205.44    0.00    0.00     0.0  205.44    0.00    0.00   10.2     42095.946      5.50   47.24000   39.71000  "Undefined"           5.18
06.01.2017 11:41:35.946 16.18169999 16181.48977   0.00  -48.7   61.3  28.0 16.27  205.0     0.0  205.04    0.00    0.00     0.0  205.04    0.00    0.00     0.0  205.04    0.00    0.00    8.4     42095.946      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:36.740 16.26109998 16260.88220   0.00  -65.1   40.9  28.0 18.76  205.6     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00   10.6     42096.740      5.50   47.24000   39.71000  "Undefined"           5.18
06.01.2017 11:41:36.740 16.26109998 16260.88976   0.00  -56.5   49.5  28.0 16.17  205.1     0.0  205.14    0.00    0.00     0.0  205.14    0.00    0.00     0.0  205.14    0.00    0.00    9.7     42096.740      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:37.535 16.34059999 16340.38347   0.00  -66.9   41.1  28.0 18.40  205.4     0.0  205.45    0.00    0.00     0.0  205.45    0.00    0.00     0.0  205.45    0.00    0.00   10.4     42097.535      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:37.535 16.34059999 16340.38976   0.00  -65.3   42.7  28.0 17.33  204.9     0.0  204.88    0.00    0.00     0.0  204.88    0.00    0.00     0.0  204.88    0.00    0.00   11.6     42097.535      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:38.328 16.41999998 16419.78346   0.00  -67.0   43.0  28.0 18.17  205.5     0.0  205.49    0.00    0.00     0.0  205.49    0.00    0.00     0.0  205.49    0.00    0.00   10.5     42098.328      5.50   47.24000   39.71000  "Undefined"           5.17
06.01.2017 11:41:38.328 16.41999998 16419.78976   0.00  -64.7   45.3  28.0 17.42  205.0     0.0  204.96    0.00    0.00     0.0  204.96    0.00    0.00     0.0  204.96    0.00    0.00   12.8     42098.328      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:39.122 16.49949999 16499.28976   0.00  -62.7   43.3  28.0 17.09  204.7     0.0  204.71    0.00    0.00     0.0  204.71    0.00    0.00     0.0  204.71    0.00    0.00   11.8     42099.122      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:39.122 16.49949999 16499.28473   0.00  -61.3   44.7  28.0 18.02  205.6     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00   10.6     42099.122      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:41:39.917 16.57889998 16578.68472   0.00  -63.5   46.5  28.0 18.11  205.6     0.0  205.62    0.00    0.00     0.0  205.62    0.00    0.00     0.0  205.62    0.00    0.00   11.0     42099.917      5.50   47.24000   39.71000  "Undefined"           5.15
06.01.2017 11:41:39.917 16.57889998 16578.68975   0.00  -56.2   53.8  28.0 16.99  205.0     0.0  205.03    0.00    0.00     0.0  205.03    0.00    0.00     0.0  205.03    0.00    0.00   11.7     42099.917      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:40.711 16.65830000 16658.08599   0.00  -59.0   53.0  28.0 17.90  205.6     0.0  205.64    0.00    0.00     0.0  205.64    0.00    0.00     0.0  205.64    0.00    0.00   10.3     42100.711      5.50   47.24000   39.71000  "Undefined"           5.14
06.01.2017 11:41:40.711 16.65830000 16658.08977   0.00  -51.6   60.4  28.0 17.18  205.2     0.0  205.17    0.00    0.00     0.0  205.17    0.00    0.00     0.0  205.17    0.00    0.00   10.5     42100.711      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:41.506 16.73780000 16737.58978   0.00  -52.1   57.9  28.0 17.60  205.3     0.0  205.32    0.00    0.00     0.0  205.32    0.00    0.00     0.0  205.32    0.00    0.00   10.1     42101.506      5.50   47.24000   39.71000  "Undefined"           5.10
06.01.2017 11:41:42.301 16.81720000 16816.98851   0.00  -48.6   61.4  28.0 17.60  205.6     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00     0.0  205.56    0.00    0.00   10.4     42102.301      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:41:43.095 16.89659999 16896.38850   0.00  -61.2   50.8  28.0 17.87  205.6     0.0  205.55    0.00    0.00     0.0  205.55    0.00    0.00     0.0  205.55    0.00    0.00   10.9     42103.095      5.50   47.24000   39.71000  "Undefined"           5.11
06.01.2017 11:41:43.890 16.97609999 16975.88725   0.00  -75.9   34.1  28.0 18.91  205.0     0.0  205.02    0.00    0.00     0.0  205.02    0.00    0.00     0.0  205.02    0.00    0.00   10.6     42103.890      5.50   47.24000   39.71000  "Undefined"           5.13
