
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0  125.0   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 5.800|o| 73.80| 73.64| 1.555|  0.027|  0.387|   1.1|  55.3|  48.4|  0.0|F2                      || 0.979| -51.895|
| 5.800|x| 71.71| 72.48| 1.529| -0.012| -0.881|   1.8|  54.2|  48.8|  0.0|F2                      ||-0.977|  40.185|
| 5.900|o| 73.91| 73.66| 1.561|  0.032|  0.517|   1.1|  55.4|  48.3|  0.0|F2                      || 0.979| -51.933|
| 5.900|x| 71.81| 72.50| 1.535| -0.009| -0.802|   1.8|  54.3|  48.8|  0.0|F2                      ||-0.978|  40.134|
| 6.000|o| 74.02| 73.68| 1.568|  0.038|  0.651|   1.1|  55.5|  48.3|  0.0|F2                      || 0.979| -51.969|
| 6.000|x| 71.92| 72.53| 1.540| -0.007| -0.719|   1.7|  54.3|  48.7|  0.0|F2                      ||-0.978|  40.085|
| 6.100|o| 74.14| 73.70| 1.575|  0.044|  0.791|   1.1|  55.5|  48.2|  0.0|F2                      || 0.980| -52.005|
| 6.100|x| 72.02| 72.56| 1.546| -0.004| -0.633|   1.7|  54.4|  48.7|  0.0|F2                      ||-0.979|  40.037|
| 6.200|o| 74.25| 73.71| 1.582|  0.050|  0.936|   1.1|  55.6|  48.1|  0.0|F2                      || 0.980| -52.039|
| 6.200|x| 72.12| 72.59| 1.552| -0.001| -0.543|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.979|  39.992|
| 6.300|o| 74.37| 73.73| 1.589|  0.056|  1.087|   1.1|  55.7|  48.0|  0.0|F2                      || 0.981| -52.072|
| 6.300|x| 72.22| 72.61| 1.558|  0.002| -0.450|   1.7|  54.6|  48.6|  0.0|F2                      ||-0.979|  39.947|
| 6.400|o| 74.49| 73.75| 1.596|  0.063|  1.243|   1.1|  55.8|  47.9|  0.0|F2                      || 0.981| -52.104|
| 6.400|x| 72.33| 72.64| 1.563|  0.006| -0.353|   1.6|  54.6|  48.5|  0.0|F2                      ||-0.980|  39.904|
| 6.500|o| 74.61| 73.77| 1.603|  0.071|  1.405|   1.1|  55.9|  47.8|  0.0|F2                      || 0.981| -52.134|
| 6.500|x| 72.43| 72.66| 1.569|  0.009| -0.252|   1.6|  54.7|  48.5|  0.0|F2                      ||-0.980|  39.863|
| 6.600|o| 74.73| 73.78| 1.610|  0.078|  1.574|   1.1|  56.0|  47.7|  0.0|F2                      || 0.981| -52.164|
| 6.600|x| 72.54| 72.68| 1.576|  0.013| -0.147|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.980|  39.823|
| 6.700|o| 74.85| 73.80| 1.618|  0.086|  1.749|   1.1|  56.0|  47.6|  0.0|F2                      || 0.982| -52.191|
| 6.700|x| 72.65| 72.70| 1.582|  0.017| -0.038|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.981|  39.784|
| 6.800|o| 74.98| 73.81| 1.625|  0.094|  1.931|   1.1|  56.1|  47.5|  0.0|F2                      || 0.982| -52.218|
| 6.800|x| 72.76| 72.73| 1.588|  0.022|  0.076|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.981|  39.748|
| 6.900|o| 75.11| 73.82| 1.633|  0.103|  2.121|   1.1|  56.2|  47.4|  0.0|F2                      || 0.982| -52.243|
| 6.900|x| 72.87| 72.75| 1.595|  0.026|  0.193|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.981|  39.712|
| 7.000|o| 75.24| 73.84| 1.641|  0.112|  2.318|   1.1|  56.3|  47.3|  0.0|F2                      || 0.983| -52.267|
| 7.000|x| 72.98| 72.76| 1.601|  0.031|  0.315|   1.6|  55.1|  48.2|  0.0|F2                      ||-0.981|  39.678|
| 7.100|o| 75.37| 73.85| 1.649|  0.121|  2.523|   1.2|  56.4|  47.2|  0.0|F2                      || 0.983| -52.289|
| 7.100|x| 73.09| 72.78| 1.608|  0.036|  0.441|   1.6|  55.2|  48.1|  0.0|F2                      ||-0.982|  39.646|
| 7.200|o| 75.50| 73.86| 1.657|  0.131|  2.737|   1.2|  56.5|  47.1|  0.0|F2                      || 0.983| -52.310|
| 7.200|x| 73.20| 72.80| 1.614|  0.042|  0.572|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.982|  39.615|
| 7.300|o| 75.63| 73.87| 1.665|  0.142|  2.961|   1.2|  56.6|  47.0|  0.0|F2                      || 0.983| -52.330|
| 7.300|x| 73.31| 72.82| 1.621|  0.048|  0.708|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.982|  39.586|
| 7.400|o| 75.77| 73.88| 1.674|  0.153|  3.193|   1.2|  56.7|  46.9|  0.0|F2                      || 0.984| -52.347|
| 7.400|x| 73.43| 72.83| 1.628|  0.054|  0.849|   1.5|  55.4|  47.9|  0.0|F2                      ||-0.983|  39.558|
| 7.500|o| 75.91| 73.89| 1.683|  0.164|  3.436|   1.2|  56.8|  46.8|  0.0|F2                      || 0.984| -52.364|
| 7.500|x| 73.55| 72.85| 1.635|  0.060|  0.996|   1.5|  55.5|  47.8|  0.0|F2                      ||-0.983|  39.533|
| 7.600|o| 76.05| 73.90| 1.692|  0.176|  3.691|   1.2|  56.9|  46.7|  0.0|F2                      || 0.984| -52.378|
| 7.600|x| 73.66| 72.86| 1.643|  0.066|  1.147|   1.5|  55.6|  47.7|  0.0|F2                      ||-0.983|  39.508|
| 7.700|o| 76.20| 73.90| 1.701|  0.189|  3.957|   1.2|  57.0|  46.6|  0.0|F2                      || 0.984| -52.391|
| 7.700|x| 73.78| 72.87| 1.650|  0.073|  1.305|   1.5|  55.6|  47.6|  0.0|F2                      ||-0.983|  39.485|
| 7.800|o| 76.34| 73.91| 1.710|  0.202|  4.235|   1.2|  57.1|  46.4|  0.0|F2                      || 0.984| -52.402|
| 7.800|x| 73.90| 72.89| 1.658|  0.081|  1.469|   1.5|  55.7|  47.5|  0.0|F2                      ||-0.983|  39.464|
| 7.900|o| 76.49| 73.91| 1.720|  0.215|  4.527|   1.3|  57.3|  46.3|  0.0|F2                      || 0.985| -52.411|
| 7.900|x| 74.03| 72.90| 1.665|  0.088|  1.639|   1.5|  55.8|  47.4|  0.0|F2                      ||-0.984|  39.445|
| 8.000|o| 76.64| 73.92| 1.730|  0.230|  4.833|   1.3|  57.4|  46.2|  0.0|F2                      || 0.985| -52.418|
| 8.000|x| 74.15| 72.91| 1.673|  0.096|  1.816|   1.5|  55.9|  47.4|  0.0|F2                      ||-0.984|  39.427|
| 8.100|o| 76.80| 73.92| 1.740|  0.245|  5.155|   1.3|  57.5|  46.0|  0.0|F2                      || 0.985| -52.423|
| 8.100|x| 74.28| 72.92| 1.681|  0.105|  2.000|   1.6|  56.0|  47.3|  0.0|F2                      ||-0.984|  39.412|
| 8.200|o| 76.96| 73.92| 1.751|  0.261|  5.493|   1.3|  57.6|  45.9|  0.0|F2                      || 0.985| -52.426|
| 8.200|x| 74.40| 72.92| 1.689|  0.114|  2.192|   1.6|  56.1|  47.2|  0.0|F2                      ||-0.984|  39.398|
| 8.300|o| 77.12| 73.92| 1.762|  0.277|  5.850|   1.3|  57.8|  45.7|  0.0|F2                      || 0.985| -52.427|
| 8.300|x| 74.53| 72.93| 1.698|  0.123|  2.391|   1.6|  56.2|  47.1|  0.0|F2                      ||-0.985|  39.385|
| 8.400|o| 77.28| 73.92| 1.773|  0.294|  6.226|   1.3|  57.9|  45.5|  0.0|F2                      || 0.986| -52.425|
| 8.400|x| 74.66| 72.94| 1.706|  0.133|  2.599|   1.6|  56.3|  47.0|  0.0|F2                      ||-0.985|  39.375|
| 8.500|o| 77.45| 73.92| 1.785|  0.313|  6.624|   1.4|  58.1|  45.4|  0.0|F2                      || 0.986| -52.421|
| 8.500|x| 74.80| 72.94| 1.715|  0.143|  2.816|   1.6|  56.4|  46.9|  0.0|F2                      ||-0.985|  39.367|
| 8.600|o| 77.62| 73.92| 1.797|  0.332|  7.044|   1.4|  58.2|  45.2|  0.0|F2                      || 0.986| -52.415|
| 8.600|x| 74.93| 72.94| 1.724|  0.154|  3.042|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.985|  39.361|
| 8.700|o| 77.80| 73.91| 1.810|  0.352|  7.491|   1.4|  58.4|  45.0|  0.0|F2                      || 0.986| -52.405|
| 8.700|x| 75.07| 72.95| 1.734|  0.165|  3.278|   1.6|  56.6|  46.6|  0.0|F2                      ||-0.985|  39.357|
| 8.800|o| 77.98| 73.90| 1.823|  0.373|  7.964|   1.4|  58.5|  44.8|  0.0|F2                      || 0.986| -52.393|
| 8.800|x| 75.21| 72.95| 1.743|  0.177|  3.525|   1.6|  56.7|  46.5|  0.0|F2                      ||-0.985|  39.356|
| 8.900|o| 78.17| 73.90| 1.837|  0.395|  8.469|   1.5|  58.7|  44.6|  0.0|F2                      || 0.986| -52.377|
| 8.900|x| 75.35| 72.95| 1.753|  0.189|  3.783|   1.6|  56.8|  46.4|  0.0|F2                      ||-0.986|  39.356|
| 9.000|o| 78.36| 73.89| 1.852|  0.419|  9.007|   1.5|  58.9|  44.4|  0.0|F2                      || 0.986| -52.358|
| 9.000|x| 75.49| 72.94| 1.763|  0.202|  4.053|   1.6|  56.9|  46.3|  0.0|F2                      ||-0.986|  39.359|
| 9.100|o| 78.56| 73.87| 1.867|  0.443|  9.583|   1.5|  59.1|  44.1|  0.0|F2                      || 0.987| -52.335|
| 9.100|x| 75.64| 72.94| 1.774|  0.216|  4.337|   1.7|  57.0|  46.1|  0.0|F2                      ||-0.986|  39.365|
| 9.200|o| 78.76| 73.86| 1.883|  0.469| 10.200|   1.6|  59.3|  43.9|  0.0|F2                      || 0.987| -52.309|
| 9.200|x| 75.79| 72.94| 1.784|  0.230|  4.635|   1.7|  57.1|  46.0|  0.0|F2                      ||-0.986|  39.373|
| 9.300|o| 78.96| 73.84| 1.900|  0.497| 10.863|   1.6|  59.6|  43.6|  0.0|F2                      || 0.987| -52.279|
| 9.300|x| 75.95| 72.93| 1.796|  0.245|  4.948|   1.7|  57.2|  45.9|  0.0|F2                      ||-0.986|  39.384|
| 9.400|o| 79.18| 73.82| 1.918|  0.526| 11.579|   1.6|  59.8|  43.3|  0.0|F2                      || 0.987| -52.243|
| 9.400|x| 76.10| 72.92| 1.807|  0.261|  5.278|   1.7|  57.4|  45.7|  0.0|F2                      ||-0.986|  39.398|
| 9.500|o| 79.40| 73.80| 1.936|  0.556| 12.353|   1.7|  60.1|  43.0|  0.0|F2                      || 0.987| -52.204|
| 9.500|x| 76.26| 72.91| 1.819|  0.278|  5.626|   1.7|  57.5|  45.6|  0.0|F2                      ||-0.986|  39.414|
| 9.600|o| 79.63| 73.78| 1.957|  0.589| 13.192|   1.7|  60.4|  42.7|  0.0|F2                      || 0.987| -52.159|
| 9.600|x| 76.43| 72.90| 1.832|  0.295|  5.993|   1.8|  57.7|  45.4|  0.0|F2                      ||-0.987|  39.434|
| 9.700|o| 79.86| 73.75| 1.978|  0.623| 14.106|   1.8|  60.7|  42.3|  0.0|F2                      || 0.987| -52.108|
| 9.700|x| 76.59| 72.89| 1.845|  0.314|  6.381|   1.8|  57.8|  45.2|  0.0|F2                      ||-0.987|  39.458|
| 9.800|o| 80.10| 73.72| 2.001|  0.660| 15.106|   1.8|  61.0|  41.9|  0.0|F2                      || 0.987| -52.052|
| 9.800|x| 76.77| 72.87| 1.859|  0.333|  6.794|   1.8|  58.0|  45.0|  0.0|F2                      ||-0.987|  39.485|
| 9.900|o| 80.35| 73.69| 2.027|  0.699| 16.205|   1.9|  61.4|  41.5|  0.0|F2                      || 0.988| -51.987|
| 9.900|x| 76.94| 72.86| 1.873|  0.354|  7.231|   1.8|  58.1|  44.8|  0.0|F2                      ||-0.987|  39.516|
|10.000|o| 80.27| 74.00| 2.048|  0.698| 16.452|   1.9|  61.8|  41.1|  0.0|F2                      || 0.988| -52.581|
|10.000|x| 77.12| 72.84| 1.888|  0.376|  7.697|   1.9|  58.3|  44.6|  0.0|F2                      ||-0.987|  39.551|
|10.100|o| 80.83| 73.66| 2.083|  0.778| 18.606|   2.0|  62.3|  40.4|  0.0|F2                      || 0.988| -51.942|
|10.100|x| 77.31| 72.81| 1.904|  0.399|  8.195|   1.9|  58.5|  44.4|  0.0|F2                      ||-0.987|  39.590|
|10.200|o| 81.45| 73.26| 2.123|  0.867| 21.043|   2.1|  63.0|  39.7|  0.0|F2                      || 0.988| -51.214|
|10.200|x| 77.50| 72.79| 1.920|  0.423|  8.727|   1.9|  58.7|  44.2|  0.0|F2                      ||-0.987|  39.635|
|10.300|o| 82.14| 72.81| 2.168|  0.964| 23.803|   2.2|  63.7|  38.9|  0.0|F2                      || 0.987| -50.398|
|10.300|x| 77.70| 72.76| 1.938|  0.449|  9.299|   2.0|  58.9|  43.9|  0.0|F2                      ||-0.987|  39.684|
|10.400|o| 82.90| 72.30| 2.220|  1.068| 26.918|   2.4|  64.6|  37.9|  0.0|F2                      || 0.987| -49.507|
|10.400|x| 77.90| 72.73| 1.956|  0.476|  9.914|   2.0|  59.1|  43.7|  0.0|F2                      ||-0.987|  39.739|
|10.500|o| 83.73| 71.74| 2.280|  1.179| 30.391|   2.5|  65.6|  36.7|  0.0|F2                      || 0.987| -48.565|
|10.500|x| 78.11| 72.70| 1.976|  0.506| 10.579|   2.1|  59.3|  43.4|  0.0|F2                      ||-0.988|  39.800|
|10.600|o| 75.62| 83.04| 2.362| -1.189|-11.997|   2.6|  51.8|  50.5|  0.0|F2                      || 0.992| -74.037|
|10.600|o| 79.98| 83.14| 2.584| -0.582| -1.454|   3.3|  55.8|  45.8|  0.0|F2                      || 0.992| -74.326|
|10.600|o| 84.61| 71.16| 2.348|  1.293| 34.179|   2.7|  66.8|  35.3|  0.0|F2                      || 0.987| -47.614|
|10.600|x| 78.33| 72.66| 1.998|  0.537| 11.301|   2.1|  59.6|  43.1|  0.0|F2                      ||-0.988|  39.867|
|10.700|o| 73.91| 82.96| 2.329| -1.435|-14.878|   2.4|  54.3|  48.0|  0.0|F2                      || 0.992| -73.833|
|10.700|o| 85.51| 70.58| 2.428|  1.405| 38.185|   2.9|  68.3|  33.6|  0.0|F2                      || 0.986| -46.702|
|10.700|x| 78.56| 72.61| 2.021|  0.570| 12.087|   2.2|  59.9|  42.7|  0.0|F2                      ||-0.988|  39.942|
|10.800|o| 73.00| 82.86| 2.332| -1.571|-16.377|   2.4|  55.5|  46.8|  0.0|F2                      || 0.992| -73.550|
|10.800|x| 78.79| 72.57| 2.046|  0.606| 12.949|   2.2|  60.2|  42.4|  0.0|F2                      ||-0.988|  40.024|
|10.900|o| 72.20| 83.22| 2.336| -1.647|-16.335|   2.4|  56.5|  45.8|  0.0|F2                      || 0.993| -74.557|
|10.900|x| 79.04| 72.51| 2.073|  0.644| 13.897|   2.3|  60.5|  41.9|  0.0|F2                      ||-0.988|  40.116|
|11.000|o| 71.93| 82.88| 2.378| -1.732|-17.819|   2.5|  57.3|  45.0|  0.0|F2                      || 0.993| -73.598|
|11.000|x| 79.29| 72.46| 2.102|  0.685| 14.947|   2.4|  60.9|  41.5|  0.0|F2                      ||-0.988|  40.216|
|11.100|o| 71.77| 82.49| 2.436| -1.812|-19.407|   2.7|  58.1|  44.0|  0.0|F2                      || 0.993| -72.504|
|11.100|x| 79.56| 72.39| 2.135|  0.730| 16.119|   2.5|  61.4|  40.9|  0.0|F2                      ||-0.988|  40.328|
|11.200|o| 71.73| 82.02| 2.521| -1.893|-21.288|   2.9|  59.1|  42.9|  0.0|F2                      || 0.993| -71.210|
|11.200|x| 79.49| 72.69| 2.165|  0.737| 16.509|   2.5|  61.8|  40.5|  0.0|F2                      ||-0.988|  39.812|
|11.300|o| 71.90| 81.38| 2.677| -1.985|-24.030|   3.3|  60.2|  41.3|  0.0|F2                      || 0.992| -69.452|
|11.300|x| 80.13| 72.26| 2.214|  0.830| 18.889|   2.7|  62.5|  39.6|  0.0|F2                      ||-0.988|  40.558|
|11.400|x| 80.87| 71.75| 2.273|  0.936| 21.673|   2.9|  63.3|  38.6|  0.0|F2                      ||-0.988|  41.422|
|11.500|x| 73.63| 82.09| 2.458| -1.239|-12.477|   3.2|  53.3|  48.3|  0.0|F2                      ||-0.993|  18.602|
|11.600|x| 72.11| 82.17| 2.417| -1.438|-14.671|   3.0|  54.8|  47.0|  0.0|F2                      ||-0.993|  18.389|
|11.700|x| 71.19| 82.15| 2.415| -1.564|-15.998|   3.0|  55.8|  46.0|  0.0|F2                      ||-0.993|  18.456|
|11.800|x| 70.55| 82.08| 2.436| -1.658|-16.999|   3.0|  56.7|  45.1|  0.0|F2                      ||-0.993|  18.650|
|11.900|x| 69.96| 82.41| 2.460| -1.706|-16.709|   3.1|  57.5|  44.3|  0.0|F2                      ||-0.993|  17.713|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:36:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 73.19| 72.12| 1.450|  0.045|  1.912|   1.2|  54.2|  49.4|  0.0|F2                      || 0.967| -49.202|
| 4.000|x| 70.92| 71.01| 1.453|  0.007|  0.314|   3.7|  53.1|  48.1|  0.0|F2                      ||-0.965|  42.620|
| 4.100|o| 73.30| 72.13| 1.456|  0.050|  2.053|   1.2|  54.3|  49.3|  0.0|F2                      || 0.967| -49.221|
| 4.100|x| 71.03| 71.02| 1.456|  0.009|  0.418|   3.4|  53.2|  48.2|  0.0|F2                      ||-0.965|  42.605|
| 4.200|o| 73.41| 72.14| 1.462|  0.054|  2.198|   1.2|  54.3|  49.3|  0.0|F2                      || 0.968| -49.240|
| 4.200|x| 71.15| 71.03| 1.459|  0.011|  0.523|   3.2|  53.2|  48.3|  0.0|F2                      ||-0.966|  42.587|
| 4.300|o| 73.52| 72.15| 1.468|  0.059|  2.347|   1.2|  54.4|  49.3|  0.0|F2                      || 0.969| -49.259|
| 4.300|x| 71.26| 71.05| 1.462|  0.014|  0.632|   3.0|  53.3|  48.5|  0.0|F2                      ||-0.967|  42.566|
| 4.400|o| 73.63| 72.16| 1.474|  0.064|  2.500|   1.2|  54.4|  49.2|  0.0|F2                      || 0.970| -49.279|
| 4.400|x| 71.38| 71.06| 1.466|  0.016|  0.743|   2.9|  53.4|  48.5|  0.0|F2                      ||-0.968|  42.543|
| 4.500|o| 73.75| 72.17| 1.480|  0.070|  2.658|   1.1|  54.5|  49.1|  0.0|F2                      || 0.970| -49.299|
| 4.500|x| 71.50| 71.07| 1.470|  0.019|  0.856|   2.7|  53.5|  48.6|  0.0|F2                      ||-0.969|  42.519|
| 4.600|o| 73.86| 72.19| 1.486|  0.075|  2.819|   1.1|  54.6|  49.1|  0.0|F2                      || 0.971| -49.319|
| 4.600|x| 71.61| 71.09| 1.475|  0.022|  0.973|   2.6|  53.5|  48.7|  0.0|F2                      ||-0.969|  42.494|
| 4.700|o| 73.98| 72.20| 1.492|  0.081|  2.985|   1.1|  54.6|  49.0|  0.0|F2                      || 0.972| -49.338|
| 4.700|x| 71.73| 71.11| 1.479|  0.025|  1.092|   2.5|  53.6|  48.7|  0.0|F2                      ||-0.970|  42.469|
| 4.800|o| 74.09| 72.21| 1.499|  0.087|  3.155|   1.1|  54.7|  49.0|  0.0|F2                      || 0.972| -49.357|
| 4.800|x| 71.85| 71.12| 1.484|  0.029|  1.214|   2.4|  53.7|  48.7|  0.0|F2                      ||-0.971|  42.443|
| 4.900|o| 74.21| 72.22| 1.505|  0.093|  3.330|   1.1|  54.8|  48.9|  0.0|F2                      || 0.973| -49.376|
| 4.900|x| 71.96| 71.14| 1.488|  0.032|  1.339|   2.3|  53.7|  48.7|  0.0|F2                      ||-0.971|  42.417|
| 5.000|o| 74.33| 72.23| 1.511|  0.100|  3.510|   1.1|  54.8|  48.9|  0.0|F2                      || 0.973| -49.394|
| 5.000|x| 72.08| 71.15| 1.493|  0.036|  1.466|   2.2|  53.8|  48.8|  0.0|F2                      ||-0.972|  42.391|
| 5.100|o| 74.45| 72.24| 1.518|  0.107|  3.696|   1.1|  54.9|  48.8|  0.0|F2                      || 0.974| -49.411|
| 5.100|x| 72.20| 71.17| 1.498|  0.039|  1.597|   2.2|  53.9|  48.8|  0.0|F2                      ||-0.972|  42.366|
| 5.200|o| 74.56| 72.25| 1.524|  0.114|  3.886|   1.1|  55.0|  48.7|  0.0|F2                      || 0.974| -49.428|
| 5.200|x| 72.31| 71.19| 1.504|  0.043|  1.732|   2.1|  53.9|  48.8|  0.0|F2                      ||-0.973|  42.341|
| 5.300|o| 74.68| 72.26| 1.531|  0.121|  4.083|   1.1|  55.0|  48.7|  0.0|F2                      || 0.975| -49.444|
| 5.300|x| 72.43| 71.20| 1.509|  0.048|  1.869|   2.0|  54.0|  48.8|  0.0|F2                      ||-0.973|  42.316|
| 5.400|o| 74.81| 72.27| 1.538|  0.129|  4.285|   1.1|  55.1|  48.6|  0.0|F2                      || 0.975| -49.460|
| 5.400|x| 72.55| 71.22| 1.514|  0.052|  2.010|   2.0|  54.1|  48.7|  0.0|F2                      ||-0.974|  42.293|
| 5.500|o| 74.93| 72.28| 1.544|  0.137|  4.493|   1.1|  55.2|  48.5|  0.0|F2                      || 0.976| -49.474|
| 5.500|x| 72.66| 71.23| 1.520|  0.057|  2.155|   1.9|  54.1|  48.7|  0.0|F2                      ||-0.974|  42.269|
| 5.600|o| 75.05| 72.28| 1.551|  0.145|  4.708|   1.1|  55.2|  48.5|  0.0|F2                      || 0.976| -49.488|
| 5.600|x| 72.78| 71.24| 1.525|  0.061|  2.303|   1.9|  54.2|  48.7|  0.0|F2                      ||-0.975|  42.247|
| 5.700|o| 75.17| 72.29| 1.558|  0.154|  4.929|   1.1|  55.3|  48.4|  0.0|F2                      || 0.977| -49.500|
| 5.700|x| 72.90| 71.26| 1.531|  0.066|  2.455|   1.9|  54.3|  48.7|  0.0|F2                      ||-0.975|  42.225|
| 5.800|o| 75.30| 72.30| 1.565|  0.163|  5.157|   1.1|  55.4|  48.3|  0.0|F2                      || 0.977| -49.512|
| 5.800|x| 73.02| 71.27| 1.537|  0.072|  2.611|   1.8|  54.3|  48.6|  0.0|F2                      ||-0.976|  42.205|
| 5.900|o| 75.42| 72.31| 1.572|  0.172|  5.393|   1.1|  55.4|  48.2|  0.0|F2                      || 0.978| -49.522|
| 5.900|x| 73.14| 71.28| 1.543|  0.077|  2.771|   1.8|  54.4|  48.6|  0.0|F2                      ||-0.976|  42.185|
| 6.000|o| 75.55| 72.31| 1.579|  0.182|  5.637|   1.1|  55.5|  48.2|  0.0|F2                      || 0.978| -49.532|
| 6.000|x| 73.26| 71.29| 1.549|  0.083|  2.936|   1.8|  54.5|  48.6|  0.0|F2                      ||-0.977|  42.166|
| 6.100|o| 75.68| 72.32| 1.587|  0.192|  5.888|   1.1|  55.6|  48.1|  0.0|F2                      || 0.978| -49.540|
| 6.100|x| 73.38| 71.30| 1.555|  0.089|  3.105|   1.7|  54.5|  48.5|  0.0|F2                      ||-0.977|  42.149|
| 6.200|o| 75.81| 72.32| 1.594|  0.202|  6.149|   1.1|  55.7|  48.0|  0.0|F2                      || 0.979| -49.547|
| 6.200|x| 73.50| 71.31| 1.561|  0.095|  3.278|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.977|  42.132|
| 6.300|o| 75.94| 72.32| 1.601|  0.213|  6.418|   1.1|  55.7|  47.9|  0.0|F2                      || 0.979| -49.553|
| 6.300|x| 73.62| 71.32| 1.567|  0.101|  3.456|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.978|  42.116|
| 6.400|o| 76.07| 72.33| 1.609|  0.224|  6.697|   1.1|  55.8|  47.8|  0.0|F2                      || 0.979| -49.558|
| 6.400|x| 73.74| 71.33| 1.573|  0.108|  3.640|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.978|  42.102|
| 6.500|o| 76.20| 72.33| 1.617|  0.236|  6.986|   1.1|  55.9|  47.8|  0.0|F2                      || 0.980| -49.561|
| 6.500|x| 73.86| 71.34| 1.580|  0.115|  3.829|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.978|  42.089|
| 6.600|o| 76.33| 72.33| 1.625|  0.248|  7.285|   1.1|  56.0|  47.7|  0.0|F2                      || 0.980| -49.563|
| 6.600|x| 73.98| 71.35| 1.586|  0.122|  4.023|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.979|  42.077|
| 6.700|o| 76.47| 72.33| 1.633|  0.260|  7.596|   1.2|  56.1|  47.6|  0.0|F2                      || 0.980| -49.564|
| 6.700|x| 74.10| 71.35| 1.593|  0.130|  4.223|   1.6|  54.9|  48.2|  0.0|F2                      ||-0.979|  42.067|
| 6.800|o| 76.60| 72.33| 1.641|  0.273|  7.919|   1.2|  56.1|  47.5|  0.0|F2                      || 0.980| -49.563|
| 6.800|x| 74.23| 71.36| 1.600|  0.138|  4.429|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.979|  42.057|
| 6.900|o| 76.74| 72.33| 1.649|  0.287|  8.255|   1.2|  56.2|  47.4|  0.0|F2                      || 0.981| -49.560|
| 6.900|x| 74.35| 71.37| 1.607|  0.146|  4.641|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.980|  42.049|
| 7.000|o| 76.88| 72.32| 1.658|  0.301|  8.604|   1.2|  56.3|  47.3|  0.0|F2                      || 0.981| -49.556|
| 7.000|x| 74.47| 71.37| 1.614|  0.155|  4.860|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.980|  42.043|
| 7.100|o| 77.02| 72.32| 1.666|  0.315|  8.968|   1.2|  56.4|  47.2|  0.0|F2                      || 0.981| -49.550|
| 7.100|x| 74.60| 71.37| 1.621|  0.164|  5.086|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.980|  42.037|
| 7.200|o| 77.17| 72.32| 1.675|  0.330|  9.347|   1.2|  56.5|  47.1|  0.0|F2                      || 0.982| -49.543|
| 7.200|x| 74.73| 71.37| 1.628|  0.173|  5.319|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.981|  42.034|
| 7.300|o| 77.31| 72.31| 1.684|  0.346|  9.743|   1.2|  56.6|  47.0|  0.0|F2                      || 0.982| -49.533|
| 7.300|x| 74.85| 71.38| 1.635|  0.182|  5.560|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.981|  42.032|
