
delt0=    0.01  eps=   1e-07  ep=   1e-05  ep1=   0.001
ισθοδξαρ τοώλα: fi0=  46.080  teta0=  33.870  year=2015
+==================================================================+
|    Transmitter   |     Reciever     | Path length | Path azimuth |
|==================+==================|    129.90   |    -95.524   |
|Longitude:  46.080|Longitude:  44.000|-------------+--------------|
|Latitude :  56.130|Latitude :  56.000| Month:  2.3 |   W     IG   |
|Power    : 1.0e+00|Passband :   1.000|   February  |  80.0  130.0 |
+==================================================================+

+======================================+
|Initial step: 0.010                   |
|Local accuracy: 0.0000001             |
|Range accuracy:  0.0100               |
|Range limits:   30.00                 |
|Elevation angle step: 0.15            |
|Azimuth   angle step: 1.00            |
+======================================+

Geomagnetic Field - const
fh= 1.50  i=  72.0  d=  10.6
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.100   100.0 900.0 -45.0   45.0   0.000
Chapmen many-layers Ionospher model
Ionospher Begin Higth: 60.0
Number Layers: 2
Geometric Layer Parametres
  hm     ym     f0     al
110.0    5.0   2.00   1.00
265.0   50.0  10.80   1.00
Local Gradient  gx=0.00  gy=0.00

Number diff. equation: 8

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:30:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 5.900|o| 73.90| 73.65| 1.561|  0.029| -0.163|   1.1|  55.4|  48.3|  0.0|F2                      || 0.979| -51.923|
| 5.900|x| 71.97| 72.37| 1.535|  0.002|  0.340|   1.8|  54.4|  48.7|  0.0|F2                      ||-0.978|  40.360|
| 6.000|o| 74.01| 73.67| 1.568|  0.035| -0.286|   1.1|  55.5|  48.2|  0.0|F2                      || 0.979| -51.954|
| 6.000|x| 72.07| 72.40| 1.541|  0.005|  0.253|   1.7|  54.4|  48.6|  0.0|F2                      ||-0.978|  40.317|
| 6.100|o| 74.13| 73.68| 1.574|  0.041| -0.415|   1.1|  55.6|  48.1|  0.0|F2                      || 0.980| -51.985|
| 6.100|x| 72.18| 72.42| 1.547|  0.008|  0.162|   1.7|  54.5|  48.6|  0.0|F2                      ||-0.978|  40.276|
| 6.200|o| 74.24| 73.70| 1.581|  0.047| -0.547|   1.1|  55.7|  48.0|  0.0|F2                      || 0.980| -52.014|
| 6.200|x| 72.28| 72.45| 1.553|  0.011|  0.067|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  40.237|
| 6.300|o| 74.36| 73.72| 1.588|  0.053| -0.684|   1.1|  55.8|  47.9|  0.0|F2                      || 0.981| -52.043|
| 6.300|x| 72.39| 72.47| 1.558|  0.015| -0.032|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.979|  40.199|
| 6.400|o| 74.48| 73.73| 1.595|  0.059| -0.826|   1.1|  55.8|  47.9|  0.0|F2                      || 0.981| -52.070|
| 6.400|x| 72.50| 72.49| 1.564|  0.019| -0.134|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.979|  40.162|
| 6.500|o| 74.60| 73.75| 1.602|  0.066| -0.973|   1.1|  55.9|  47.8|  0.0|F2                      || 0.981| -52.097|
| 6.500|x| 72.61| 72.51| 1.571|  0.023| -0.241|   1.6|  54.8|  48.4|  0.0|F2                      ||-0.980|  40.127|
| 6.600|o| 74.72| 73.76| 1.610|  0.073| -1.126|   1.1|  56.0|  47.7|  0.0|F2                      || 0.981| -52.121|
| 6.600|x| 72.72| 72.53| 1.577|  0.027| -0.352|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.980|  40.094|
| 6.700|o| 74.84| 73.77| 1.617|  0.081| -1.284|   1.1|  56.1|  47.6|  0.0|F2                      || 0.982| -52.144|
| 6.700|x| 72.83| 72.55| 1.583|  0.032| -0.467|   1.6|  54.9|  48.3|  0.0|F2                      ||-0.980|  40.062|
| 6.800|o| 74.97| 73.78| 1.625|  0.089| -1.448|   1.1|  56.2|  47.5|  0.0|F2                      || 0.982| -52.166|
| 6.800|x| 72.94| 72.56| 1.589|  0.036| -0.586|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.981|  40.031|
| 6.900|o| 75.09| 73.79| 1.632|  0.097| -1.618|   1.1|  56.3|  47.4|  0.0|F2                      || 0.982| -52.187|
| 6.900|x| 73.05| 72.58| 1.596|  0.041| -0.709|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.981|  40.002|
| 7.000|o| 75.22| 73.80| 1.640|  0.106| -1.794|   1.1|  56.4|  47.3|  0.0|F2                      || 0.983| -52.207|
| 7.000|x| 73.16| 72.60| 1.602|  0.047| -0.837|   1.6|  55.2|  48.1|  0.0|F2                      ||-0.981|  39.975|
| 7.100|o| 75.35| 73.81| 1.648|  0.115| -1.977|   1.2|  56.5|  47.2|  0.0|F2                      || 0.983| -52.226|
| 7.100|x| 73.28| 72.61| 1.609|  0.052| -0.970|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.982|  39.949|
| 7.200|o| 75.48| 73.82| 1.656|  0.124| -2.168|   1.2|  56.6|  47.1|  0.0|F2                      || 0.983| -52.242|
| 7.200|x| 73.40| 72.62| 1.616|  0.058| -1.108|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.982|  39.925|
| 7.300|o| 75.61| 73.83| 1.665|  0.134| -2.366|   1.2|  56.6|  47.0|  0.0|F2                      || 0.983| -52.257|
| 7.300|x| 73.51| 72.64| 1.623|  0.064| -1.251|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.982|  39.903|
| 7.400|o| 75.75| 73.84| 1.673|  0.144| -2.572|   1.2|  56.7|  46.9|  0.0|F2                      || 0.983| -52.271|
| 7.400|x| 73.63| 72.65| 1.630|  0.071| -1.400|   1.6|  55.5|  47.8|  0.0|F2                      ||-0.982|  39.882|
| 7.500|o| 75.88| 73.85| 1.682|  0.155| -2.785|   1.2|  56.8|  46.8|  0.0|F2                      || 0.984| -52.283|
| 7.500|x| 73.75| 72.66| 1.637|  0.078| -1.554|   1.6|  55.6|  47.7|  0.0|F2                      ||-0.983|  39.863|
| 7.600|o| 76.02| 73.85| 1.691|  0.166| -3.008|   1.2|  57.0|  46.6|  0.0|F2                      || 0.984| -52.295|
| 7.600|x| 73.87| 72.67| 1.644|  0.085| -1.714|   1.5|  55.7|  47.6|  0.0|F2                      ||-0.983|  39.845|
| 7.700|o| 76.17| 73.86| 1.700|  0.178| -3.241|   1.2|  57.1|  46.5|  0.0|F2                      || 0.984| -52.303|
| 7.700|x| 74.00| 72.68| 1.652|  0.092| -1.879|   1.5|  55.7|  47.5|  0.0|F2                      ||-0.983|  39.829|
| 7.800|o| 76.31| 73.86| 1.709|  0.190| -3.484|   1.2|  57.2|  46.4|  0.0|F2                      || 0.984| -52.311|
| 7.800|x| 74.12| 72.69| 1.659|  0.100| -2.052|   1.6|  55.8|  47.4|  0.0|F2                      ||-0.983|  39.815|
| 7.900|o| 76.46| 73.86| 1.719|  0.203| -3.737|   1.3|  57.3|  46.3|  0.0|F2                      || 0.985| -52.317|
| 7.900|x| 74.25| 72.69| 1.667|  0.108| -2.232|   1.6|  55.9|  47.3|  0.0|F2                      ||-0.984|  39.804|
| 8.000|o| 76.60| 73.87| 1.729|  0.216| -4.000|   1.3|  57.4|  46.1|  0.0|F2                      || 0.985| -52.323|
| 8.000|x| 74.38| 72.70| 1.675|  0.117| -2.419|   1.6|  56.0|  47.2|  0.0|F2                      ||-0.984|  39.793|
| 8.100|o| 76.76| 73.87| 1.739|  0.230| -4.279|   1.3|  57.5|  46.0|  0.0|F2                      || 0.985| -52.323|
| 8.100|x| 74.51| 72.70| 1.683|  0.126| -2.613|   1.6|  56.1|  47.2|  0.0|F2                      ||-0.984|  39.785|
| 8.200|o| 76.91| 73.87| 1.749|  0.244| -4.569|   1.3|  57.7|  45.8|  0.0|F2                      || 0.985| -52.323|
| 8.200|x| 74.64| 72.71| 1.692|  0.136| -2.814|   1.6|  56.2|  47.1|  0.0|F2                      ||-0.984|  39.778|
| 8.300|o| 77.07| 73.87| 1.760|  0.259| -4.872|   1.3|  57.8|  45.7|  0.0|F2                      || 0.985| -52.322|
| 8.300|x| 74.77| 72.71| 1.700|  0.146| -3.024|   1.6|  56.3|  47.0|  0.0|F2                      ||-0.984|  39.773|
| 8.400|o| 77.23| 73.86| 1.771|  0.275| -5.191|   1.3|  57.9|  45.5|  0.0|F2                      || 0.985| -52.318|
| 8.400|x| 74.91| 72.71| 1.709|  0.156| -3.245|   1.6|  56.4|  46.8|  0.0|F2                      ||-0.985|  39.771|
| 8.500|o| 77.39| 73.86| 1.783|  0.292| -5.527|   1.4|  58.1|  45.4|  0.0|F2                      || 0.986| -52.311|
| 8.500|x| 75.04| 72.71| 1.718|  0.167| -3.474|   1.6|  56.5|  46.7|  0.0|F2                      ||-0.985|  39.771|
| 8.600|o| 77.56| 73.86| 1.795|  0.309| -5.879|   1.4|  58.2|  45.2|  0.0|F2                      || 0.986| -52.304|
| 8.600|x| 75.18| 72.71| 1.727|  0.178| -3.713|   1.6|  56.6|  46.6|  0.0|F2                      ||-0.985|  39.773|
| 8.700|o| 77.73| 73.85| 1.807|  0.327| -6.252|   1.4|  58.4|  45.0|  0.0|F2                      || 0.986| -52.292|
| 8.700|x| 75.32| 72.71| 1.736|  0.190| -3.963|   1.6|  56.7|  46.5|  0.0|F2                      ||-0.985|  39.776|
| 8.800|o| 77.90| 73.85| 1.820|  0.346| -6.642|   1.4|  58.5|  44.8|  0.0|F2                      || 0.986| -52.283|
| 8.800|x| 75.47| 72.70| 1.746|  0.203| -4.225|   1.6|  56.8|  46.4|  0.0|F2                      ||-0.985|  39.784|
| 8.900|o| 78.08| 73.84| 1.833|  0.366| -7.058|   1.5|  58.7|  44.6|  0.0|F2                      || 0.986| -52.265|
| 8.900|x| 75.62| 72.70| 1.756|  0.216| -4.500|   1.6|  56.9|  46.3|  0.0|F2                      ||-0.985|  39.793|
| 9.000|o| 78.27| 73.83| 1.847|  0.387| -7.496|   1.5|  58.9|  44.4|  0.0|F2                      || 0.986| -52.246|
| 9.000|x| 75.76| 72.69| 1.766|  0.230| -4.787|   1.7|  57.0|  46.1|  0.0|F2                      ||-0.986|  39.804|
| 9.100|o| 78.45| 73.81| 1.862|  0.409| -7.963|   1.5|  59.0|  44.2|  0.0|F2                      || 0.987| -52.224|
| 9.100|x| 75.92| 72.69| 1.777|  0.245| -5.089|   1.7|  57.1|  46.0|  0.0|F2                      ||-0.986|  39.818|
| 9.200|o| 78.64| 73.80| 1.877|  0.432| -8.458|   1.6|  59.2|  44.0|  0.0|F2                      || 0.987| -52.200|
| 9.200|x| 76.07| 72.67| 1.788|  0.260| -5.408|   1.7|  57.3|  45.9|  0.0|F2                      ||-0.986|  39.837|
| 9.300|o| 78.84| 73.79| 1.893|  0.456| -8.984|   1.6|  59.5|  43.8|  0.0|F2                      || 0.987| -52.174|
| 9.300|x| 76.23| 72.66| 1.799|  0.276| -5.742|   1.7|  57.4|  45.7|  0.0|F2                      ||-0.986|  39.856|
| 9.400|o| 79.04| 73.77| 1.910|  0.482| -9.548|   1.6|  59.7|  43.5|  0.0|F2                      || 0.987| -52.140|
| 9.400|x| 76.39| 72.65| 1.811|  0.293| -6.094|   1.7|  57.5|  45.6|  0.0|F2                      ||-0.986|  39.879|
| 9.500|o| 79.25| 73.75| 1.928|  0.508|-10.152|   1.7|  59.9|  43.2|  0.0|F2                      || 0.987| -52.103|
| 9.500|x| 76.56| 72.63| 1.824|  0.311| -6.468|   1.7|  57.7|  45.4|  0.0|F2                      ||-0.986|  39.907|
| 9.600|o| 79.47| 73.73| 1.948|  0.536|-10.797|   1.7|  60.2|  42.9|  0.0|F2                      || 0.987| -52.065|
| 9.600|x| 76.73| 72.62| 1.836|  0.329| -6.862|   1.8|  57.8|  45.2|  0.0|F2                      ||-0.986|  39.936|
| 9.700|o| 79.69| 73.70| 1.968|  0.566|-11.492|   1.8|  60.4|  42.6|  0.0|F2                      || 0.987| -52.022|
| 9.700|x| 76.90| 72.60| 1.850|  0.349| -7.282|   1.8|  58.0|  45.0|  0.0|F2                      ||-0.986|  39.972|
| 9.800|o| 79.91| 73.68| 1.990|  0.597|-12.241|   1.8|  60.7|  42.3|  0.0|F2                      || 0.987| -51.974|
| 9.800|x| 77.08| 72.58| 1.864|  0.370| -7.726|   1.8|  58.1|  44.9|  0.0|F2                      ||-0.987|  40.009|
| 9.900|o| 80.15| 73.65| 2.013|  0.630|-13.053|   1.9|  61.0|  41.9|  0.0|F2                      || 0.988| -51.920|
| 9.900|x| 77.26| 72.55| 1.878|  0.392| -8.200|   1.9|  58.3|  44.7|  0.0|F2                      ||-0.987|  40.051|
|10.000|o| 80.39| 73.62| 2.038|  0.665|-13.934|   1.9|  61.4|  41.5|  0.0|F2                      || 0.988| -51.862|
|10.000|x| 77.45| 72.52| 1.894|  0.415| -8.707|   1.9|  58.5|  44.4|  0.0|F2                      ||-0.987|  40.100|
|10.100|o| 80.64| 73.58| 2.065|  0.701|-14.895|   2.0|  61.7|  41.1|  0.0|F2                      || 0.988| -51.799|
|10.100|x| 77.64| 72.49| 1.910|  0.440| -9.248|   1.9|  58.7|  44.2|  0.0|F2                      ||-0.987|  40.151|
|10.200|o| 80.90| 73.55| 2.095|  0.740|-15.945|   2.1|  62.1|  40.6|  0.0|F2                      || 0.988| -51.730|
|10.200|x| 77.84| 72.46| 1.927|  0.466| -9.829|   2.0|  58.9|  44.0|  0.0|F2                      ||-0.987|  40.206|
|10.300|o| 80.80| 73.92| 2.121|  0.734|-16.219|   2.1|  62.5|  40.2|  0.0|F2                      || 0.988| -52.431|
|10.300|x| 78.05| 72.43| 1.945|  0.493|-10.454|   2.0|  59.1|  43.7|  0.0|F2                      ||-0.987|  40.267|
|10.400|o| 81.33| 73.61| 2.162|  0.809|-18.082|   2.2|  63.1|  39.5|  0.0|F2                      || 0.988| -51.838|
|10.400|x| 78.26| 72.39| 1.964|  0.523|-11.133|   2.0|  59.3|  43.4|  0.0|F2                      ||-0.987|  40.339|
|10.500|o| 81.90| 73.24| 2.210|  0.890|-20.140|   2.4|  63.7|  38.7|  0.0|F2                      || 0.988| -51.178|
|10.500|x| 78.48| 72.34| 1.985|  0.554|-11.868|   2.1|  59.6|  43.1|  0.0|F2                      ||-0.987|  40.416|
|10.600|o| 73.99| 83.34| 2.317| -1.415| 14.044|   2.4|  53.8|  48.6|  0.0|F2                      || 0.992| -74.913|
|10.600|o| 82.53| 72.84| 2.264|  0.977|-22.414|   2.5|  64.5|  37.8|  0.0|F2                      || 0.988| -50.455|
|10.600|x| 78.71| 72.30| 2.007|  0.587|-12.667|   2.1|  59.9|  42.8|  0.0|F2                      ||-0.987|  40.494|
|10.700|o| 72.87| 83.15| 2.311| -1.571| 15.569|   2.4|  55.5|  46.9|  0.0|F2                      || 0.992| -74.359|
|10.700|x| 78.94| 72.24| 2.031|  0.623|-13.545|   2.2|  60.2|  42.4|  0.0|F2                      ||-0.987|  40.586|
|10.800|o| 72.20| 82.98| 2.326| -1.674| 16.584|   2.4|  56.6|  45.8|  0.0|F2                      || 0.993| -73.873|
|10.800|x| 79.19| 72.18| 2.057|  0.662|-14.511|   2.3|  60.5|  42.0|  0.0|F2                      ||-0.988|  40.687|
|10.900|o| 71.58| 83.41| 2.341| -1.718| 15.861|   2.4|  57.5|  44.9|  0.0|F2                      || 0.993| -75.117|
|10.900|x| 79.44| 72.12| 2.085|  0.703|-15.581|   2.3|  60.9|  41.5|  0.0|F2                      ||-0.988|  40.797|
|11.000|o| 71.40| 83.03| 2.393| -1.795| 17.208|   2.5|  58.4|  43.9|  0.0|F2                      || 0.993| -74.014|
|11.000|x| 79.24| 72.51| 2.107|  0.696|-15.707|   2.4|  61.2|  41.2|  0.0|F2                      ||-0.988|  40.124|
|11.000|x| 79.71| 72.05| 2.116|  0.748|-16.774|   2.4|  61.4|  41.0|  0.0|F2                      ||-0.988|  40.919|
|11.100|o| 71.31| 82.56| 2.468| -1.874| 18.809|   2.7|  59.4|  42.6|  0.0|F2                      || 0.993| -72.697|
|11.100|x| 79.80| 72.16| 2.147|  0.775|-17.681|   2.5|  61.8|  40.5|  0.0|F2                      ||-0.988|  40.733|
|11.200|o| 71.37| 81.92| 2.594| -1.964| 21.108|   3.1|  60.8|  40.9|  0.0|F2                      || 0.993| -70.917|
|11.200|x| 80.43| 71.74| 2.193|  0.864|-19.945|   2.6|  62.5|  39.7|  0.0|F2                      ||-0.988|  41.427|
|11.300|x| 81.15| 71.26| 2.248|  0.965|-22.567|   2.8|  63.3|  38.7|  0.0|F2                      ||-0.987|  42.219|
|11.400|x| 81.98| 70.70| 2.312|  1.078|-25.628|   3.0|  64.4|  37.5|  0.0|F2                      ||-0.987|  43.107|
|11.500|x| 73.30| 82.07| 2.391| -1.173| 11.416|   3.0|  52.6|  49.2|  0.0|F2                      ||-0.993|  18.675|
|11.600|x| 71.98| 82.30| 2.366| -1.345| 13.350|   2.9|  54.1|  47.8|  0.0|F2                      ||-0.993|  18.042|
|11.700|x| 71.16| 82.38| 2.370| -1.454| 14.546|   2.9|  55.2|  46.8|  0.0|F2                      ||-0.993|  17.793|
|11.800|x| 70.59| 82.41| 2.392| -1.536| 15.444|   2.9|  56.1|  45.8|  0.0|F2                      ||-0.993|  17.712|
|11.900|x| 70.19| 82.41| 2.432| -1.603| 16.203|   3.0|  56.9|  44.9|  0.0|F2                      ||-0.993|  17.715|
|12.000|x| 69.93| 82.40| 2.497| -1.662| 16.915|   3.2|  57.8|  43.8|  0.0|F2                      ||-0.993|  17.754|
+=================================================================================================++===============+

+=================================================================================================++===============+
|            Ray characteristics                       GMT time:10:36:00.00                       ||  Polarization |
|-------------------------------------------------------------------------------------------------||---------------|
|  F   | |  d1  |  d2  |  T   |   Df  |  DEV  |  L   |  Ls  |  E   | Les |          Moda          ||  a/b |   psi  |
| 4.000|o| 73.18| 72.11| 1.450|  0.043| -1.461|   1.2|  54.2|  49.3|  0.0|F2                      || 0.967| -49.192|
| 4.000|x| 71.07| 70.89| 1.454|  0.012| -0.693|   3.7|  53.1|  48.0|  0.0|F2                      ||-0.964|  42.807|
| 4.100|o| 73.29| 72.12| 1.456|  0.047| -1.597|   1.2|  54.3|  49.3|  0.0|F2                      || 0.967| -49.203|
| 4.100|x| 71.19| 70.90| 1.457|  0.015| -0.799|   3.4|  53.2|  48.1|  0.0|F2                      ||-0.965|  42.798|
| 4.200|o| 73.40| 72.13| 1.462|  0.052| -1.736|   1.2|  54.4|  49.2|  0.0|F2                      || 0.968| -49.215|
| 4.200|x| 71.30| 70.91| 1.460|  0.017| -0.907|   3.2|  53.3|  48.3|  0.0|F2                      ||-0.966|  42.785|
| 4.300|o| 73.52| 72.13| 1.468|  0.056| -1.878|   1.2|  54.4|  49.2|  0.0|F2                      || 0.969| -49.228|
| 4.300|x| 71.42| 70.92| 1.463|  0.020| -1.018|   3.0|  53.4|  48.4|  0.0|F2                      ||-0.967|  42.769|
| 4.400|o| 73.63| 72.14| 1.474|  0.061| -2.024|   1.2|  54.5|  49.1|  0.0|F2                      || 0.970| -49.241|
| 4.400|x| 71.54| 70.92| 1.467|  0.023| -1.140|   2.9|  53.4|  48.5|  0.0|F2                      ||-0.968|  42.766|
| 4.500|o| 73.75| 72.15| 1.480|  0.067| -2.174|   1.2|  54.6|  49.1|  0.0|F2                      || 0.970| -49.255|
| 4.500|x| 71.66| 70.94| 1.471|  0.026| -1.249|   2.7|  53.5|  48.5|  0.0|F2                      ||-0.968|  42.733|
| 4.600|o| 73.86| 72.16| 1.486|  0.072| -2.327|   1.1|  54.6|  49.0|  0.0|F2                      || 0.971| -49.268|
| 4.600|x| 71.78| 70.95| 1.475|  0.029| -1.368|   2.6|  53.6|  48.6|  0.0|F2                      ||-0.969|  42.714|
| 4.700|o| 73.98| 72.16| 1.492|  0.078| -2.484|   1.1|  54.7|  49.0|  0.0|F2                      || 0.972| -49.281|
| 4.700|x| 71.90| 70.97| 1.480|  0.032| -1.490|   2.5|  53.7|  48.6|  0.0|F2                      ||-0.970|  42.693|
| 4.800|o| 74.10| 72.17| 1.499|  0.084| -2.644|   1.1|  54.8|  48.9|  0.0|F2                      || 0.972| -49.295|
| 4.800|x| 72.02| 70.98| 1.485|  0.036| -1.615|   2.4|  53.7|  48.7|  0.0|F2                      ||-0.970|  42.672|
| 4.900|o| 74.22| 72.18| 1.505|  0.090| -2.809|   1.1|  54.8|  48.9|  0.0|F2                      || 0.973| -49.308|
| 4.900|x| 72.13| 70.99| 1.489|  0.040| -1.743|   2.3|  53.8|  48.7|  0.0|F2                      ||-0.971|  42.651|
| 5.000|o| 74.33| 72.19| 1.511|  0.096| -2.978|   1.1|  54.9|  48.8|  0.0|F2                      || 0.973| -49.321|
| 5.000|x| 72.25| 71.00| 1.494|  0.043| -1.874|   2.2|  53.9|  48.7|  0.0|F2                      ||-0.972|  42.630|
| 5.100|o| 74.45| 72.19| 1.518|  0.103| -3.152|   1.1|  54.9|  48.7|  0.0|F2                      || 0.974| -49.332|
| 5.100|x| 72.37| 71.02| 1.499|  0.048| -2.009|   2.2|  53.9|  48.7|  0.0|F2                      ||-0.972|  42.609|
| 5.200|o| 74.57| 72.20| 1.524|  0.110| -3.331|   1.1|  55.0|  48.7|  0.0|F2                      || 0.974| -49.344|
| 5.200|x| 72.49| 71.03| 1.505|  0.052| -2.147|   2.1|  54.0|  48.7|  0.0|F2                      ||-0.973|  42.589|
| 5.300|o| 74.69| 72.21| 1.531|  0.117| -3.514|   1.1|  55.1|  48.6|  0.0|F2                      || 0.975| -49.354|
| 5.300|x| 72.61| 71.04| 1.510|  0.056| -2.288|   2.0|  54.1|  48.7|  0.0|F2                      ||-0.973|  42.570|
| 5.400|o| 74.82| 72.21| 1.537|  0.124| -3.702|   1.1|  55.1|  48.5|  0.0|F2                      || 0.975| -49.365|
| 5.400|x| 72.73| 71.05| 1.515|  0.061| -2.433|   2.0|  54.1|  48.7|  0.0|F2                      ||-0.974|  42.551|
| 5.500|o| 74.94| 72.22| 1.544|  0.132| -3.896|   1.1|  55.2|  48.5|  0.0|F2                      || 0.976| -49.375|
| 5.500|x| 72.85| 71.07| 1.521|  0.066| -2.582|   1.9|  54.2|  48.7|  0.0|F2                      ||-0.974|  42.532|
| 5.600|o| 75.06| 72.22| 1.551|  0.140| -4.095|   1.1|  55.3|  48.4|  0.0|F2                      || 0.976| -49.383|
| 5.600|x| 72.97| 71.08| 1.527|  0.071| -2.734|   1.9|  54.3|  48.6|  0.0|F2                      ||-0.975|  42.514|
| 5.700|o| 75.19| 72.23| 1.558|  0.148| -4.301|   1.1|  55.4|  48.3|  0.0|F2                      || 0.977| -49.391|
| 5.700|x| 73.09| 71.09| 1.532|  0.076| -2.890|   1.9|  54.3|  48.6|  0.0|F2                      ||-0.975|  42.497|
| 5.800|o| 75.31| 72.23| 1.565|  0.157| -4.512|   1.1|  55.4|  48.3|  0.0|F2                      || 0.977| -49.397|
| 5.800|x| 73.21| 71.10| 1.538|  0.082| -3.051|   1.8|  54.4|  48.6|  0.0|F2                      ||-0.976|  42.481|
| 5.900|o| 75.44| 72.24| 1.572|  0.166| -4.729|   1.1|  55.5|  48.2|  0.0|F2                      || 0.977| -49.403|
| 5.900|x| 73.33| 71.11| 1.544|  0.088| -3.216|   1.8|  54.4|  48.6|  0.0|F2                      ||-0.976|  42.466|
| 6.000|o| 75.56| 72.24| 1.579|  0.175| -4.954|   1.1|  55.6|  48.1|  0.0|F2                      || 0.978| -49.409|
| 6.000|x| 73.46| 71.12| 1.550|  0.094| -3.385|   1.8|  54.5|  48.5|  0.0|F2                      ||-0.976|  42.452|
| 6.100|o| 75.69| 72.24| 1.586|  0.185| -5.185|   1.1|  55.6|  48.0|  0.0|F2                      || 0.978| -49.412|
| 6.100|x| 73.58| 71.12| 1.556|  0.100| -3.559|   1.7|  54.6|  48.5|  0.0|F2                      ||-0.977|  42.439|
| 6.200|o| 75.82| 72.24| 1.593|  0.195| -5.424|   1.1|  55.7|  48.0|  0.0|F2                      || 0.979| -49.415|
| 6.200|x| 73.70| 71.13| 1.562|  0.107| -3.738|   1.7|  54.6|  48.4|  0.0|F2                      ||-0.977|  42.427|
| 6.300|o| 75.95| 72.24| 1.601|  0.205| -5.671|   1.1|  55.8|  47.9|  0.0|F2                      || 0.979| -49.416|
| 6.300|x| 73.82| 71.14| 1.569|  0.113| -3.922|   1.7|  54.7|  48.4|  0.0|F2                      ||-0.978|  42.416|
| 6.400|o| 76.08| 72.24| 1.608|  0.216| -5.926|   1.1|  55.9|  47.8|  0.0|F2                      || 0.979| -49.417|
| 6.400|x| 73.95| 71.14| 1.575|  0.121| -4.111|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.978|  42.406|
| 6.500|o| 76.21| 72.24| 1.616|  0.227| -6.189|   1.1|  55.9|  47.7|  0.0|F2                      || 0.980| -49.416|
| 6.500|x| 74.07| 71.15| 1.581|  0.128| -4.306|   1.7|  54.8|  48.3|  0.0|F2                      ||-0.978|  42.398|
| 6.600|o| 76.35| 72.24| 1.624|  0.238| -6.462|   1.2|  56.0|  47.6|  0.0|F2                      || 0.980| -49.414|
| 6.600|x| 74.20| 71.15| 1.588|  0.136| -4.507|   1.7|  54.9|  48.2|  0.0|F2                      ||-0.979|  42.391|
| 6.700|o| 76.48| 72.24| 1.632|  0.250| -6.745|   1.2|  56.1|  47.5|  0.0|F2                      || 0.980| -49.410|
| 6.700|x| 74.32| 71.16| 1.595|  0.144| -4.713|   1.6|  55.0|  48.2|  0.0|F2                      ||-0.979|  42.385|
| 6.800|o| 76.62| 72.24| 1.640|  0.262| -7.037|   1.2|  56.2|  47.4|  0.0|F2                      || 0.980| -49.406|
| 6.800|x| 74.45| 71.16| 1.602|  0.152| -4.926|   1.6|  55.0|  48.1|  0.0|F2                      ||-0.979|  42.379|
| 6.900|o| 76.75| 72.23| 1.648|  0.275| -7.341|   1.2|  56.3|  47.3|  0.0|F2                      || 0.981| -49.399|
| 6.900|x| 74.58| 71.16| 1.609|  0.161| -5.146|   1.6|  55.1|  48.1|  0.0|F2                      ||-0.979|  42.376|
| 7.000|o| 76.89| 72.23| 1.656|  0.288| -7.656|   1.2|  56.4|  47.2|  0.0|F2                      || 0.981| -49.391|
| 7.000|x| 74.70| 71.16| 1.616|  0.170| -5.373|   1.6|  55.2|  48.0|  0.0|F2                      ||-0.980|  42.375|
| 7.100|o| 77.03| 72.22| 1.665|  0.302| -7.983|   1.2|  56.5|  47.1|  0.0|F2                      || 0.981| -49.383|
| 7.100|x| 74.83| 71.16| 1.623|  0.179| -5.607|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.980|  42.374|
| 7.200|o| 77.18| 72.22| 1.674|  0.316| -8.323|   1.2|  56.5|  47.0|  0.0|F2                      || 0.981| -49.370|
| 7.200|x| 74.96| 71.16| 1.630|  0.189| -5.848|   1.6|  55.3|  47.9|  0.0|F2                      ||-0.980|  42.375|
| 7.300|o| 77.32| 72.21| 1.683|  0.331| -8.677|   1.2|  56.6|  46.9|  0.0|F2                      || 0.982| -49.357|
| 7.300|x| 75.09| 71.16| 1.638|  0.199| -6.098|   1.6|  55.4|  47.8|  0.0|F2                      ||-0.981|  42.378|
| 7.400|o| 77.46| 72.20| 1.692|  0.346| -9.045|   1.2|  56.7|  46.8|  0.0|F2                      || 0.982| -49.343|
| 7.400|x| 75.22| 71.16| 1.645|  0.209| -6.357|   1.6|  55.5|  47.7|  0.0|F2                      ||-0.981|  42.382|
| 7.500|o| 77.61| 72.19| 1.701|  0.362| -9.430|   1.2|  56.8|  46.7|  0.0|F2                      || 0.982| -49.325|
