
delt0=       1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0


Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number= 140.4 IG= 123.0   GMT time:14:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 82.5|1.70|110.0| 0.00|  0.0| 9.16|282.6|  88.2|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|109.6| 2.17 | 2.65 | 63.6 |
+==================================+

+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|50909.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|50983.3|  1|25.59|28.07|  26.519|  41.591|  998.600| -77.9|  -0.5| 1164.1| 0.000|   0.0|  32.913|  41.897|229.46|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|28.07|28.97|  14.251|  42.046| 1908.465| -78.3|  -0.9| 2239.7| 0.000|   0.0|  20.213|  41.634|221.63|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.97|29.41|   2.805|  43.778| 2794.999| -78.6|  -1.2| 3294.0| 0.000|   0.0|   8.353|  42.762|220.13|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|50983.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51025.7|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51068.1|  1| 0.01| 6.93|   1.216|  40.193| 2823.224| -69.9|   0.0| 2902.3| 0.000|   0.0|  17.070|  39.626|175.29|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51068.1|  1|22.91|25.49|  25.703|  40.952| 1063.027| -74.1|  -0.4| 1210.6| 0.000|   0.0|  32.476|  41.531|222.73|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.49|26.34|  12.390|  41.020| 2032.529| -74.5|  -0.8| 2328.8| 0.000|   0.0|  18.979|  40.771|215.01|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.34|26.84|  -0.162|  42.593| 2977.910| -74.8|  -1.1| 3425.1| 0.000|   0.0|   5.892|  41.632|213.32|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51110.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51110.5|  1|27.13|29.85|  26.923|  41.128|  972.514| -74.8|  -0.5| 1152.4| 0.000|   0.0|  33.126|  41.665|234.47|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.85|30.83|  14.963|  41.086| 1845.843| -75.2|  -0.9| 2204.3| 0.000|   0.0|  20.765|  40.925|225.25|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.83|31.30|   3.699|  42.276| 2688.149| -75.5|  -1.2| 3225.7| 0.000|   0.0|   9.241|  41.525|223.21|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51152.8|  1| 0.03| 0.77|  77.484|  57.880| 3589.056| 104.3|  -0.5| 3691.5| 0.000|   0.0|  61.346|  49.148|239.64|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51152.8|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51195.3|  1|25.83|28.53|  26.573|  41.138|  997.943| -75.0|  -0.5| 1167.4| 0.000|   0.0|  32.902|  41.654|231.23|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|28.53|29.49|  14.263|  41.181| 1897.618| -75.4|  -0.9| 2236.2| 0.000|   0.0|  20.240|  40.969|222.35|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|29.49|29.95|   2.679|  42.522| 2768.750| -75.7|  -1.2| 3277.7| 0.000|   0.0|   8.388|  41.686|220.57|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51195.3|  1| 8.77|11.89|  15.886|  40.761| 1776.819| -74.1|  -0.2| 1862.0| 0.000|   0.0|  26.928|  40.994|190.33|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|11.89|13.20|  -5.796|  43.460| 3414.962| -74.2|  -0.3| 3593.6| 0.000|   0.0|   4.468|  41.628|186.47|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|51195.3|  1| 1.83| 7.39|   4.941|  41.067| 2572.616| -72.9|  -0.0| 2650.9| 0.000|   0.0|  19.897|  40.449|178.35|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51195.3|  1|29.28|32.04|  27.203|  41.926|  947.082| -80.0|  -0.5| 1148.7| 0.000|   0.0|  33.266|  42.092|242.06|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.04|33.09|  16.000|  42.512| 1785.760| -80.5|  -1.0| 2184.4| 0.000|   0.0|  21.410|  42.060|232.30|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.09|33.53|   5.686|  44.156| 2592.786| -80.8|  -1.3| 3188.8| 0.000|   0.0|  10.687|  43.207|230.03|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51237.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51279.9|  1| 0.02| 7.49|   2.078|  43.641| 2844.545| -78.0|   0.0| 2927.6| 0.000|   0.0|  16.865|  41.767|179.05|   0.0|    0.0|    0.0|F2              |
+==============================================================================+
|   Medium characteristics Sunspot number= 140.4 IG= 123.0   GMT time:14:14    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 82.9|1.46|110.0| 0.00|  0.0| 8.86|283.7|  90.5|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|109.7| 2.12 | 2.61 | 63.7 |
+==================================+

|  0|13.60|51322.3|  1|26.88|29.58|  26.728|  41.740|  982.636| -78.8|  -0.5| 1161.6| 0.000|   0.0|  33.008|  41.979|235.40|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.58|30.58|  14.892|  42.274| 1864.367| -79.3|  -1.0| 2221.0| 0.000|   0.0|  20.621|  41.832|226.28|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.58|31.01|   3.928|  43.992| 2718.451| -79.6|  -1.3| 3254.1| 0.000|   0.0|   9.213|  42.998|224.30|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51322.3|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51322.3|  1|26.86|29.85|  26.926|  40.364|  984.216| -69.8|  -0.4| 1165.0| 0.000|   0.0|  33.151|  41.262|235.18|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.85|30.89|  14.725|  39.657| 1858.874| -70.2|  -0.8| 2218.9| 0.000|   0.0|  20.770|  39.820|224.92|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.89|31.41|   3.016|  40.250| 2696.498| -70.4|  -1.0| 3235.4| 0.000|   0.0|   8.697|  39.794|221.93|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51322.3|  1|29.36|32.26|  27.132|  41.714|  952.834| -78.6|  -0.5| 1157.9| 0.000|   0.0|  33.251|  41.981|243.45|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.26|33.37|  15.878|  42.124| 1789.167| -79.0|  -0.9| 2193.9| 0.000|   0.0|  21.321|  41.757|232.93|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.37|33.81|   5.500|  43.604| 2590.380| -79.4|  -1.3| 3194.3| 0.000|   0.0|  10.605|  42.725|230.45|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51364.7|  1|23.05|21.91|  54.059|  34.638| 1332.098|  42.4|   1.3| 1506.3| 0.000|   0.0|  46.209|  38.387|243.95|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51364.7|  1|20.46|22.68|  24.620|  43.353| 1153.115| -87.9|  -0.5| 1286.8| 0.000|   0.0|  31.834|  42.753|220.38|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|22.68|23.68|  11.345|  45.783| 2222.036| -88.3|  -0.9| 2492.5| 0.000|   0.0|  17.669|  44.384|214.01|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|23.68|24.48|  -0.410|  49.563| 3274.396| -88.5|  -1.1| 3687.8| 0.000|   0.0|   5.158|  47.565|212.64|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51407.1|  1| 0.46| 7.56|   3.087|  43.806| 2775.017| -78.8|   0.0| 2857.5| 0.000|   0.0|  17.610|  41.932|180.11|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51407.1|  1|14.96|17.15|  21.986|  45.292| 1403.124| -95.2|  -0.4| 1511.3| 0.000|   0.0|  30.288|  43.672|210.37|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|17.15|18.79|   7.386|  49.999| 2709.344| -95.4|  -0.6| 2932.6| 0.000|   0.0|  14.131|  47.501|204.13|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|18.79|20.59|  -4.441|  55.831| 3940.877| -95.4|  -0.6| 4286.2| 0.000|   0.0|   1.080|  52.881|196.98|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51407.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51407.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51491.8|  1|22.14|23.80|  26.314|  46.256| 1121.046|-105.6|  -0.6| 1265.1| 0.000|   0.0|  32.605|  44.301|228.22|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|23.80|25.39|  15.404|  50.927| 2167.224|-106.0|  -1.0| 2459.8| 0.000|   0.0|  20.447|  48.539|222.05|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|25.39|27.29|   6.379|  56.195| 3163.700|-106.1|  -1.1| 3614.0| 0.000|   0.0|  10.626|  53.554|216.20|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51491.8|  1|26.79|26.69|  40.076|  52.438| 1080.720| 178.8|  -0.7| 1262.8| 0.000|   0.0|  39.891|  47.709|252.74|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.69|31.01|  40.390|  60.971| 2029.756| 178.4|  -1.1| 2390.6| 0.000|   0.0|  40.248|  56.994|235.85|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|31.01|32.68|  40.561|  68.345| 2849.754| 178.4|  -1.1| 3393.8| 0.000|   0.0|  40.513|  64.730|220.40|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51534.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51534.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|F2              |
|  0|13.60|51534.1|  1|29.90|33.07|  26.978|  41.524|  965.178| -77.4|  -0.5| 1182.8| 0.000|   0.0|  33.130|  41.875|247.63|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.07|34.28|  15.765|  41.782| 1793.357| -77.8|  -0.9| 2219.5| 0.000|   0.0|  21.307|  41.487|235.74|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.28|34.76|   5.459|  43.098| 2579.568| -78.1|  -1.2| 3212.3| 0.000|   0.0|  10.447|  42.312|232.28|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51534.1|  1|25.66|27.54|  27.077|  45.307| 1023.758|-101.6|  -0.6| 1192.0| 0.000|   0.0|  33.003|  43.843|236.16|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.54|28.80|  16.606|  48.961| 1967.760|-102.1|  -1.1| 2305.4| 0.000|   0.0|  21.502|  47.054|229.48|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|28.80|30.23|   7.655|  53.316| 2880.704|-102.4|  -1.4| 3396.0| 0.000|   0.0|  11.908|  51.098|226.19|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51534.1|  1|30.45|33.75|  26.931|  41.427|  969.260| -76.7|  -0.4| 1196.7| 0.000|   0.0|  33.126|  41.826|250.11|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.75|34.99|  15.794|  41.597| 1789.313| -77.1|  -0.8| 2232.1| 0.000|   0.0|  21.304|  41.347|237.44|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.99|35.48|   5.570|  42.811| 2564.051| -77.5|  -1.2| 3219.3| 0.000|   0.0|  10.508|  42.078|233.64|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|26.75|29.71|  26.630|  41.127|  993.837| -74.9|  -0.5| 1175.3| 0.000|   0.0|  32.964|  41.653|236.87|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|29.71|30.80|  14.584|  41.144| 1873.938| -75.3|  -0.9| 2234.8| 0.000|   0.0|  20.537|  40.950|226.50|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.80|31.27|   3.313|  42.402| 2719.392| -75.6|  -1.2| 3259.9| 0.000|   0.0|   8.857|  41.616|223.94|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|29.78|33.00|  26.940|  41.369|  969.050| -76.3|  -0.4| 1186.4| 0.000|   0.0|  33.152|  41.797|247.67|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.00|34.23|  15.653|  41.502| 1798.818| -76.7|  -0.8| 2224.3| 0.000|   0.0|  21.227|  41.268|235.48|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.23|34.72|   5.250|  42.713| 2585.145| -77.1|  -1.2| 3216.7| 0.000|   0.0|  10.286|  41.977|231.88|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|28.33|31.39|  26.876|  41.248|  974.756| -75.6|  -0.5| 1172.7| 0.000|   0.0|  33.096|  41.726|242.11|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.39|32.55|  15.245|  41.309| 1826.962| -76.0|  -0.9| 2218.2| 0.000|   0.0|  20.995|  41.103|230.99|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.55|33.03|   4.434|  42.524| 2640.432| -76.3|  -1.2| 3224.3| 0.000|   0.0|   9.660|  41.780|227.81|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|32.21|36.48|  25.612|  41.307| 1066.781| -76.3|  -0.2| 1359.0| 0.000|   0.0|  32.252|  41.719|261.95|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|36.48|37.78|  14.820|  41.487| 1859.745| -76.5|  -0.4| 2397.1| 0.000|   0.0|  20.162|  41.242|244.51|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|37.78|38.30|   5.067|  42.622| 2596.356| -76.8|  -0.7| 3371.5| 0.000|   0.0|   9.897|  41.924|240.13|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|30.26|33.59|  26.902|  41.303|  972.387| -75.9|  -0.4| 1198.2| 0.000|   0.0|  33.113|  41.760|249.80|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.59|34.84|  15.687|  41.375| 1795.171| -76.3|  -0.8| 2235.0| 0.000|   0.0|  21.237|  41.173|236.98|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.84|35.34|   5.366|  42.511| 2571.746| -76.7|  -1.2| 3222.7| 0.000|   0.0|  10.465|  41.803|233.33|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|24.24|27.10|  25.995|  41.009| 1041.266| -74.4|  -0.5| 1201.7| 0.000|   0.0|  32.587|  41.564|229.41|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  2|27.10|28.10|  13.198|  41.062| 1974.228| -74.8|  -0.9| 2294.9| 0.000|   0.0|  19.409|  40.832|219.79|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.10|28.56|   1.179|  42.511| 2877.957| -75.1|  -1.2| 3360.4| 0.000|   0.0|   6.982|  41.624|217.82|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|31.56|35.30|  26.447|  41.328| 1005.470| -76.2|  -0.3| 1263.6| 0.000|   0.0|  32.915|  41.770|256.86|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.30|36.61|  15.490|  41.452| 1810.277| -76.5|  -0.6| 2300.7| 0.000|   0.0|  20.906|  41.230|241.67|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.61|37.13|   5.516|  42.574| 2562.181| -76.9|  -1.0| 3279.5| 0.000|   0.0|  10.458|  41.879|237.51|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|12.81|15.80|  20.019|  40.119| 1479.785| -71.4|  -0.3| 1578.2| 0.000|   0.0|  29.460|  40.862|200.77|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|15.80|16.74|   1.433|  40.941| 2822.231| -71.6|  -0.5| 3023.0| 0.000|   0.0|  10.546|  40.148|194.14|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|16.74|17.52| -15.231|  44.477| 4135.668| -71.8|  -0.7| 4443.0| 0.000|   0.0|  -7.388|  42.439|192.21|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51576.5|  1|11.71|14.68|  18.927|  40.948| 1556.268| -75.0|  -0.3| 1651.0| 0.000|   0.0|  28.803|  41.257|199.06|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|14.68|15.72|  -0.085|  42.789| 2977.857| -75.2|  -0.5| 3172.6| 0.000|   0.0|   9.052|  41.482|193.13|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|51576.5|  1|30.24|33.56|  26.904|  41.318|  972.053| -76.0|  -0.4| 1197.4| 0.000|   0.0|  33.101|  41.767|249.69|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.56|34.81|  15.691|  41.404| 1795.126| -76.4|  -0.8| 2234.2| 0.000|   0.0|  21.239|  41.195|236.93|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.81|35.31|   5.373|  42.553| 2572.213| -76.8|  -1.2| 3222.2| 0.000|   0.0|  10.471|  41.839|233.30|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51619.1|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|51619.1|  1|29.72|32.95|  26.900|  41.429|  971.476| -76.8|  -0.5| 1188.7| 0.000|   0.0|  33.113|  41.825|247.84|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.95|34.18|  15.618|  41.620| 1802.492| -77.2|  -0.9| 2227.6| 0.000|   0.0|  21.191|  41.356|235.59|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.18|34.67|   5.240|  42.884| 2590.159| -77.5|  -1.2| 3221.2| 0.000|   0.0|  10.251|  42.124|231.97|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51619.1|  1|31.43|35.14|  26.459|  41.442| 1003.811| -76.9|  -0.3| 1259.1| 0.000|   0.0|  32.935|  41.830|256.57|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.14|36.45|  15.513|  41.660| 1810.644| -77.3|  -0.7| 2296.7| 0.000|   0.0|  20.924|  41.391|241.55|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.45|36.96|   5.569|  42.870| 2565.619| -77.6|  -1.0| 3277.4| 0.000|   0.0|  10.374|  42.144|237.25|   0.0|    0.0|    0.0|F2F2F2          |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|51661.5|  1|22.82|25.69|  25.504|  40.946| 1077.585| -74.2|  -0.5| 1228.4| 0.000|   0.0|  32.440|  41.527|226.31|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.69|26.66|  12.229|  41.052| 2044.618| -74.6|  -0.9| 2346.7| 0.000|   0.0|  18.694|  40.783|216.68|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.66|27.14|  -0.226|  42.653| 2984.212| -74.9|  -1.2| 3439.6| 0.000|   0.0|   5.791|  41.679|214.92|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|28.27|31.36|  26.771|  41.460|  980.781| -77.0|  -0.5| 1179.7| 0.000|   0.0|  32.987|  41.830|242.98|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|31.36|32.54|  15.188|  41.722| 1835.253| -77.4|  -0.9| 2227.8| 0.000|   0.0|  20.906|  41.416|231.71|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.54|33.01|   4.497|  43.119| 2651.092| -77.8|  -1.3| 3236.8| 0.000|   0.0|   9.751|  42.276|228.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|29.42|32.68|  26.827|  41.365|  977.337| -76.4|  -0.5| 1192.1| 0.000|   0.0|  33.048|  41.786|247.50|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.68|33.94|  15.461|  41.517| 1813.052| -76.8|  -0.9| 2233.8| 0.000|   0.0|  21.076|  41.270|235.10|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|33.94|34.43|   4.998|  42.760| 2604.840| -77.1|  -1.2| 3229.6| 0.000|   0.0|  10.048|  42.009|231.41|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|30.14|33.55|  26.764|  41.342|  982.154| -76.2|  -0.4| 1209.5| 0.000|   0.0|  33.054|  41.778|250.75|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.55|34.84|  15.532|  41.469| 1807.348| -76.6|  -0.8| 2249.3| 0.000|   0.0|  21.084|  41.238|237.43|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.84|35.35|   5.232|  42.657| 2585.083| -77.0|  -1.2| 3238.6| 0.000|   0.0|  10.326|  41.922|233.67|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|29.80|33.14|  26.806|  41.331|  979.146| -76.1|  -0.4| 1200.3| 0.000|   0.0|  33.043|  41.769|249.16|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|33.14|34.41|  15.505|  41.449| 1809.181| -76.5|  -0.8| 2240.8| 0.000|   0.0|  21.095|  41.221|236.29|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|34.41|34.92|   5.116|  42.645| 2593.282| -76.9|  -1.2| 3232.8| 0.000|   0.0|  10.132|  41.918|232.42|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|31.56|35.56|  26.051|  41.288| 1034.737| -76.1|  -0.3| 1303.7| 0.000|   0.0|  32.661|  41.734|259.17|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|35.56|36.90|  15.091|  41.425| 1839.290| -76.4|  -0.6| 2344.4| 0.000|   0.0|  20.505|  41.196|242.70|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|36.90|37.42|   5.155|  42.554| 2588.254| -76.7|  -0.9| 3323.2| 0.000|   0.0|  10.074|  41.856|238.34|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|15.00|17.94|  21.594|  40.485| 1364.184| -72.8|  -0.4| 1472.1| 0.000|   0.0|  30.246|  41.120|206.79|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|17.94|18.82|   4.605|  41.161| 2598.532| -73.0|  -0.6| 2817.2| 0.000|   0.0|  12.906|  40.498|199.25|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|18.82|19.49| -10.896|  44.163| 3810.716| -73.2|  -0.8| 4144.4| 0.000|   0.0|  -3.484|  42.409|198.00|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|51703.9|  1|29.69|32.99|  26.816|  41.394|  977.959| -76.5|  -0.4| 1197.0| 0.000|   0.0|  33.048|  41.802|248.65|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|32.99|34.26|  15.512|  41.567| 1809.738| -76.9|  -0.8| 2237.7| 0.000|   0.0|  21.090|  41.312|235.98|   0.0|    0.0|    0.0|F2F2            |
