
delt0=       1  eps=   1e-05  ep=   1e-06  ep1=   0.001
Geomagnetic Field - const
fh= 1.34  i=  65.2  d=   6.8
Number TID: 1
Tid Parametres
  delt   lamb     t     b      a     fi
0.000   200.0  20.0 -45.0   45.0   0.000
delta=-0.000  r0= 200.0  lon=  39.000 lat=  55.000
Beta=  20.0  Alfa=   0.0 aX=  20.0 aY= 100.0 aZ=  20.0


Number diff. equation: 6

+==============================================================================+
|   Medium characteristics Sunspot number= 139.8 IG= 122.8   GMT time:15:00    |
|------------------------------------------------------------------------------|
|   S   | fh |  I  |   D  | fd |  hd | fe |  he | ff1 | hf1 | ff2 | hf2 |   Hi |
|-------+----+-----+------+----+-----+----+-----+-----+-----+-----+-----+------|
|    0.0|1.25| 58.8|   3.1|0.18| 84.0|0.77|110.0| 0.00|  0.0| 8.00|290.2|  98.0|
+==============================================================================+

+==================================+
|       Es-layer parametres        |
|----------------------------------|
|   S   | hEs | fbEs | f0Es | P Es |
|-------+-----+------+------+------|
|    0.0|110.4| 1.99 | 2.50 | 62.9 |
+==================================+

+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
|   |     |       |  3|29.26|30.10|  -1.987|  42.780| 3116.059| -74.5|  -1.3| 3660.5| 0.000|   0.0|   3.722|  41.738|227.95|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55223.1|  1|14.53|17.34|  20.595|  45.759| 1524.283| -95.7|  -0.4| 1646.7| 0.000|   0.0|  29.291|  43.886|236.17|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|17.34|19.65|   6.318|  50.750| 2829.699| -96.0|  -0.7| 3074.3| 0.000|   0.0|  12.884|  48.121|220.99|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|19.65|21.64|  -4.890|  56.666| 4028.827| -96.2|  -0.9| 4402.7| 0.000|   0.0|   0.310|  53.686|211.30|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55223.1|  1| 0.01| 8.07|   3.799|  43.947| 2726.636| -79.4|  -0.2| 2808.9| 0.000|   0.0|  17.254|  42.069|198.41|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|55223.1|  1|15.98|20.28|  20.917|  40.349| 1413.763| -72.3|  -0.5| 1546.6| 0.000|   0.0|  29.691|  40.983|235.22|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.28|21.96|   5.040|  40.990| 2564.093| -72.7|  -0.9| 2825.5| 0.000|   0.0|  12.696|  40.367|215.20|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.96|22.66|  -9.005|  43.614| 3652.812| -73.1|  -1.3| 4045.2| 0.000|   0.0|  -2.225|  42.077|210.85|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55223.1|  1|20.08|24.53|  22.727|  40.346| 1283.927| -71.8|  -0.4| 1447.9| 0.000|   0.0|  30.723|  41.071|248.73|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|24.53|26.47|   8.453|  40.528| 2311.790| -72.3|  -0.9| 2631.9| 0.000|   0.0|  15.359|  40.179|226.74|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.47|27.24|  -4.235|  42.348| 3265.584| -72.7|  -1.3| 3742.3| 0.000|   0.0|   1.925|  41.246|220.68|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55276.0|  1|21.99|26.55|  23.030|  40.849| 1257.910| -74.3|  -0.4| 1443.0| 0.000|   0.0|  30.926|  41.369|257.02|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.55|28.60|   9.521|  41.311| 2244.797| -74.7|  -0.8| 2602.3| 0.000|   0.0|  16.031|  40.847|233.86|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.60|29.45|  -2.301|  43.214| 3152.449| -75.2|  -1.3| 3681.7| 0.000|   0.0|   3.409|  42.096|227.05|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55276.0|  1| 0.00|13.86|  60.032|  60.442| 2626.726| 131.4|  -0.8| 2732.0| 0.000|   0.0|  54.420|  54.559|225.41|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|13.86|15.25|  67.774|  70.029| 3946.792| 130.6|  -1.6| 4138.1| 0.000|   0.0|  64.138|  65.360|182.80|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55276.0|  1| 5.74|11.02|  11.690|  40.540| 2078.992| -72.9|  -0.4| 2168.5| 0.000|   0.0|  23.938|  40.554|207.02|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|11.02|12.68| -10.134|  43.925| 3746.261| -73.2|  -0.7| 3926.6| 0.000|   0.0|   0.022|  41.755|192.45|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55308.1|  1| 6.87|11.92|  13.077|  40.430| 1978.269| -72.7|  -0.4| 2071.0| 0.000|   0.0|  25.013|  40.592|210.26|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|11.92|13.52|  -8.003|  43.308| 3569.223| -73.0|  -0.7| 3754.9| 0.000|   0.0|   1.877|  41.411|194.50|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55350.6|  1|23.98|30.18|  21.347|  40.105| 1385.032| -71.1|  -0.1| 1638.1| 0.000|   0.0|  30.170|  40.946|271.71|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|30.18|32.32|   8.401|  40.170| 2311.667| -71.3|  -0.3| 2769.1| 0.000|   0.0|  14.700|  39.922|241.36|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.32|33.17|  -2.921|  41.556| 3148.564| -71.6|  -0.6| 3805.2| 0.000|   0.0|   2.600|  40.704|233.73|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55350.6|  1|20.92|25.29|  22.790|  41.028| 1274.512| -75.2|  -0.4| 1447.3| 0.000|   0.0|  30.747|  41.448|253.30|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.29|27.27|   8.990|  41.702| 2289.695| -75.7|  -0.9| 2625.3| 0.000|   0.0|  15.637|  41.125|231.19|   0.0|    0.0|    0.0|F2F2            |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|   |     |       |  3|27.27|28.12|  -3.050|  43.866| 3228.814| -76.2|  -1.4| 3727.6| 0.000|   0.0|   2.762|  42.612|224.75|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55350.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55350.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55350.6|  1|19.47|23.72|  22.375|  40.923| 1305.188| -74.8|  -0.5| 1464.0| 0.000|   0.0|  30.532|  41.371|247.91|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|23.72|25.62|   8.047|  41.633| 2357.314| -75.2|  -0.9| 2667.4| 0.000|   0.0|  14.915|  41.025|226.57|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|25.62|26.43|  -4.495|  43.950| 3337.479| -75.7|  -1.4| 3800.1| 0.000|   0.0|   1.569|  42.605|220.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55350.6|  1|16.47|20.62|  21.033|  40.903| 1402.892| -74.8|  -0.5| 1539.3| 0.000|   0.0|  29.873|  41.306|238.26|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.62|22.35|   5.528|  41.936| 2546.934| -75.3|  -1.0| 2814.9| 0.000|   0.0|  12.968|  41.134|218.19|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|22.35|23.13|  -8.003|  44.826| 3627.103| -75.7|  -1.4| 4029.4| 0.000|   0.0|  -1.508|  43.178|213.47|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55382.6|  1|11.65|14.75|  18.185|  45.526| 1697.154| -92.6|  -0.4| 1807.7| 0.000|   0.0|  27.964|  43.654|229.90|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|14.75|17.23|   2.343|  50.856| 3134.322| -92.9|  -0.7| 3356.2| 0.000|   0.0|   9.572|  48.026|214.00|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55382.6|  1| 0.05| 8.09|   3.393|  41.181| 2686.286| -72.8|  -0.3| 2766.3| 0.000|   0.0|  17.369|  40.321|194.68|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55414.6|  1| 4.02|12.83|  57.997|  58.614| 2347.712| 132.3|  -0.8| 2458.3| 0.000|   0.0|  51.765|  52.244|238.29|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|12.83|14.94|  66.124|  68.669| 3726.396| 131.6|  -1.5| 3922.4| 0.000|   0.0|  62.411|  63.890|184.11|   0.0|    0.0|    0.0|F2F2            |
|  0|13.60|55414.6|  1|23.31|28.50|  22.521|  40.807| 1295.144| -74.2|  -0.3| 1510.7| 0.000|   0.0|  30.737|  41.346|266.13|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|28.50|30.66|   9.440|  41.249| 2249.746| -74.5|  -0.6| 2655.2| 0.000|   0.0|  15.747|  40.808|239.55|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|30.66|31.55|  -1.905|  43.026| 3117.616| -75.0|  -1.1| 3710.3| 0.000|   0.0|   3.596|  41.979|232.02|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55414.6|  1|22.31|27.16|  22.805|  40.592| 1276.069| -73.0|  -0.3| 1470.9| 0.000|   0.0|  30.817|  41.225|260.53|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|27.16|29.29|   9.315|  40.879| 2253.916| -73.5|  -0.8| 2627.1| 0.000|   0.0|  15.832|  40.501|235.61|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|29.29|30.16|  -2.489|  42.607| 3147.280| -73.9|  -1.2| 3697.1| 0.000|   0.0|   3.218|  41.576|228.31|   0.0|    0.0|    0.0|F2F2F2          |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|55446.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55446.6|  1| 0.01| 8.13|   3.291|  40.447| 2680.144| -71.0|  -0.3| 2759.7| 0.000|   0.0|  17.408|  39.856|193.78|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55446.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55446.6|  1| 0.00| 8.18|   3.288|  39.338| 2664.339| -68.3|  -0.3| 2743.0| 0.000|   0.0|  17.545|  39.163|191.96|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55478.7|  1|16.00|20.01|  20.656|  41.435| 1430.697| -77.2|  -0.5| 1564.7| 0.000|   0.0|  29.648|  41.576|238.30|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|20.01|21.74|   5.108|  42.969| 2602.109| -77.7|  -1.0| 2865.3| 0.000|   0.0|  12.544|  41.919|218.68|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.74|22.63|  -8.257|  46.316| 3708.625| -78.1|  -1.4| 4104.5| 0.000|   0.0|  -1.964|  44.474|213.66|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55510.5|  1|24.15|30.95|  20.157|  40.918| 1466.644| -74.9|   0.0| 1746.4| 0.000|   0.0|  29.464|  41.336|275.79|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|30.95|32.99|   7.753|  41.609| 2378.351| -75.1|  -0.2| 2868.3| 0.000|   0.0|  13.736|  41.066|244.41|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|32.99|33.85|  -2.918|  43.470| 3205.797| -75.5|  -0.6| 3901.2| 0.000|   0.0|   2.253|  42.397|237.18|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55542.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55542.5|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55542.5|  1| 0.03| 8.14|   3.330|  40.901| 2685.430| -72.1|  -0.3| 2765.6| 0.000|   0.0|  17.323|  40.140|195.07|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55574.4|  1|20.24|24.49|  22.417|  41.429| 1301.114| -77.3|  -0.5| 1469.1| 0.000|   0.0|  30.551|  41.650|253.17|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|24.49|26.45|   8.504|  42.492| 2340.464| -77.7|  -0.9| 2666.7| 0.000|   0.0|  15.140|  41.723|231.16|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|26.45|27.37|  -3.487|  45.030| 3303.319| -78.2|  -1.4| 3788.8| 0.000|   0.0|   2.300|  43.590|224.74|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55574.4|  1|20.64|25.24|  22.496|  40.611| 1298.172| -73.2|  -0.4| 1472.9| 0.000|   0.0|  30.593|  41.210|254.82|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|25.24|27.30|   8.471|  41.017| 2316.791| -73.7|  -0.9| 2655.0| 0.000|   0.0|  15.221|  40.565|231.10|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|27.30|28.15|  -3.804|  42.977| 3254.153| -74.1|  -1.3| 3755.5| 0.000|   0.0|   2.149|  41.815|224.26|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55606.6|  1| 0.04| 8.18|   3.334|  40.654| 2680.649| -71.5|  -0.3| 2760.8| 0.000|   0.0|  17.345|  39.985|195.05|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|0-x| fr  |  time |hop| d0  | d1  |   fi   |  teta  |   dist  |  at  |  dev |   p   |  df  |  l   |   fot  |   tot  |  rot | lsp  |   pf  |    s  |                |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
|  0|13.60|55606.6|  1|22.04|26.77|  22.589|  41.150| 1288.787| -75.9|  -0.4| 1481.7| 0.000|   0.0|  30.684|  41.517|261.47|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|26.77|28.88|   9.190|  41.894| 2278.337| -76.3|  -0.8| 2647.3| 0.000|   0.0|  15.617|  41.295|236.80|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|28.88|29.80|  -2.365|  44.019| 3183.902| -76.8|  -1.3| 3727.9| 0.000|   0.0|   3.210|  42.796|229.50|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55606.6|  1| 0.00| 0.00|   0.000|   0.000|    0.000|   0.0|   0.0|    0.0| 0.000|   0.0|   0.000|   0.000|  0.00|   0.0|    0.0|    0.0|                |
|  0|13.60|55638.7|  1|19.32|23.88|  22.113|  40.372| 1327.711| -72.1|  -0.4| 1490.1| 0.000|   0.0|  30.396|  41.060|250.34|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|23.88|25.89|   7.563|  40.703| 2377.977| -72.6|  -0.9| 2693.8| 0.000|   0.0|  14.564|  40.272|226.97|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|25.89|26.69|  -5.234|  42.712| 3349.078| -73.0|  -1.3| 3818.6| 0.000|   0.0|   0.953|  41.515|220.49|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55670.8|  1| 0.01| 8.20|   3.283|  40.537| 2682.277| -71.2|  -0.3| 2762.4| 0.000|   0.0|  17.302|  39.906|195.17|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 0.01| 8.19|   3.286|  40.702| 2684.912| -71.6|  -0.3| 2765.2| 0.000|   0.0|  17.297|  40.010|195.46|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 1.70| 8.71|   5.883|  40.662| 2498.167| -72.1|  -0.3| 2580.6| 0.000|   0.0|  19.595|  40.194|199.33|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 0.01| 8.17|   3.295|  40.991| 2689.660| -72.3|  -0.3| 2770.2| 0.000|   0.0|  17.290|  40.191|195.97|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 0.01| 8.18|   3.293|  40.950| 2688.987| -72.2|  -0.3| 2769.5| 0.000|   0.0|  17.291|  40.165|195.89|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 0.06| 8.19|   3.371|  40.942| 2683.287| -72.2|  -0.3| 2763.8| 0.000|   0.0|  17.368|  40.166|195.99|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 0.08| 8.17|   3.412|  41.186| 2685.006| -72.8|  -0.3| 2765.8| 0.000|   0.0|  17.395|  40.322|196.46|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1| 1.41| 8.61|   5.446|  40.583| 2528.299| -71.8|  -0.3| 2610.3| 0.000|   0.0|  19.222|  40.111|198.49|   0.0|    0.0|    0.0|F2              |
|  0|13.60|55670.8|  1|15.26|19.25|  20.100|  41.675| 1472.647| -78.2|  -0.5| 1603.5| 0.000|   0.0|  29.199|  41.673|237.86|   0.0|    0.0|    0.0|F2              |
|   |     |       |  2|19.25|21.00|   4.304|  43.522| 2676.558| -78.7|  -1.0| 2933.3| 0.000|   0.0|  11.816|  42.314|218.22|   0.0|    0.0|    0.0|F2F2            |
|   |     |       |  3|21.00|21.97|  -9.126|  47.199| 3812.969| -79.1|  -1.4| 4199.5| 0.000|   0.0|  -2.710|  45.168|213.27|   0.0|    0.0|    0.0|F2F2F2          |
|  0|13.60|55670.8|  1| 0.84| 8.38|   4.574|  40.940| 2596.737| -72.5|  -0.3| 2678.2| 0.000|   0.0|  18.481|  40.261|197.77|   0.0|    0.0|    0.0|F2              |
+---+-----+-------+---+-----+-----+--------+--------+---------+------+------+-------+------+------+--------+--------+------+------+-------+-------+----------------+
